"feature_id_full","feature_id","feature_mz","feature_rt","WT_vs_xthA1_p_value","WT_vs_xthA2_p_value","WT_vs_xthB1_p_value","xthA1_vs_xthA2_p_value","xthA1_vs_xthB1_p_value","xthA2_vs_xthB1_p_value","WT_vs_xthA1_p_value_minus_log10","WT_vs_xthA2_p_value_minus_log10","WT_vs_xthB1_p_value_minus_log10","xthA1_vs_xthA2_p_value_minus_log10","xthA1_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_fold_change","xthA1_vs_xthB1_fold_change","WT_vs_xthB1_fold_change","xthA1_vs_xthA2_fold_change","WT_vs_xthA2_fold_change","WT_vs_xthA1_fold_change","xthA2_vs_xthB1_fold_change_log2","xthA1_vs_xthB1_fold_change_log2","WT_vs_xthB1_fold_change_log2","xthA1_vs_xthA2_fold_change_log2","WT_vs_xthA2_fold_change_log2","WT_vs_xthA1_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"857_271.09_6.3",857,271.092437268361,6.279095,0.170131241394962,0.0112686072950121,0.854269148864721,0.418997799036267,0.504010456740617,0.0454309377257318,0.769215929070487,1.94812975577878,0.0684052774948701,0.377788258343763,0.297560453122652,1.34264829895672,0.767046130586296,0.874193029428295,1.08705191797751,1.13968768574597,1.41719236253316,1.24349186207584,-0.382614750057728,-0.193976220366302,0.120420845627406,0.188638529691426,0.503035595685134,0.314397065993708,"Carbohydrates","Nicotinic acid alkaloids","Pyridine alkaloids","Trimethyl pyridine-2,4,6-tricarboxylate",NA,NA,"COC(=O)C1=CC(=NC(=C1)C(=O)OC)C(=O)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H11NO6/c1-16-9(13)6-4-7(10(14)17-2)12-8(5-6)11(15)18-3/h4-5H,1-3H3","RJRVGJDUSQEIGG"
"533_137.05_3",533,137.045800307056,3.0077279,0.178745540991646,0.258239604644273,9.65362680904747e-08,0.99448889586021,7.49748057637944e-07,5.86917925926578e-07,0.747764783355566,0.587977151847049,7.01530949419602,0.00240006170350756,6.12508465068776,6.23142262585513,1.5995086174892,1.5785971036688,1.78753227125009,0.986926288741583,1.11755088513123,1.13235496701198,0.6776287651172,0.658643007355148,0.837969287850301,-0.0189857577620518,0.160340522733101,0.179326280495152,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","Sarkin",NA,NA,"C1=NC2=C(N1)C(=O)N=CN2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT"
"176_730.54_1",176,730.538994932772,0.9511101,0.180651690782086,0.14538853375504,0.000834758767701782,0.999000210549847,0.0347561569355574,0.0442093258658799,0.743157969363637,0.83746984329318,3.0784390107348,0.000434420241858498,1.45896825046133,1.35448610746374,0.741848506756946,0.733235393563481,0.619303307849781,0.988389660267541,0.834811018973561,0.844617312920484,-0.430803491417209,-0.447651667866494,-0.691281943025803,-0.0168481764492847,-0.260478451608594,-0.243630275159309,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[(2R)-2,3-di(hexadec-9-enoyloxy)propyl] 2-(trimethylazaniumyl)ethyl phosphate",NA,NA,"CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCC",NA,NA,NA,NA,"QPHICNLPZQPLCU","nan","nan","InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h16-19,38H,6-15,20-37H2,1-5H3/p+1","GPWHCUUIQMGELX"
"536_291.05_3",536,291.048942222755,3.0116744,0.202263107266794,0.29777778226652,7.93046539548925e-09,0.993060929354902,3.77737501278119e-08,3.05647900322725e-08,0.694083325195568,0.526107708863923,8.10070132557494,0.00302410450478398,7.42280989685193,7.51477858329114,1.72309929382421,1.70049737688627,1.89883117804525,0.986882986361287,1.10198593014975,1.11663281805359,0.785005839450432,0.765956780608474,0.925111643547551,-0.0190490588419582,0.140105804097119,0.159154862939077,"Carbohydrates","Nucleosides","Purine nucleosides","Deoxyinosine",NA,NA,"C1C(C(OC1N2C=NC3=C2N=CNC3=O)CO)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)","VGONTNSXDCQUGY"
"171_1516.13_0.9",171,1516.13219222187,0.94310135,0.210094015445071,0.619042531656124,1.19201888026943e-07,0.825033135137399,8.59571833822237e-07,3.68960249463868e-07,0.677586318351777,0.208279511514604,6.92371686579386,0.0835286088823776,6.06571782377156,6.43302042074721,0.542510535016042,0.561538521179558,0.517369313433681,1.03507394775837,0.953657634350608,0.921342515108142,-0.882276941352688,-0.832543100919557,-0.950733608452554,0.0497338404331308,-0.0684566670998664,-0.118190507532997,"Amino acids and Peptides","Oligopeptides","Lipopeptides","tridecanoyl-Leu-Lys-Lys-Leu-Leu-Lys-Glu-Leu-Leu-Lys-Leu-NH2",NA,NA,"CCCCCCCCCCCCC(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C78H148N16O14/c1-14-15-16-17-18-19-20-21-22-23-36-66(95)84-61(44-50(4)5)74(104)86-55(32-24-28-39-79)69(99)85-58(35-27-31-42-82)72(102)91-64(47-53(10)11)77(107)93-62(45-51(6)7)75(105)87-56(33-25-29-40-80)70(100)89-59(37-38-67(96)97)73(103)92-65(48-54(12)13)78(108)94-63(46-52(8)9)76(106)88-57(34-26-30-41-81)71(101)90-60(68(83)98)43-49(2)3/h49-65H,14-48,79-82H2,1-13H3,(H2,83,98)(H,84,95)(H,85,99)(H,86,104)(H,87,105)(H,88,106)(H,89,100)(H,90,101)(H,91,102)(H,92,103)(H,93,107)(H,94,108)(H,96,97)","LNHUZZJCFHIOKV"
"483_268.1_2.7",483,268.10404174448,2.7219152,0.215580576096172,0.0432189377459264,0.972847768040921,0.764590603063367,0.389714525189469,0.0895086168927404,0.666390371844613,1.36432591160252,0.0119551131461116,0.116571043830468,0.40925340716067,1.0481351536357,0.753520127141206,0.82960427695727,1.05606346506474,1.10097162248966,1.40150664464845,1.27297254172562,-0.408282046980657,-0.26950476302029,0.0786965373316965,0.138777283960367,0.486978584312354,0.348201300351987,"Carbohydrates","Nucleosides","Purine nucleosides","Myocol","C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O",NA,"C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N","InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)",NA,"UGQMRVRMYYASKQ-UHFFFAOYSA-N","UGQMRVRMYYASKQ",NA,NA,NA,"InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)","OIRDTQYFTABQOQ"
"350_706.47_2",350,706.46528407041,1.999951,0.220596770939638,0.999303630701981,4.40504070109426e-07,0.183186700095729,6.84465458755668e-08,4.96128924942774e-07,0.656400848982686,0.00030253469366255,6.35605007449847,0.737106060606542,7.16464846345449,6.30440545230903,0.586197010441864,0.542812491338768,0.583578558492946,0.925989866324304,0.995533153697007,1.07510156417667,-0.770542484471125,-0.881474174084281,-0.777001217327516,-0.110931689613156,-0.00645873285639064,0.104472956756765,"Fatty acids","Glycerophospholipids","Oxidized glycerophospholipids","[3-hexadecanoyloxy-2-[(E)-9-hydroxy-12-oxododec-10-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC",NA,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(C=CC=O)O","InChI=1S/C38H76NO8P/c1-6-8-10-12-14-16-18-19-21-22-24-26-28-30-37(40)44-34-36(35-46-48(42,43)45-33-32-39(3,4)5)47-38(41)31-29-27-25-23-20-17-15-13-11-9-7-2/h36H,6-35H2,1-5H3/t36-/m1/s1",NA,"UIXXHROAQSBBOV-PSXMRANNSA-N","UIXXHROAQSBBOV",NA,NA,NA,"InChI=1S/C36H68NO10P/c1-5-6-7-8-9-10-11-12-13-14-15-18-21-26-35(40)44-31-34(32-46-48(42,43)45-30-28-37(2,3)4)47-36(41)27-22-19-16-17-20-24-33(39)25-23-29-38/h23,25,29,33-34,39H,5-22,24,26-28,30-32H2,1-4H3/p+1","NLLIYSQDIWHBBB"
"532_138.05_3",532,138.048991371863,3.0074534,0.245562389220006,0.370557877258739,2.79221123999918e-08,0.990255150217729,1.47931747185304e-07,1.13530694956232e-07,0.609838149766342,0.431143950138031,7.55405172899455,0.00425289019574821,6.82993861337412,6.94488670368789,1.6844137146878,1.65812921970805,1.85023772501966,0.984395463685344,1.09844612928872,1.11585858510197,0.75224652725437,0.7295564419167,0.887710645159617,-0.0226900853376706,0.135464117905247,0.158154203242917,"Fatty acids","Fatty acyls","Halogenated fatty acids","3-Chloro-2-fluoropenta-1,4-diene",NA,NA,"C=CC(C(=C)F)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H6ClF/c1-3-5(6)4(2)7/h3,5H,1-2H2","NAJMLWQTDPQWIC"
"710_244.09_4.6",710,244.092780604575,4.5711894,0.262454169887837,0.0341684590265192,0.00598268418657466,0.61114409630367,0.166344301167677,0.753206848388305,0.580946522743844,1.4663746071354,2.22310392205315,0.213856379198779,0.778992073146983,0.12308573989843,1.09288845440688,1.23627615208198,1.5537806871099,1.13120067020281,1.42171937204071,1.25682331127493,0.128146159942837,0.306001039957017,0.635782884731712,0.17785488001418,0.507636724788875,0.329781844774696,"Alkaloids","Ornithine alkaloids","Aminoacids","2-[2-Aminoethyl(2-methoxyethylsulfamoyl)amino]-1,1-difluoroethane",NA,NA,"COCCNS(=O)(=O)N(CCN)CC(F)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H17F2N3O3S/c1-15-5-3-11-16(13,14)12(4-2-10)6-7(8)9/h7,11H,2-6,10H2,1H3","BSUVBBQROACKOR"
"253_690.47_1.4",253,690.470671869963,1.3851217,0.26762953857614,0.704092678992026,7.58834167957634e-06,0.0462377005792897,9.08554033118847e-07,2.94170257902904e-05,0.57246595468355,0.152370171361186,5.11985312240465,1.33500377170164,6.04164923942083,4.53140123875195,0.631809693257293,0.552040065541291,0.600536810813354,0.873744216704322,0.950502686524621,1.08785004621813,-0.662438023730162,-0.857155117267771,-0.735675414068504,-0.194717093537609,-0.0732373903383426,0.121479703199267,"Terpenoids","Carotenoids (C40)","Carotenoids (C40, β-β)","[(1R,3R)-4-[(15Z,17E)-16-formyl-18-(4-hydroxy-2,2,6,6-tetramethylcyclohexyl)-3,7,12-trimethyl-14-oxooctadeca-2,4,6,8,10,12,15,17-octaenylidene]-3-hydroxy-3,5,5-trimethylcyclohexyl] acetate",NA,NA,"CC(=CC=CC(=CC=C1C(CC(CC1(C)O)OC(=O)C)(C)C)C)C=CC=CC(=CC(=O)C=C(C=CC2C(CC(CC2(C)C)O)(C)C)C=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C43H60O6/c1-30(17-14-18-31(2)19-21-39-42(9,10)27-37(49-33(4)45)28-43(39,11)48)15-12-13-16-32(3)23-35(46)24-34(29-44)20-22-38-40(5,6)25-36(47)26-41(38,7)8/h12-24,29,36-38,47-48H,25-28H2,1-11H3","XZAPEHKCHWMSPW"
"179_814.59_1",179,814.594710453253,0.95211846,0.285691312544414,0.904927722283418,0.0362114279243571,0.633797254082408,0.00143116553984557,0.0111306281792306,0.544102965677413,0.0433861070566914,1.44115434932158,0.198049646716311,2.8443101294244,1.95348032469719,0.700028225624322,0.639514378544024,0.739052628181763,0.913555132685788,1.05574689866632,1.15564661714777,-0.514515001190793,-0.6449512985311,-0.436250992067488,-0.130436297340307,0.0782640091233044,0.208700306463611,"Fatty acids","Glycerophospholipids","Glycerophosphates",NA,NA,NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCC=CCC1C(O1)CC=CCC=CCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H81O9P/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-22-24-26-28-33-37-44(46)51-39-41(40-52-55(48,49)50)53-45(47)38-34-30-29-32-36-43-42(54-43)35-31-27-25-23-12-10-8-6-4-2/h12,23,27,29,31-32,41-43H,3-11,13-22,24-26,28,30,33-40H2,1-2H3,(H2,48,49,50)","WMLDJZLLRLHARM"
"686_156.04_4.2",686,156.042144691726,4.240009,0.289551034486457,0.0789418761978511,7.55301154953258e-10,0.839574379730096,2.29170249443911e-09,3.785112889787e-09,0.538274879112727,1.10269255601637,9.12187985120983,0.075940822723764,8.63984176253784,8.42192116327608,0.575491125826632,0.564126402760993,0.5400527923299,0.980252131517555,0.938420712490001,0.957325857621147,-0.797134412967077,-0.825909634028705,-0.888827651482012,-0.0287752210616278,-0.0916932385149349,-0.0629180174533072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172_1532.16_0.9",172,1532.15941780345,0.94481766,0.293868057609386,0.0515169132044062,0.0121206859544762,0.701948966412411,0.000544031026375347,0.000107180490348746,0.531847617594945,1.28805016696918,1.91647280114218,0.153694461105435,3.26437633155298,3.9698842603987,0.591188548916989,0.633096887392762,0.720302175105685,1.07088827845625,1.21839669666339,1.13774398429292,-0.758309769551925,-0.659501792287735,-0.473325834066644,0.0988079772641902,0.284983935485281,0.18617595822109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973_210.16_9.2",973,210.157710602621,9.207657,0.302859069642089,0.350306304744241,0.248589283538732,0.99952430773517,0.0113234156098493,0.0136734814927411,0.518759416101611,0.455552046264969,0.604517597336811,0.000206639678045625,1.94602255223229,1.86412089285129,0.641707136599173,0.635093244682952,0.770554734239253,0.989693286019425,1.2007887871139,1.2132938599023,-0.64001306697105,-0.654959670300529,-0.376030656627578,-0.0149466033294793,0.263982410343472,0.278929013672951,"Alkaloids","Pseudoalkaloids (transamidation)","Acetate-derived alkaloids","N(1)-Acetylspermidine",NA,NA,"CC(=O)NCCCNCCCCN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H21N3O/c1-9(13)12-8-4-7-11-6-3-2-5-10/h11H,2-8,10H2,1H3,(H,12,13)","MQTAVJHICJWXBR"
"166_1544.16_0.9",166,1544.16399980161,0.93924844,0.30779420510266,0.879149810460984,2.58895722637931e-08,0.70298489836253,1.17806053023806e-07,4.67078771215768e-08,0.511739560968571,0.0559371131937728,7.58687512472963,0.153054004465619,6.92883239437658,7.33060987099815,0.552246211634252,0.572242890661425,0.539429095889752,1.03620971698112,0.976790939485902,0.942657575468092,-0.856616478047824,-0.80530046051613,-0.890494754693594,0.0513160175316937,-0.03387827664577,-0.0851942941774639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160_1573.2_0.9",160,1573.19871642026,0.9329028,0.3187223073492,0.941412067602138,1.51855283903046e-08,0.614698031848541,6.2598804806413e-08,2.3107238678044e-08,0.496587539225904,0.0262202389384617,7.81857009192476,0.211338177408972,7.20343395865754,7.63625194974111,0.545702700993819,0.567258013662542,0.536466379290931,1.03950010258235,0.983074443857311,0.945718467381708,-0.873812910438775,-0.817923009871117,-0.898440335741756,0.0558899005676581,-0.0246274253029811,-0.0805173258706393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130_242_11.3",1130,241.999569498403,11.277787,0.343595929106809,0.135360506058447,0.045006208981465,0.920964559335006,0.589849458874579,0.911823796490873,0.463951990291676,0.868508030649759,1.34672756754964,0.0357570820522176,0.22925881466698,0.0400890779052585,1.06586044221978,1.13775119399178,1.40032174986121,1.06744855979671,1.31379465302688,1.23078029472173,0.0920185520764589,0.186185100316313,0.485758351168324,0.0941665482398544,0.393739799091865,0.299573250852011,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","[1,3,5]Triazino[2,1-b][1,3]benzothiazole-2,4-dione",NA,"N[C@@H](Cc1ccccc1)C(=O)O","C1=CC=C2C(=C1)N3C(=O)NC(=O)N=C3S2",NA,NA,NA,NA,"COLNVLDHVKWLRT","InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1","COLNVLDHVKWLRT-QMMMGPOBSA-N","InChI=1S/C9H5N3O2S/c13-7-10-8(14)12-5-3-1-2-4-6(5)15-9(12)11-7/h1-4H,(H,10,13,14)","HIUJGYGMVWZCDQ"
"438_864.59_2.4",438,864.586935866074,2.4228048,0.354431638535716,0.0961809156966519,0.0638141161728994,0.824650420005402,0.00321652088407787,0.000782893059373957,0.4504675175181,1.01691109251372,1.19508324137475,0.0837301154954863,2.49261362448736,3.10629755709361,0.613559273182889,0.653743851173391,0.752404712603882,1.06549420691181,1.22629507121736,1.15091669505328,-0.704725372032009,-0.613202622817839,-0.410419209836784,0.0915227492141707,0.294306162195226,0.202783412981055,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","[(2S,3S,6S)-6-[(2S)-2,3-bis[[(E)-octadec-4-enoyl]oxy]propoxy]-3,4,5-trihydroxyoxan-2-yl]methanesulfonic acid",NA,NA,"CCCCCCCCCCCCCC=CCCC(=O)OCC(COC1C(C(C(C(O1)CS(=O)(=O)O)O)O)O)OC(=O)CCC=CCCCCCCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H82O12S/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(46)54-35-38(36-55-45-44(50)43(49)42(48)39(57-45)37-58(51,52)53)56-41(47)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h27-30,38-39,42-45,48-50H,3-26,31-37H2,1-2H3,(H,51,52,53)","GAFMESTTYRZTKM"
"280_442.46_1.6",280,442.461674064267,1.6492269,0.35678705194773,0.0255422712776777,1.4312942911654e-05,0.396078299016835,1.9556846864166e-06,3.72161185091535e-07,0.447590914861181,1.59274048688841,4.8442710609371,0.402218951777533,5.70870116487972,6.42926892400373,0.53634041091037,0.573881749688282,0.619394277977704,1.06999535745254,1.15485289822999,1.07930645697331,-0.898779136652486,-0.80117459964731,-0.691070039565004,0.0976045370051762,0.207709097087482,0.110104560082306,"Fatty acids","Spingolipids","Sphingoid bases","2-Aminooctacosane-1,3-diol",NA,NA,"CCCCCCCCCCCCCCCCCCCCCCCCCC(C(CO)N)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C28H59NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-28(31)27(29)26-30/h27-28,30-31H,2-26,29H2,1H3","SKFQBOBQEYLVDX"
"159_1572.2_0.9",159,1572.19550590301,0.9317686,0.359608780468064,0.947642192664841,2.38767212668023e-08,0.65430374510034,9.71082616540997e-08,3.6462610264465e-08,0.444169712761183,0.0233556110628406,7.62202531043621,0.184220593882048,7.01274382016249,7.43815224454347,0.547835090877432,0.569008312105772,0.538615770443043,1.03864889559088,0.983171358337737,0.946586823046129,-0.868186415895105,-0.813478367230395,-0.892671622925825,0.0547080486647104,-0.0244852070307196,-0.07919325569543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417_787.51_2.3",417,787.513897026195,2.2783961,0.368484779605921,0.052803883151049,1.8137362591153e-05,0.612628027193077,0.000182501766951115,0.00125118672083691,0.433580446121553,1.27733413865819,4.74142586476124,0.212803138484617,3.73873292642173,2.90267787353763,0.656220224801484,0.605621989839598,0.548102115016995,0.922894429263907,0.835241119218482,0.90502347043601,-0.60774803627766,-0.723510505058139,-0.867483393116982,-0.115762468780479,-0.259735356839321,-0.143972888058842,"Polyketides","Linear polyketides","Open-chain polyketides","ExophilinB2","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC",NA,"CCCCCC(CC(CC(=O)OC(CCCCC)CC(CC(=O)OC(CCCCC)CC(CC(=O)OC(CCCCC)CC(CC(=O)O)OC(=O)C)O)O)O)O","InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h15,17,21,23,42H,6-14,16,18-20,22,24-41H2,1-5H3/b17-15-,23-21-/t42-/m1/s1",NA,"FORFDCPQKJHEBF-VPUSDGANSA-N","FORFDCPQKJHEBF",NA,NA,NA,"InChI=1S/C42H76O14/c1-6-10-14-18-31(44)22-32(45)25-40(50)54-35(19-15-11-7-2)23-33(46)26-41(51)55-36(20-16-12-8-3)24-34(47)27-42(52)56-37(21-17-13-9-4)28-38(29-39(48)49)53-30(5)43/h31-38,44-47H,6-29H2,1-5H3,(H,48,49)","ZVVTTYZUVBRYKZ"
"971_189.18_9.3",971,189.178816949508,9.268522,0.374908412439494,0.346984318149709,0.0131345433715956,0.999920277082859,0.000778736896826393,0.000708737709621099,0.42607481448626,0.459690152572081,1.88158502106165,3.46246032012755e-05,3.108609247792,3.14951445923134,0.585980274481765,0.588624918837067,0.674749381216913,1.00451319689496,1.15148821658486,1.14631467276309,-0.771075994039007,-0.764579476289498,-0.567576346227025,0.00649651774950904,0.203499647811982,0.197003130062473,"Alkaloids","Ornithine alkaloids","Acetate-derived alkaloids","Trimethyl(2-pyrrolidin-1-ylethyl)silane",NA,NA,"C[Si](C)(C)CCN1CCCC1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H21NSi/c1-11(2,3)9-8-10-6-4-5-7-10/h4-9H2,1-3H3","DCFHLMNWIRVETN"
"680_257.15_4.2",680,257.14710999304,4.2323523,0.376261659271028,0.136653308174901,8.30820371278129e-07,0.898195733649394,5.09787222091607e-06,1.1624690806844e-05,0.424510033647623,0.864379850215638,6.08049286333432,0.0466290121289335,5.29261105439961,4.93461858963519,0.58880530898713,0.56954372329171,0.527707333312498,0.967287004037797,0.896233993236689,0.926544024157765,-0.764137415315,-0.81212149447322,-0.9221900627301,-0.0479840791582199,-0.1580526474151,-0.11006856825688,"Amino acids and Peptides","Small peptides","Aminoacids","N-(D-ribulosyl)-cadaverine","C[N+](C)(C)CC([O-])=O",NA,"C(CCN)CCNCC(=O)C(C(CO)O)O","\"\"InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3\"\"",NA,"KWIUHFFTVRNATP-UHFFFAOYSA-N","KWIUHFFTVRNATP",NA,NA,NA,"InChI=1S/C10H22N2O4/c11-4-2-1-3-5-12-6-8(14)10(16)9(15)7-13/h9-10,12-13,15-16H,1-7,11H2","BZKXSLSRJJQPEX"
"212_1544.16_1.1",212,1544.16382696476,1.0769928,0.388277315833198,0.469841118583796,0.011139907673149,0.998535040083018,0.000700516792327521,0.000899656244337632,0.410857981321687,0.328048978208451,1.9531184085526,0.000636690485125628,3.15458144963192,3.04592340134455,0.550353255979857,0.54313889845515,0.629898200322896,0.986891405753814,1.14453433949694,1.15973685941942,-0.861570154334729,-0.88060690516834,-0.666809405570671,-0.0190367508336117,0.194760748764058,0.213797499597669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369_789.53_2.1",369,789.527963717149,2.0767012,0.389403136615,0.032483158774442,9.13980464867237e-07,0.431479072298003,5.50963241174873e-06,3.87458888886361e-05,0.409600554590256,1.48834174508337,6.03906308664147,0.365040263693629,5.25887737517262,4.4117743712918,0.637189298450708,0.592129030335067,0.55109446016035,0.929282760672216,0.864883420830053,0.93069995208393,-0.650206057782051,-0.756016508321985,-0.859628470238012,-0.105810450539934,-0.209422412455961,-0.103611961916027,"Fatty acids","Oligopeptides","Lipopeptides","4'',12''-dihydroxy-6''-(hydroxymethyl)-6'-iminodispiro[cyclohexane-1,4'-[3,5,7,12]tetraazatricyclo[10.3.1.1³,¹⁴]heptadecane-9',15''-[2]oxa-[23]azatetracyclo[20.3.1.1³,⁷.0⁹,¹⁸]heptacosane]-3''(27''),4'',6''-trien-16''-yn-10''-yl acetate",NA,NA,"CC(=O)OC1CC(CCC2(CCN3CC4CC(C3)CN(C4)C5(CCCCC5)NC(=NC2)N)C#CC6C1CC7=CC(=C(C=C7CO)O)OC8CCNC(C8)CCC6)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H68N6O6/c1-30(53)56-41-23-37(54)9-14-44(15-17-50-24-31-18-32(25-50)27-51(26-31)45(11-3-2-4-12-45)49-43(46)48-29-44)13-8-33-6-5-7-36-22-38(10-16-47-36)57-42-21-34(19-39(33)41)35(28-52)20-40(42)55/h20-21,31-33,36-39,41,47,52,54-55H,2-7,9-12,14-19,22-29H2,1H3,(H3,46,48,49)","LDXVNXKSMVZQMT"
"243_808.58_1.3",243,808.582491553242,1.2772952,0.389497310521192,0.755341807054279,2.79791211310609e-08,0.911635806652881,8.42278358170745e-09,1.32864030888413e-08,0.409495536784326,0.121856477078949,7.55316593151414,0.0401786252135097,8.07454435809722,7.8765925758743,0.533284445362009,0.523014716155191,0.54966112236021,0.980742492498826,1.03070908431819,1.05094771787858,-0.907022846233338,-0.935076554485083,-0.863385654008428,-0.0280537082517449,0.0436371922249103,0.0716909004766552,"Polyketides","Oligopeptides","Depsipeptides","Ethyl 2-[2-[6-[4-[3-[bis[(2-methylpropan-2-yl)oxycarbonyl]amino]oxypropyl]phenyl]hex-5-en-3-yl-[2-(dipropylamino)ethyl]amino]ethyl-(2-ethoxy-2-oxoethyl)amino]acetate",NA,NA,"CCCN(CCC)CCN(CCN(CC(=O)OCC)CC(=O)OCC)C(CC)CC=CC1=CC=C(C=C1)CCCON(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C",NA,NA,NA,NA,"STHWQCYHQJBDDB","nan","nan","InChI=1S/C43H74N4O9/c1-12-26-44(27-13-2)28-30-46(31-29-45(33-38(48)52-15-4)34-39(49)53-16-5)37(14-3)21-17-19-35-22-24-36(25-23-35)20-18-32-54-47(40(50)55-42(6,7)8)41(51)56-43(9,10)11/h17,19,22-25,37H,12-16,18,20-21,26-34H2,1-11H3","LNSUWCIACOHFMA"
