"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"326_619.27_3.5",326,619.272877152675,3.510547,"C30H44O12"
"327_398.07_3.5",327,398.065821999764,3.5090113,NA
"328_129.05_3.5",328,129.05475966784,3.5095234,"C6H10O4"
"329_147.07_3.5",329,147.065191083705,3.5095234,"C6H12O5"
"33_232.92_0.5",33,232.923107356181,0.49290952,NA
"330_135.08_3.5",330,135.080517617846,3.5095234,"C9H12O2"
"331_165.08_3.5",331,165.075784427956,3.5095232,"C6H14O6"
"332_383.1_3.5",332,383.101302655687,3.5090117,"C17H19ClN2O6"
"333_321.13_3.5",333,321.130789475684,3.5100405,"C13H13N5O4"
"334_299.15_3.5",334,299.148928590385,3.5100765,"C15H24O7"
"335_344.21_3.5",335,344.206731639842,3.510594,"C17H26O6"
"336_316.18_3.5",336,316.175600401561,3.5100765,"C15H22O6"
"337_337.1_3.5",337,337.104762857764,3.510041,NA
"338_178.06_3.5",338,178.056842503591,3.5106542,NA
"339_226.14_3.5",339,226.143769205159,3.519097,"C12H16O3"
"341_383.1_3.6",341,383.101360093016,3.614413,"C15H22Cl2N4O2"
"342_178.06_3.6",342,178.056830155856,3.6164,"C9H6NS"
"343_398.07_3.6",343,398.065802239504,3.6177688,"C15H21NO7S"
"344_129.05_3.6",344,129.054739984567,3.6188805,"C6H10O4"
"345_135.08_3.6",345,135.080502809746,3.6186032,"C9H12O2"
"346_147.07_3.6",346,147.065160474322,3.6196518,"C6H12O5"
"347_165.08_3.6",347,165.075770487377,3.6189897,"C6H14O6"
"348_299.15_3.6",348,299.148885416266,3.619968,"C15H24O7"
"349_321.13_3.6",349,321.130756881288,3.6226392,"C13H18N6O5"
"350_337.1_3.6",350,337.104638927795,3.6264477,"C13H19ClN4O3"
"351_344.21_3.6",351,344.206703782944,3.6260538,"C17H26O6"
"352_208.13_3.7",352,208.130815339227,3.6504695,"C10H19NO2"
"355_321.13_3.6",355,321.130753219453,3.6436014,NA
"359_321.13_3.8",359,321.130762399759,3.782553,NA
"360_299.15_3.8",360,299.148889812628,3.7834022,"C15H24O7"
"361_135.08_3.8",361,135.080514522192,3.7835405,"C9H12O2"
"362_344.21_3.8",362,344.206726944302,3.7828965,NA
"363_165.08_3.8",363,165.075779445873,3.7828665,"C6H12O5"
"364_467.3_3.8",364,467.301387933762,3.779598,NA
"368_198.15_3.9",368,198.148999782133,3.9178681,"C11H16O2"
"377_198.15_3.9",377,198.148998255616,3.9350052,"C11H16O2"
"378_220.13_3.9",378,220.130812413437,3.9350052,NA
"379_243.21_3.9",379,243.206684594158,3.9350052,"C13H23NO2"
"380_135.12_3.9",380,135.116900959425,3.9338202,"C10H16O"
"381_221.13_3.9",381,221.134019878848,3.9335518,"C11H13BO3"
"382_181.12_3.9",382,181.122318997149,3.9344485,"C11H16O2"
"391_308.22_4.1",391,308.221873398983,4.121845,"C18H26O3"
"392_310.24_4.2",392,310.237515765968,4.2229176,NA
"395_310.24_4.2",395,310.237512929639,4.2309294,"C18H28O3"
"398_308.22_4.3",398,308.221876866904,4.2683144,"C18H26O3"
"399_348.21_4.3",399,348.214496930921,4.2684436,NA
"4_160.18_0.4",4,160.180843173347,0.44229648,"C8H18N2"
"400_371.29_4.3",400,371.290484149716,4.2678833,"C20H35NO4"
"402_310.24_4.4",402,310.237509717757,4.370938,"C18H28O3"
"403_294.24_4.4",403,294.242732058744,4.436841,"C18H33NO3"
"406_266.21_4.5",406,266.211453362594,4.485207,"C16H24O2"
"407_234.15_4.5",407,234.146433894993,4.488897,"C12H21NO2"
"408_212.16_4.5",408,212.164577880464,4.4901314,"C12H18O2"
"41_255.94_0.5",41,255.939095572398,0.49409848,NA
"410_266.21_4.5",410,266.211453014775,4.50245,"C16H24O2"
"411_144.14_4.6",411,144.138305953962,4.6335716,"C8H14O"
"412_243.21_4.7",412,243.206674800374,4.669673,"C13H23NO2"
"415_310.24_4.8",415,310.237498642578,4.797622,NA
"420_310.24_4.8",420,310.237497012239,4.820379,NA
"431_248.16_5",431,248.162110844805,5.0142617,"C13H23NO2"
"432_226.18_5",432,226.180149468184,5.016976,"C13H20O2"
"435_310.24_5.2",435,310.237504485846,5.155349,"C18H28O3"
"436_266.21_5.2",436,266.211449066703,5.1753087,"C16H24O2"
"44_230.89_0.5",44,230.890139587698,0.49727842,"CH4O4S4"
"453_296.26_5.4",453,296.258366518834,5.3976274,"C18H30O2"
"455_357.31_5.4",455,357.311084267663,5.433522,"C20H42N2O4"
"456_294.24_5.4",456,294.242756488282,5.4341197,"C18H28O2"
"457_334.24_5.4",457,334.235098004591,5.434513,"C16H29N7O2"
"46_143.15_0.5",46,143.15411554069,0.4973343,"C8H18N2"
"464_296.26_5.5",464,296.258328421373,5.513982,"C18H30O2"
"467_451.16_5.5",467,451.164591226503,5.532623,"C22H33ClO5"
"470_334.24_5.5",470,334.23509155574,5.527051,NA
"471_294.24_5.6",471,294.242755820718,5.555622,"C18H28O2"
"473_296.26_5.5",473,296.258327409892,5.5318503,"C18H35NO3"
"474_294.24_5.6",474,294.242750261712,5.574963,"C18H33NO3"
"493_357.31_5.8",493,357.311120595891,5.8342433,"C20H37NO3"
"495_334.24_5.8",495,334.235100960583,5.8342137,NA
"496_294.24_5.8",496,294.242734835781,5.834505,"C18H28O2"
"497_312.25_5.8",497,312.253157704832,5.834302,"C18H30O3"
"50_129.14_0.5",50,129.138826577193,0.5008778,"C7H13N"
"500_332.22_5.8",500,332.219448549681,5.8459973,NA
"502_310.24_5.8",502,310.237523411141,5.8475704,"C18H28O3"
"503_449.15_5.9",503,449.148941068654,5.871483,"C20H30N2O5S"
"51_147.11_0.5",51,147.112754960408,0.5034462,"C6H11NO2"
"510_325.32_5.9",510,325.321220555947,5.9160395,"C20H42N2O2"
"511_343.33_5.9",511,343.331863165081,5.9135127,"C20H39NO2"
"519_357.31_6",519,357.311115635831,6.0125165,"C20H37NO3"
"520_294.24_6",520,294.242730242597,6.011629,"C18H28O2"
"522_312.25_6",522,312.253158516752,6.0118423,"C18H30O3"
"523_334.24_6",523,334.235095072235,6.012409,"C15H33N3O6"
"524_252.23_6",524,252.232196233481,6.020227,"C16H26O"
"525_292.23_6",525,292.225921429307,6.023593,"C16H31NO2"
"53_126.13_0.5",53,126.127957995135,0.50965524,"C8H12"
