"sirius_smiles"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_ConfidenceScoreExact"	"sirius_ConfidenceScoreApproximate"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScoreNormalized"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_precursorFormula"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_retentionTimeInMinutes"	"sirius_formulaId"	"sirius_alignedFeatureId"	"sirius_compoundId"	"sirius_mappingFeatureId"	"sirius_overallFeatureQuality"	"sirius_chebiid"	"sirius_chebiasciiname"	"feature_id"
"CC12CCCC(C1)(C3CC4(C3CC2)CCCC4)O"	1	2	"0.263"	"0.263"	-101.89	0.376	0.5	45.287	"C17H28O"	"[M + H]+"	"C17H29O+"	"VXIUIUYZGNCHKA"	"InChI=1S/C17H28O/c1-15-6-4-9-17(18,12-15)14-11-16(7-2-3-8-16)13(14)5-10-15/h13-14,18H,2-12H2,1H3"	"8'-methylspiro[cyclopentane-1,4'-tricyclo[6.3.1.0²,⁵]dodecan]-1'-ol"	5	"162829618;162829619"	"COCONUT:(CNP0092365);SUPERNATURAL:(SN0402639);PUBCHEM:(162829618 162829619)"	3145730	249.221	549	9.151	836961268796429312	836961032921341312	836961032921341312	880	NA	NA	NA	880
"CC1C(=O)CC2CC34C1(C2(C)C)C(C(C3(CCC(C4=C)OC(=O)C=CC5=CC=CC=C5)C)OC(=O)C)OC(=O)C"	1	2	"0.071"	"0.071"	-442.641	0.423	0.477	19.753	"C33H40O7"	"[M - H2O + H]+"	"C33H39O6+"	"CTCUFNSATHDLRX"	"InChI=1S/C33H40O7/c1-19-25(36)17-24-18-32-20(2)26(40-27(37)14-13-23-11-9-8-10-12-23)15-16-31(32,7)28(38-21(3)34)29(39-22(4)35)33(19,32)30(24,5)6/h8-14,19,24,26,28-29H,2,15-18H2,1,3-7H3"	"2,3-bis(acetyloxy)-4,14,15,15-tetramethyl-8-methylidene-13-oxotetracyclo[9.3.1.0¹,⁹.0⁴,⁹]pentadecan-7-yl 3-phenylprop-2-enoate"	5.3	"101242630;163187501;85298220;162900667;10875292"	"COCONUT:(CNP0168671);TeroMol:(TKC170056 TKC000170);SUPERNATURAL:(SN0054878);PUBCHEM:(101242630 163187501 85298220 162900667 10875292);LOTUS:(Q104969718)"	279969794	531.274	556	9.271	836961260420403328	836961033537904128	836961033537904128	898	NA	NA	NA	898
"CC1C(C(C(C(O1)OC)OC(=O)C)OC(=O)C)NC(=O)C"	1	3	"0.030"	"0.030"	-277.492	0.211	0.317	35.839	"C13H21NO7"	"[M + H3N + H]+"	"C13H25N2O7+"	"SISYQLPLROJNKC"	"InChI=1S/C13H21NO7/c1-6-10(14-7(2)15)11(20-8(3)16)12(21-9(4)17)13(18-5)19-6/h6,10-13H,1-5H3,(H,14,15)"	"3-(acetyloxy)-5-acetamido-2-methoxy-6-methyloxan-4-yl acetate"	-0.4	"102239953;162994688;162994689;145916056;91691758;538759"	"COCONUT:(CNP0267930);SUPERNATURAL:(SN0346580);PUBCHEM:(102239953 162994688 162994689 145916056 91691758 538759)"	3145730	321.165	92	1.525	836961184184724992	836961008980251392	836961008980251392	196	NA	NA	NA	196
"CC1C(C(C(C(O1)OC2=C(C(=C3C(=C2)C(=O)C4=C(C3=O)C=CC(=C4C=CC5=CC=CC=C5)OC(=O)C)O)CC6=CC(=CC=C6)C(N)N)OCCN=C(N)N)O)O"	1	2	"0.022"	"0.022"	-650.795	0.076	0.104	2.077	"C41H43N5O10"	"[M + K]+"	"C41H43KN5O10+"	"UWGRCWZANCBRHN"	"InChI=1S/C41H43N5O10/c1-20-33(48)37(52)38(53-16-15-46-41(44)45)40(54-20)56-30-19-28-32(35(50)27(30)18-23-9-6-10-24(17-23)39(42)43)34(49)26-13-14-29(55-21(2)47)25(31(26)36(28)51)12-11-22-7-4-3-5-8-22/h3-14,17,19-20,33,37-40,48,50,52H,15-16,18,42-43H2,1-2H3,(H4,44,45,46)"	"6-{[3-(diaminomethyl)phenyl]methyl}-7-[(3-{2-[(diaminomethylidene)amino]ethoxy}-4,5-dihydroxy-6-methyloxan-2-yl)oxy]-5-hydroxy-9,10-dioxo-1-(2-phenylethenyl)-9,10-dihydroanthracen-2-yl acetate"	2.4	"163088811;163088812;163088813;163088814"	"COCONUT:(CNP0405104);SUPERNATURAL:(SN0381806);PUBCHEM:(163088811 163088812 163088813 163088814)"	3145730	804.264	680	11.325	836961312891149696	836961040387203328	836961040387203328	1093	NA	NA	NA	1093
"CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)COC(=O)C)O)NC(=O)C)OC(=O)C"	1	5	"0.024"	"0.024"	-257.367	0.019	0.08	9.978	"C33H35NO14"	"[M + K]+"	"C33H35KNO14+"	"DMFJDBGEHQPSOG"	"InChI=1S/C33H35NO14/c1-13-32(47-16(4)37)19(34-14(2)35)9-23(46-13)48-21-11-33(43,22(38)12-45-15(3)36)10-18-25(21)31(42)27-26(29(18)40)28(39)17-7-6-8-20(44-5)24(17)30(27)41/h6-8,13,19,21,23,32,40,42-43H,9-12H2,1-5H3,(H,34,35)"	"[2-[(2S,4S)-4-[(2R,4S,5R,6S)-4-acetamido-5-acetyloxy-6-methyloxan-2-yl]oxy-2,5,12-trihydroxy-7-methoxy-6,11-dioxo-3,4-dihydro-1H-tetracen-2-yl]-2-oxoethyl] acetate"	1.333	"23630369"	"PUBCHEM:(23630369)"	2	708.17	652	10.872	836961343903835136	836961039569313920	836961039569313920	1069	NA	NA	NA	1069
"CC1C(C(OC1C2=CC(=C(C(=C2)OC)OC)OC)C3=CC(=C(C(=C3)OC)OC)OC)C"	1	2	"0.188"	"0.188"	-165.487	0.035	0.481	52.803	"C24H32O7"	"[M - H2O + H]+"	"C24H31O6+"	"ZPINJJOPURFFNV"	"InChI=1S/C24H32O7/c1-13-14(2)22(16-11-19(27-5)24(30-8)20(12-16)28-6)31-21(13)15-9-17(25-3)23(29-7)18(10-15)26-4/h9-14,21-22H,1-8H3"	"Grandisin"	4.3	"101023244;101023245;21603492;21827796;21827797;4485701;163017716;14352169;14352170;98683123;10048436;124131;25722921;442876"	"COCONUT:(CNP0293646);NORMAN:(NS00097000);CHEBI:(5535 69324);SUPERNATURAL:(SN0476649);KEGG:(C10622);MESH:(124131 442876 4485701 10048436);PUBCHEM:(101023244 101023245 21603492 21827796 21827797 4485701 163017716 14352169 14352170 98683123 10048436 124131 25722921 442876);DSSTox:(DTXSID40967805);LOTUS:(Q105380938 Q27137666 Q27106797 Q104394544 Q105380940 Q105380939 Q105380936 Q105380935);GNPS:(CCMSLIB00000079414 CCMSLIB00000846227);PUBMED:(null);KNAPSACK:(ZPINJJOPURFFNV-UHFFFAOYSA-N)"	137710801270	415.211	406	6.769	836961226576560000	836961024637590016	836961024637590016	643	NA	"CHEBI:5535"	"Grandisin"	643
"CC1C(C(OC1C2=CC(=C(C(=C2)OC)OC)OC)C3=CC(=C(C(=C3)OC)OC)OC)C"	1	2	"0.095"	"0.095"	-180.348	0.035	0.482	46.101	"C24H32O7"	"[M - H2O + H]+"	"C24H31O6+"	"ZPINJJOPURFFNV"	"InChI=1S/C24H32O7/c1-13-14(2)22(16-11-19(27-5)24(30-8)20(12-16)28-6)31-21(13)15-9-17(25-3)23(29-7)18(10-15)26-4/h9-14,21-22H,1-8H3"	"Grandisin"	4.3	"101023244;101023245;21603492;21827796;21827797;4485701;163017716;14352169;14352170;98683123;10048436;124131;25722921;442876"	"COCONUT:(CNP0293646);NORMAN:(NS00097000);CHEBI:(5535 69324);SUPERNATURAL:(SN0476649);KEGG:(C10622);MESH:(124131 442876 4485701 10048436);PUBCHEM:(101023244 101023245 21603492 21827796 21827797 4485701 163017716 14352169 14352170 98683123 10048436 124131 25722921 442876);DSSTox:(DTXSID40967805);LOTUS:(Q105380938 Q27137666 Q27106797 Q104394544 Q105380940 Q105380939 Q105380936 Q105380935);GNPS:(CCMSLIB00000079414 CCMSLIB00000846227);PUBMED:(null);KNAPSACK:(ZPINJJOPURFFNV-UHFFFAOYSA-N)"	137710801270	415.211	396	6.594	836961224353578496	836961023945529728	836961023945529728	623	NA	"CHEBI:5535"	"Grandisin"	623
"CC1C(C(OC1C2=CC(=C(C(=C2)OC)OC)OC)C3=CC(=C(C(=C3)OC)OC)OC)C"	1	2	"0.112"	"0.112"	-196.871	0.033	0.478	49.773	"C24H32O7"	"[M - H2O + H]+"	"C24H31O6+"	"ZPINJJOPURFFNV"	"InChI=1S/C24H32O7/c1-13-14(2)22(16-11-19(27-5)24(30-8)20(12-16)28-6)31-21(13)15-9-17(25-3)23(29-7)18(10-15)26-4/h9-14,21-22H,1-8H3"	"Grandisin"	4.3	"101023244;101023245;21603492;21827796;21827797;4485701;163017716;14352169;14352170;98683123;10048436;124131;25722921;442876"	"COCONUT:(CNP0293646);NORMAN:(NS00097000);CHEBI:(5535 69324);SUPERNATURAL:(SN0476649);KEGG:(C10622);MESH:(124131 442876 4485701 10048436);PUBCHEM:(101023244 101023245 21603492 21827796 21827797 4485701 163017716 14352169 14352170 98683123 10048436 124131 25722921 442876);DSSTox:(DTXSID40967805);LOTUS:(Q105380938 Q27137666 Q27106797 Q104394544 Q105380940 Q105380939 Q105380936 Q105380935);GNPS:(CCMSLIB00000079414 CCMSLIB00000846227);PUBMED:(null);KNAPSACK:(ZPINJJOPURFFNV-UHFFFAOYSA-N)"	137710801270	415.212	370	6.161	836961219215555456	836961021101791232	836961021101791232	543	NA	"CHEBI:5535"	"Grandisin"	543
"CC1C=CC=CC=CC(CC(C(C2=NC(=CO2)C=CC=CC(C(C=C(C=CC=CC=CC(=O)OC1C(C)C(CC(C)O)O)C)C)OC3C(C(C(C(O3)C)O)O)O)C)O)O"	1	2	"0.108"	"0.108"	-361.64	0.234	0.213	50.744	"C46H65NO12"	"[M + Na]+"	"C46H65NNaO12+"	"UMUMBLZPRQHELQ"	"InChI=1S/C46H65NO12/c1-28-18-12-8-11-15-23-40(52)59-44(32(5)37(50)25-31(4)48)29(2)19-13-9-10-14-21-36(49)26-38(51)33(6)45-47-35(27-56-45)20-16-17-22-39(30(3)24-28)58-46-43(55)42(54)41(53)34(7)57-46/h8-24,27,29-34,36-39,41-44,46,48-51,53-55H,25-26H2,1-7H3"	"Chivosazole E"	6	"74021049;163060536;163194471;23228711;101715137;139585031;10843143"	"COCONUT:(CNP0349931);CHEBI:(80061);SUPERNATURAL:(SN0374568);KEGG:(C15732);PUBCHEM:(74021049 163060536 163194471 23228711 101715137 139585031 10843143);LOTUS:(Q110111809 Q105275747)"	271581474	846.443	389	6.475	836961221165907072	836961023219915008	836961023219915008	603	NA	"CHEBI:80061"	"Chivosazole E"	603
"CC1CCC(C1C(=O)O)C(C)C(=O)O"	1	1	"0.195"	"0.195"	-71.518	0.777	0.333	75.432	"C10H16O4"	"[M + H3N + H]+"	"C10H20NO4+"	"OIFCPZGZZQQDNO"	"InChI=1S/C10H16O4/c1-5-3-4-7(6(2)9(11)12)8(5)10(13)14/h5-8H,3-4H2,1-2H3,(H,11,12)(H,13,14)"	"2-(1-carboxyethyl)-5-methylcyclopentane-1-carboxylic acid"	1.7	"101277407;21670765;15560389;15560392;162914898;162914899;162914900;130839577;130998473;131080224;131098196;131215292;133630127;133669693"	"PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0184014);HMDB:(HMDB0034971);TeroMol:(TKC130609 TKC021573 TKC130605 TKC088022 TKC130607 TKC130606 TKC130608 TKC130604);CHEBI:(172073);SUPERNATURAL:(SN0266093);FooDB:(FDB013569);PUBCHEM:(101277407 21670765 15560389 15560392 162914898 162914899 162914900 130839577 130998473 131080224 131098196 131215292 133630127 133669693);DSSTox:(DTXSID801188221);LOTUS:(Q105192477 Q104376081);PUBCHEMANNOTATIONDRUG:(null)"	138306125866	218.139	153	2.544	836961339092968320	836961011664606208	836961011664606208	272	NA	"CHEBI:172073"	"(1R,2R,3S,1'R)-Nepetalinic acid"	272
"Cc1oc#cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O"	1	1	"0.222"	"0.222"	-149.26	0.998	0.327	99.771	"C11H14O7"	"[M + H3N + H]+"	"C11H18NO7+"	"JJRHYRJKCQQTTQ"	"InChI=1S/C11H14O7/c1-5-6(2-3-16-5)17-11-10(15)9(14)8(13)7(4-12)18-11/h7-15H,4H2,1H3"	"JJRHYRJKCQQTTQ"	-0.854	NA	"LotusExpanded"	8589934592	276.108	92	1.531	836961155818644736	836961008913142528	836961008913142528	194	NA	NA	NA	194
"CCC(=C(C1=CC=C(C=C1)OCCCN(C)C)C2=CC=C(C=C2)OCCCN(C)C)C3=CC=CC=C3"	1	1	"0.053"	"0.053"	-244.096	0.476	0.332	47.232	"C32H42N2O2"	"[M + H3N + H]+"	"C32H46N3O2+"	"RQSWTHUUSLNSOI"	"InChI=1S/C32H42N2O2/c1-6-31(26-12-8-7-9-13-26)32(27-14-18-29(19-15-27)35-24-10-22-33(2)3)28-16-20-30(21-17-28)36-25-11-23-34(4)5/h7-9,12-21H,6,10-11,22-25H2,1-5H3"	"Ridaifen G"	7.9	"24966907"	"MESH:(24966907);PUBCHEM:(24966907);PUBMED:(null)"	70	504.36	642	10.706	836961289809893760	836961039086968832	836961039086968832	1055	NA	NA	NA	1055
"CCC(=CCCC(=O)CCC=C(C)CC)C"	1	1	"0.045"	"0.045"	-60.815	0.998	0.333	110.243	"C15H26O"	"[M + H3N + H]+"	"C15H30NO+"	"MKJFHCQCOPIJCJ"	"InChI=1S/C15H26O/c1-5-13(3)9-7-11-15(16)12-8-10-14(4)6-2/h9-10H,5-8,11-12H2,1-4H3"	"3,11-Dimethyltrideca-3,10-dien-7-one"	4.6	"123807976"	"PUBCHEM:(123807976)"	2	240.232	559	9.317	836961261821300992	836961034238352896	836961034238352896	918	NA	NA	NA	918
"CCC(=O)OC1CC(C(=C(C1=O)C)C=CC(=CC=CC(=CCCC=C(C)C=CCC(C)CCC2=C(C(C(CC2(C)C)OC(=O)C)C)C)C)C)(C)C"	1	1	"0.598"	"0.598"	-308.783	1	1	5.079	"C46H68O5"	"[M + H3N + H]+"	"C46H72NO5+"	"JPSRQMDOSRSNOI"	"InChI=1S/C46H68O5/c1-14-43(48)51-42-30-46(12,13)40(37(8)44(42)49)28-26-34(5)24-18-22-32(3)20-16-15-19-31(2)21-17-23-33(4)25-27-39-35(6)36(7)41(50-38(9)47)29-45(39,10)11/h17-22,24,26,28,33,36,41-42H,14-16,23,25,27,29-30H2,1-13H3"	"[4-[(1E,3E,5E,7E,11E,13E)-18-(4-acetyloxy-2,3,6,6-tetramethylcyclohexen-1-yl)-3,7,12,16-tetramethyloctadeca-1,3,5,7,11,13-hexaenyl]-3,5,5-trimethyl-2-oxocyclohex-3-en-1-yl] propanoate"	12.5	"163687029"	"PUBCHEM:(163687029)"	2	718.538	611	10.176	836961276220347776	836961037639933824	836961037639933824	1014	NA	NA	NA	1014
"CCC(=O)OC1CC(C(=C(C1=O)C)C=CC(=CC=CC(=CCCC=C(C)C=CCC(C)CCC2=C(C(C(CC2(C)C)OC(=O)C)C)C)C)C)(C)C"	1	1	"0.573"	"0.573"	-307.176	1	1	4.873	"C46H68O5"	"[M + H3N + H]+"	"C46H72NO5+"	"JPSRQMDOSRSNOI"	"InChI=1S/C46H68O5/c1-14-43(48)51-42-30-46(12,13)40(37(8)44(42)49)28-26-34(5)24-18-22-32(3)20-16-15-19-31(2)21-17-23-33(4)25-27-39-35(6)36(7)41(50-38(9)47)29-45(39,10)11/h17-22,24,26,28,33,36,41-42H,14-16,23,25,27,29-30H2,1-13H3"	"[4-[(1E,3E,5E,7E,11E,13E)-18-(4-acetyloxy-2,3,6,6-tetramethylcyclohexen-1-yl)-3,7,12,16-tetramethyloctadeca-1,3,5,7,11,13-hexaenyl]-3,5,5-trimethyl-2-oxocyclohex-3-en-1-yl] propanoate"	12.5	"163687029"	"PUBCHEM:(163687029)"	2	718.538	618	10.304	836961269362660352	836961038306828288	836961038306828288	1033	NA	NA	NA	1033
"CCC(=O)OC1CC(C(=C(C1=O)C)C=CC(=CC=CC(=CCCC=C(C)C=CCC(C)CCC2=C(C(C(CC2(C)C)OC(=O)C)C)C)C)C)(C)C"	1	1	"0.345"	"0.345"	-315.667	1	1	3.675	"C46H68O5"	"[M + H3N + H]+"	"C46H72NO5+"	"JPSRQMDOSRSNOI"	"InChI=1S/C46H68O5/c1-14-43(48)51-42-30-46(12,13)40(37(8)44(42)49)28-26-34(5)24-18-22-32(3)20-16-15-19-31(2)21-17-23-33(4)25-27-39-35(6)36(7)41(50-38(9)47)29-45(39,10)11/h17-22,24,26,28,33,36,41-42H,14-16,23,25,27,29-30H2,1-13H3"	"[4-[(1E,3E,5E,7E,11E,13E)-18-(4-acetyloxy-2,3,6,6-tetramethylcyclohexen-1-yl)-3,7,12,16-tetramethyloctadeca-1,3,5,7,11,13-hexaenyl]-3,5,5-trimethyl-2-oxocyclohex-3-en-1-yl] propanoate"	12.5	"163687029"	"PUBCHEM:(163687029)"	2	718.538	624	10.408	836961306348035200	836961038784978944	836961038784978944	1047	NA	NA	NA	1047
"CCC(C(OCC)OCC)C(OCC)OCC"	1	1	"0.010"	"0.010"	-121.251	1	1	47.187	"C13H28O4"	"[M + H]+"	"C13H29O4+"	"GFCQYNBXLQEBEJ"	"InChI=1S/C13H28O4/c1-6-11(12(14-7-2)15-8-3)13(16-9-4)17-10-5/h11-13H,6-10H2,1-5H3"	"2-(Diethoxymethyl)-1,1-diethoxybutane"	2.6	"12402794"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(12402794);DSSTox:(DTXSID50496555)"	137506062338	249.206	329	5.49	836961206653613696	836961018320967424	836961018320967424	463	NA	NA	NA	463
"CCC(C)(C)C1CCC(CC1)(CCC#CC)O"	1	1	"0.184"	"0.184"	-71.941	0.98	0.333	41.169	"C16H28O"	"[M + H3N + H]+"	"C16H32NO+"	"AKFDDNDCDXLDRU"	"InChI=1S/C16H28O/c1-5-7-8-11-16(17)12-9-14(10-13-16)15(3,4)6-2/h14,17H,6,8-13H2,1-4H3"	"4-(2-Methylbutan-2-yl)-1-pent-3-ynylcyclohexan-1-ol"	4.6	"113455680"	"PUBCHEM:(113455680)"	2	254.248	506	8.428	836961254296718848	836961030652222592	836961030652222592	815	NA	NA	NA	815
"CCC(C)C(=O)OC1C(OC(C(C1OC(=O)C(C)CC)OC(=O)C(C)CC)OC2(C(C(C(O2)COC(=O)C)O)O)CO)CO"	1	1	"0.343"	"0.343"	-195.399	0.703	0.008	54.114	"C29H48O15"	"[M + H3N + H]+"	"C29H52NO15+"	"ZIUSLLPZAREOSB"	"InChI=1S/C29H48O15/c1-8-14(4)25(35)40-21-18(11-30)39-28(44-29(13-31)24(34)20(33)19(43-29)12-38-17(7)32)23(42-27(37)16(6)10-3)22(21)41-26(36)15(5)9-2/h14-16,18-24,28,30-31,33-34H,8-13H2,1-7H3"	"6-O-Acetyl-beta-D-fructofuranosyl 2-O,3-O,4-O-tris(2-methylbutyryl)-alpha-D-glucopyranoside"	1.204	"102062803"	"PUBCHEM:(102062803)"	2	654.332	561	9.345	836961284294383616	836961034481622528	836961034477428224	925	NA	NA	NA	925
"CCC(C)C(C(=O)N(COC(=O)CC(C)C)C(CC(C1=NC(=CS1)C(=O)NC)O)C(C)C)NC(=O)C(C)CCCCNC"	1	1	"0.047"	"0.047"	-368.381	0.708	0.333	107.196	"C31H55N5O6S"	"[M - H2O + H]+"	"C31H54N5O5S+"	"OOPQHEGOEXNXBF"	"InChI=1S/C31H55N5O6S/c1-10-21(6)27(35-28(39)22(7)13-11-12-14-32-8)31(41)36(18-42-26(38)15-19(2)3)24(20(4)5)16-25(37)30-34-23(17-43-30)29(40)33-9/h17,19-22,24-25,27,32,37H,10-16,18H2,1-9H3,(H,33,40)(H,35,39)"	"[[(1R,3R)-1-hydroxy-4-methyl-1-[4-(methylcarbamoyl)-1,3-thiazol-2-yl]pentan-3-yl]-[(2S,3S)-3-methyl-2-[[(2R)-2-methyl-6-(methylamino)hexanoyl]amino]pentanoyl]amino]methyl 3-methylbutanoate"	4.5	"68229318"	"PUBCHEM:(68229318)"	2	608.386	195	3.249	836961229416104192	836961012998395008	836961012998395008	310	NA	NA	NA	310
"CCC(C)C(C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)O)N"	1	1	"0.197"	"0.205"	-212.393	0.386	0.333	67.753	"C13H25N3O6"	"[M - H2O + H]+"	"C13H24N3O5+"	"RQJUKVXWAKJDBW"	"InChI=1S/C13H25N3O6/c1-4-6(2)9(14)12(20)15-8(5-17)11(19)16-10(7(3)18)13(21)22/h6-10,17-18H,4-5,14H2,1-3H3,(H,15,20)(H,16,19)(H,21,22)"	"2-[[2-[(2-Amino-3-methylpentanoyl)amino]-3-hydroxypropanoyl]amino]-3-hydroxybutanoic acid"	-1.75	"145456270;18221896"	"CHEBI:(158760);LotusExpanded;PUBCHEM:(145456270 18221896)"	8589934626	302.171	40	0.665	836961335045464704	836961005482201472	836961005482201472	125	NA	"CHEBI:158760"	"Ile-Ser-Thr"	125
"CCC(C)C(C(=O)O)NC(=O)C"	1	3	"0.075"	"0.112"	-180.321	0.11	0.1	39.103	"C8H15NO3"	"[M + Na]+"	"C8H15NNaO3+"	"JDTWZSUNGHMMJM"	"InChI=1S/C8H15NO3/c1-4-5(2)7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)"	"2-acetamido-3-methylpentanoic acid"	0.589	"129635386;7036273;7036274;7036275;7036276;7036277;7036278;7036279;21140535;76501;306109;78440570;11789690;18603705;2802421"	"PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0273094);NORMAN:(NS00015234 NS00081974);HMDB:(HMDB0061684);MiMeDB:(MMDBc0000678);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(306109);CHEBI:(21555 84056 167745 133735 151108);SUPERNATURAL:(SN0162755);PUBCHEM:(129635386 7036273 7036274 7036275 7036276 7036277 7036278 7036279 21140535 76501 306109 78440570 11789690 18603705 2802421);DSSTox:(DTXSID101314843 DTXSID20942377 DTXSID301031619 DTXSID40879252 DTXSID80879251);LOTUS:(Q27157432);PUBMED:(null)"	138872619114	196.095	101	1.676	836961166237296512	836961009412264704	836961009412264704	208	NA	"CHEBI:133735"	"N-acetyl-L-isoleucinate"	208
"CCC(C)CCCCCCCC(O)CC(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)NC(CC(C)C)C(=O)NC(C(=O)NCCC(=O)O)C(C)C)CC(C)C"	1	5	"0.015"	"0.015"	-443.343	0.091	0.103	44.208	"C40H73N5O10"	"[M - H2O + H]+"	"C40H72N5O9+"	"AWTQPUUWTYFBGW"	"InChI=1S/C40H73N5O10/c1-9-28(8)15-13-11-10-12-14-16-30(46)24-34(48)43-31(17-18-35(49)50)38(53)42-29(21-25(2)3)23-33(47)44-32(22-26(4)5)39(54)45-37(27(6)7)40(55)41-20-19-36(51)52/h25-32,37,46H,9-24H2,1-8H3,(H,41,55)(H,42,53)(H,43,48)(H,44,47)(H,45,54)(H,49,50)(H,51,52)"	"AWTQPUUWTYFBGW"	5.211	NA	"LotusExpanded"	8589934592	766.536	617	10.291	836961348723090560	836961038164221952	836961038164221952	1029	NA	NA	NA	1029
"CCC(C=CC=CCCC=CC=CC(=O)NCC(C)C)O"	1	2	"0.050"	"0.065"	-204.106	0.018	0.333	72.648	"C18H29NO2"	"[M + H]+"	"C18H30NO2+"	"GXRQZKLWHNBLTO"	"InChI=1S/C18H29NO2/c1-4-17(20)13-11-9-7-5-6-8-10-12-14-18(21)19-15-16(2)3/h7-14,16-17,20H,4-6,15H2,1-3H3,(H,19,21)"	"12-hydroxy-N-(2-methylpropyl)tetradeca-2,4,8,10-tetraenamide"	3.9	"101153416;162845438;162845439"	"COCONUT:(CNP0106518);SUPERNATURAL:(SN0118115);PUBCHEM:(101153416 162845438 162845439);LOTUS:(Q104667824)"	271581186	292.227	351	5.846	836961225175662208	836961019625396096	836961019625396096	501	NA	NA	NA	501
"CCC(CC)C=NCC(=O)N"	1	1	"0.078"	"0.078"	-116.334	1	0.333	33.086	"C8H16N2O"	"[M + H3N + H]+"	"C8H20N3O+"	"ZVMJSOHQAHPCFC"	"InChI=1S/C8H16N2O/c1-3-7(4-2)5-10-6-8(9)11/h5,7H,3-4,6H2,1-2H3,(H2,9,11)"	"2-[(2-ethylbutylidene)amino]acetamide"	0.7	"162872633"	"COCONUT:(CNP0137394);SUPERNATURAL:(SN0481357);PUBCHEM:(162872633)"	3145730	174.16	38	0.63	836961171710863744	836961005637390848	836961005633196544	128	NA	NA	NA	128
"CCC(CC1CCCCN1)N"	1	1	"0.099"	"0.099"	-79.298	1	0.5	37.877	"C9H20N2"	"[M + H3N + H]+"	"C9H24N3+"	"MAUJJDMNCSGNBX"	"InChI=1S/C9H20N2/c1-2-8(10)7-9-5-3-4-6-11-9/h8-9,11H,2-7,10H2,1H3"	"1-Piperidin-2-ylbutan-2-amine"	1.1	"116936210"	"LotusExpanded;PUBCHEM:(116936210)"	8589934594	174.197	44	0.733	836961172671359488	836961007398998528	836961007398998528	158	NA	NA	NA	158
"CCC(O)/C=C/C=C(C)/C=C/C(=O)O"	1	2	"0.061"	"0.061"	-126.522	0.324	0.333	70.476	"C11H16O3"	"[M + H3N + H]+"	"C11H20NO3+"	"DTLFKBLJIFYRCF"	"InChI=1S/C11H16O3/c1-3-10(12)6-4-5-9(2)7-8-11(13)14/h4-8,10,12H,3H2,1-2H3,(H,13,14)"	"DTLFKBLJIFYRCF"	1.961	NA	"LotusExpanded"	8589934592	214.144	168	2.806	836961329139884416	836961012016927744	836961012016927744	282	NA	NA	NA	282
"CCC(OCCCO)OCCCO"	1	1	"0.060"	"0.060"	-86.283	1	1	13.172	"C9H20O4"	"[M + H]+"	"C9H21O4+"	"FSEXNGYJROZZJB"	"InChI=1S/C9H20O4/c1-2-9(12-7-3-5-10)13-8-4-6-11/h9-11H,2-8H2,1H3"	"3-[1-(3-Hydroxypropoxy)propoxy]propan-1-ol"	0.3	"141583438"	"PUBCHEM:(141583438)"	2	193.144	157	2.611	836961157672527232	836961011798823936	836961011798823936	276	NA	NA	NA	276
"CCC/C=C\C/C=C\C=C\[C@H](O)CCCC#CO"	1	2	"0.082"	"0.082"	-122.029	0.355	0.333	63.825	"C16H24O2"	"[M + H3N + H]+"	"C16H28NO2+"	"KWRWYZLLVBIJSF"	"InChI=1S/C16H24O2/c1-2-3-4-5-6-7-8-10-13-16(18)14-11-9-12-15-17/h4-5,7-8,10,13,16-18H,2-3,6,9,11,14H2,1H3"	"KWRWYZLLVBIJSF"	4.423	NA	"LotusExpanded"	8589934592	266.211	269	4.491	836961321502056320	836961016517416448	836961016517416448	410	NA	NA	NA	410
"CCC#CCCCCC#CCCCCCCCC(=O)O"	1	1	"0.216"	"0.216"	-77.554	1	0.333	214.873	"C18H28O2"	"[M + H3N + H]+"	"C18H32NO2+"	"KDSXNWFNVYTBGR"	"InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2,5-8,11-17H2,1H3,(H,19,20)"	"9,15-Octadecadiynoic acid"	5.8	"71353247"	"PUBCHEM:(71353247);DSSTox:(DTXSID70777999)"	137438953474	294.243	320	5.338	836961195781976576	836961017737959040	836961017733764736	446	NA	NA	NA	446
