structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	0.074	0.074	-106.949	0.564	0.333	88.355	C12H16O2	[M + H3N + H]+	C12H20NO2+	BXFLLXVCBUJAIY	InChI=1S/C12H16O2/c1-8(2)4-5-10-7-11(13)6-9(3)12(10)14/h4,6-7,13-14H,5H2,1-3H3	2-methyl-6-(3-methylbut-2-en-1-yl)benzene-1,4-diol	CC1=CC(=CC(=C1O)CC=C(C)C)O	3.500	14761703	COCONUT:(CNP0229988);SUPERNATURAL:(SN0037944);LotusExpanded;PUBCHEM:(14761703)	8593080322	210.149	191	3.175	836961168867125386	836961012893537423	836961012893537422	307	
1	1	0.047	0.047	-305.825	0.714	0.333	122.278	C14H25NO3	[M + H3N + H]+	C14H29N2O3+	ONIAGIYAQXVVCQ	InChI=1S/C14H25NO3/c1-12(2)6-10(7-13(3,4)15-12)8-14(5,18)9-11(16)17/h6,15,18H,7-9H2,1-5H3,(H,16,17)	ONIAGIYAQXVVCQ	CC(O)(CC(=O)O)CC1=CC(C)(C)NC(C)(C)C1	1.663		LotusExpanded	8589934592	273.217	191	3.176	836961170540652853	836961012826428551	836961012826428550	305	
1	1	0.118	0.118	-229.968	1.000	1.000	93.380	C12H21NO3	[M + Na]+	C12H21NNaO3+	GICVFRAWHJQYRQ	InChI=1S/C12H21NO3/c1-9(6-8-16-10(2)14)11(13)5-7-12(3,4)15/h5-7,11,15H,8,13H2,1-4H3	GICVFRAWHJQYRQ	CC(=O)OC/C=C(\C)C(N)/C=C/C(C)(C)O	0.593		LotusExpanded	8589934592	250.141	191	3.177	836961227264425995	836961012859982987	836961012859982986	306	
1	1	0.131	0.131	-232.122	0.999	0.333	68.189	C22H38N4O6	[M + H3N + H]+	C22H42N5O6+	XPWSKIFYKIKBPK	InChI=1S/C22H38N4O6/c1-11(2)7-14-19(28)24-15(8-12(3)4)20(29)25-16(9-13(5)6)21(30)26-17(22(31)32)10-18(27)23-14/h11-17H,7-10H2,1-6H3,(H,23,27)(H,24,28)(H,25,29)(H,26,30)(H,31,32)	Cyclo(L-Leu-L-Leu-L-Leu-L-betaAsp-)	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)N1)C(=O)O)CC(C)C)CC(C)C	2.100	101448931	PUBCHEM:(101448931)	2	472.313	191	3.183	836961169403996319	836961012931286163	836961012931286162	308	
1	2	0.019	0.019	-171.694	0.195	0.320	62.119	C18H29NO4	[M + H]+	C18H30NO4+	JNDJPKHYZWRRIS	InChI=1S/C18H29NO4/c1-14(2)19-11-16(20)13-23-18-7-5-17(6-8-18)22-10-9-21-12-15-3-4-15/h5-8,14-16,19-20H,3-4,9-13H2,1-2H3	Cicloprolol	CC(C)NCC(COC1=CC=C(C=C1)OCCOCC2CC2)O	2.584	86308160;14550295;9927232;146294	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0250234);BloodExposome:(146294 167446);CHEBI:(135377);MESH:(146294);PUBCHEM:(86308160 14550295 9927232 146294);DSSTox:(DTXSID20979981 DTXSID70867026);PUBMED:(null)	137459925102	324.217	194	3.239	836961201679168609	836961012964840599	836961012964840598	309	
1	1	0.047	0.047	-368.381	0.708	0.333	107.196	C31H55N5O6S	[M - H2O + H]+	C31H54N5O5S+	OOPQHEGOEXNXBF	InChI=1S/C31H55N5O6S/c1-10-21(6)27(35-28(39)22(7)13-11-12-14-32-8)31(41)36(18-42-26(38)15-19(2)3)24(20(4)5)16-25(37)30-34-23(17-43-30)29(40)33-9/h17,19-22,24-25,27,32,37H,10-16,18H2,1-9H3,(H,33,40)(H,35,39)	[[(1R,3R)-1-hydroxy-4-methyl-1-[4-(methylcarbamoyl)-1,3-thiazol-2-yl]pentan-3-yl]-[(2S,3S)-3-methyl-2-[[(2R)-2-methyl-6-(methylamino)hexanoyl]amino]pentanoyl]amino]methyl 3-methylbutanoate	CCC(C)C(C(=O)N(COC(=O)CC(C)C)C(CC(C1=NC(=CS1)C(=O)NC)O)C(C)C)NC(=O)C(C)CCCCNC	4.500	68229318	PUBCHEM:(68229318)	2	608.386	195	3.249	836961229416104170	836961012998395035	836961012998395034	310	
1	3	0.007	0.007	-194.521	0.223	0.331	52.440	C12H19N2O4	[M + H3N + H]+	C12H23N3O4+	WQBUYTFFEIXUBI	InChI=1S/C12H19N2O4/c1-7(15)13-9-8(10(16)18-6)11(2,3)14(17)12(9,4)5/h1-6H3,(H,13,15)		CC(=O)NC1=C(C(N(C1(C)C)[O])(C)C)C(=O)OC	0.200	134848816	PUBCHEM:(134848816)	2	273.167	199	3.321	836961172377758141	836961013069698211	836961013069698210	312	
1	1	0.774	0.868	-7.688	1.000	1.000	49.302	C12H26O5	[M + H]+	C12H27O5+	QVHMSMOUDQXMRS	InChI=1S/C12H26O5/c1-9(14)6-15-11(3)8-17-12(4)7-16-10(2)5-13/h9-14H,5-8H2,1-4H3		CC(CO)OCC(C)OCC(C)OCC(C)O	0.789	53495069;77620522;92135778;92135780;92135784;92135787;91234	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0464428);NORMAN:(NS00017692);CHEBI:(172339);SUPERNATURAL:(SN0316187);PUBCHEM:(53495069 77620522 92135778 92135780 92135784 92135787 91234);DSSTox:(DTXSID7029324);MACONDA:(CON00096)	137459139618	251.185	199	3.322	836961186705501938	836961013036143775	836961013036143774	311	
1	1	0.090	0.090	-111.403	1.000	0.333	238.437	C12H16O4	[M + H3N + H]+	C12H20NO4+	DQNGMIQSXNGHOA	InChI=1S/C12H16O4/c1-2-3-4-9-7-5-6-8(13)11(14)10(7)12(15)16-9/h4,8,11,13-14H,2-3,5-6H2,1H3	Senkyunolide I	CCCC=C1C2=C(C(C(CC2)O)O)C(=O)O1	0.500	162476553;5316704;5321251;6433088;92448113;92448114;3025856;10036566;10036567;90840207;131874235;131954670;13965087;13965088;91232697;11521428	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0136413);NORMAN:(NS00097249);HMDB:(HMDB0258236);BloodExposome:(13965087 6433088 11521428 13965088 5316704 92448114 3025856 10036566 5321251 131874235 10036567 131954670);CHEBI:(167850);SUPERNATURAL:(SN0072737);MESH:(3025856 5316704 5321251 6433088 10036566 11521428 13965087 13965088 90840207 91232697 131874235 131954670);PUBCHEM:(162476553 5316704 5321251 6433088 92448113 92448114 3025856 10036566 10036567 90840207 131874235 131954670 13965087 13965088 91232697 11521428);DSSTox:(DTXSID001317406);LOTUS:(Q27251426 Q110185039 Q105104269 Q104389163 Q104987043 Q104987041 Q104389162);PUBMED:(null);KNAPSACK:(DQNGMIQSXNGHOA-UHFFFAOYSA-N)	137731768446	242.139	201	3.344	836961184771927636	836961013107446951	836961013107446950	313	
1	1	0.026	0.040	-59.337	0.999	0.500	149.258	C10H14O2	[M + H]+	C10H15O2+	BLPYWBZRUNDXJH	InChI=1S/C10H14O2/c11-9-7-5-3-1-2-4-6-8-10-12/h11-12H,5-10H2	4,6-Decadiyn-1,10-diol	C(CC#CC#CCCCO)CO	1.000	2758019	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(2758019);DSSTox:(DTXSID40374131)	137506062338	167.107	201	3.345	836961175519292281	836961013250053303	836961013250053302	317	
1	1	0.096	0.096	-52.210	1.000	0.333	219.668	C10H14O2	[M + H3N + H]+	C10H18NO2+	HJWDIDYLDGPLHX	InChI=1S/C10H14O2/c1-3-11-9-7-5-6-8-10(9)12-4-2/h3-4H,1-2,5-8H2	1,2-Bis(ethenoxy)cyclohexene	C=COC1=C(CCCC1)OC=C	2.500	154200816	PUBCHEM:(154200816)	2	184.133	201	3.346	836961173405362815	836961013145195691	836961013141001386	314	
1	1	0.271	0.312	-196.461	0.999	0.333	67.735	C12H21NO2	[M + H3N + H]+	C12H25N2O2+	WLRVBUIYORTECS	InChI=1S/C12H21NO2/c1-9(2)5-6-12(13)10(3)7-8-15-11(4)14/h5,7,12H,6,8,13H2,1-4H3	WLRVBUIYORTECS	CC(=O)OC/C=C(\C)C(N)CC=C(C)C	1.639		LotusExpanded	8589934592	229.191	201	3.346	836961177209597021	836961013216498867	836961013216498866	316	
1	1	0.094	0.094	-184.504	1.000	1.000	53.661	C10H19NO3	[M + Na]+	C10H19NNaO3+	AKRFQXNNUYLRBO	InChI=1S/C10H19NO3/c1-7(2)9(11-14)5-4-8(3)6-10(12)13/h7-8,14H,4-6H2,1-3H3,(H,12,13)		CC(C)C(=NO)CCC(C)CC(=O)O	1.800	7159171;7159172;7159176;7159177;7324794;7324795;7324796;7324797;6181027;2750481	COCONUT:(CNP0437607);SUPERNATURAL:(SN0008147);PUBCHEM:(7159171 7159172 7159176 7159177 7324794 7324795 7324796 7324797 6181027 2750481)	3145730	224.126	202	3.367	836961174810454853	836961013283607739	836961013283607738	318	
1	1	0.016	0.016	-210.345	1.000	0.202	90.371	C17H26O6	[M + H3N + H]+	C17H30NO6+	BERFKLIEXWUZFD	InChI=1S/C17H26O6/c1-11(7-5-9-18)6-4-8-17(3)15(21)14(16(22)23-17)12(2)10-13(19)20/h6,10,14-15,18,21H,4-5,7-9H2,1-3H3,(H,19,20)	BERFKLIEXWUZFD	CC(=CC(=O)O)[C@@H]1C(=O)O[C@@](C)(CC/C=C(\C)CCCO)[C@H]1O	2.110		LotusExpanded	8589934592	344.207	208	3.465	836961185975692988	836961013321356479	836961013321356478	319	
1	1	0.018	0.018	-372.783	1.000	1.000	76.214	C13H25ClN2O2	[M + Na]+	C13H25ClN2NaO2+	LAFNFWPTGNTCAA	InChI=1S/C13H25ClN2O2/c1-7(2)6-10(12(17)9(5)14)16-13(18)11(15)8(3)4/h7-11H,6,15H2,1-5H3,(H,16,18)	LAFNFWPTGNTCAA	CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)C(C)Cl	2.062		LotusExpanded	8589934592	299.149	209	3.489	836961193336696977	836961013388465351	836961013388465350	321	
1	1	0.822	0.885	-9.679	0.817	0.500	28.027	C6H14O6	[M - H2O + H]+	C6H13O5+	FBPFZTCFMRRESA	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2	G-Ol	C(C(C(C(C(CO)O)O)O)O)O	-2.675	154804315;154804359;17757248;101274260;102602060;9855659;9920559;87076217;87367794;87393634;87767135;87882628;16052069;16056636;16058450;16058491;16211940;16212017;16212965;5460044;5487627;135385067;53790668;53790670;129830858;129857159;134694661;134834790;124203186;137333797;135545313;146032917;119081674;145740156;16760165;16760175;56846618;10012587;139820233;60161240;141580930;165412846;165412473;165412474;165412475;165412476;165412557;165412662;165412840;165412841;165412842;165412843;165412844;165412845;165412847;165412848;165412849;165412912;165412954;165413001;165413007;165413008;165413009;90840509;90888514;71749895;131668352;121494055;1549089;11008545;11480827;139025131;139025129;139025874;88909362;123301630;453;5780;6251;11850;123434053;61892;82170;90540;120700;134038;136460;151263;171554;91210263;91365133;11513915;117064296;133688430;57151025;71308275;71308536;71309142;71308893;71309037;71309139;71309249;71309251;71311469	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000107 HMDB0000247 HMDB0000765 HMDB0011632 HMDB0250766);MiMeDB:(MMDBc0049976 MMDBc0032914 MMDBc0000153 MMDBc0000027 MMDBc0055847 MMDBc0000085 MMDBc0000291);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6251 5780 90540 11850 136460 82170 5460044 453);SUPERNATURAL:(SN0081283 SN0081284);HSDB:(69-65-8 50-70-4);MESH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);FooDB:(FDB001982 FDB006453 FDB011676 FDB028331);PUBCHEM:(154804315 154804359 17757248 101274260 102602060 9855659 9920559 87076217 87367794 87393634 87767135 87882628 16052069 16056636 16058450 16058491 16211940 16212017 16212965 5460044 5487627 135385067 53790668 53790670 129830858 129857159 134694661 134834790 124203186 137333797 135545313 146032917 119081674 145740156 16760165 16760175 56846618 10012587 139820233 60161240 141580930 165412846 165412473 165412474 165412475 165412476 165412557 165412662 165412840 165412841 165412842 165412843 165412844 165412845 165412847 165412848 165412849 165412912 165412954 165413001 165413007 165413008 165413009 90840509 90888514 71749895 131668352 121494055 1549089 11008545 11480827 139025131 139025129 139025874 88909362 123301630 453 5780 6251 11850 123434053 61892 82170 90540 120700 134038 136460 151263 171554 91210263 91365133 11513915 117064296 133688430 57151025 71308275 71308536 71309142 71308893 71309037 71309139 71309249 71309251 71311469);GNPS:(CCMSLIB00000223885);COCONUT:(CNP0190948);NORMAN:(NS00008496 NS00068035 NS00076296 NS00083912);METACYC:(Benzimidazoles CPD0-2387 CPD-12810 CPD-12811 CPD-15701 CPD-15702 CPD-15703 CPD-357 CPD-369 GALACTITOL MANNITOL Protein-S3-hydroxy-L-histidine SORBITOL);PLANTCYC:(SORBITOL MANNITOL);CHEBI:(138264 16899 17924 181263 87978 16813 38030 192698 28789 125392 181312 17459 134311 18202);KEGG:(C01489 C01722 C21524 C00794 C01697 C01507 C00392);DSSTox:(DTXSID1023235 DTXSID1046051 DTXSID20746574 DTXSID30858955 DTXSID401336595 DTXSID40214523 DTXSID4042096 DTXSID40583524 DTXSID5023588 DTXSID60197607 DTXSID701336594 DTXSID80241772 DTXSID80745801 DTXSID901337629 DTXSID90364289 DTXSID90745554 DTXSID90745690);LOTUS:(Q27102896 Q245280 Q27466520 Q5989072 Q27215890 Q82148149 Q27467495 Q27117350 Q420367 Q407646);YMDB:(YMDB00087 YMDB00830 YMDB00656 YMDB00724);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(FBPFZTCFMRRESA-UHFFFAOYSA-N)	139577465726	165.076	210	3.498	836961197753299660	836961013493322963	836961013493322962	324	
1	1	0.237	0.237	-73.895	1.000	0.500	58.964	C9H12O2	[M - H2O + H]+	C9H11O+	DSSWHCHVXBFCOZ	InChI=1S/C9H12O2/c1-7(11)9-4-2-3-8(5-9)6-10/h2-5,7,10-11H,6H2,1H3	(R)-alpha-Methylbenzene-1,3-dimethanol	CC(C1=CC=CC(=C1)CO)O	0.600	102041343;20485204	LotusExpanded;PUBCHEM:(102041343 20485204)	8589934594	135.081	210	3.499	836961171400485266	836961013531071703	836961013526877398	325	
1	2	0.019	0.019	-256.482	0.253	0.276	91.072	C17H14Cl2N2O4	[M + H3N + H]+	C17H18Cl2N3O4+	NZIDGOHDVVZTSG	InChI=1S/C17H14Cl2N2O4/c18-12-6-2-1-5-11(12)17(24)20-9-16(23)25-10-15(22)21-14-8-4-3-7-13(14)19/h1-8H,9-10H2,(H,20,24)(H,21,22)	2-[[(2-Chlorophenyl)-oxomethyl]amino]acetic acid [2-(2-chloroanilino)-2-oxoethyl] ester	C1=CC=C(C(=C1)C(=O)NCC(=O)OCC(=O)NC2=CC=CC=C2Cl)Cl	3.300	44142118	CHEBI:(92808);PUBCHEM:(44142118);PUBMED	98	398.066	210	3.501	836961242150012904	836961013459768527	836961013459768526	323	
1	1	0.049	0.049	-39.787	0.999	0.500	98.051	C6H10O4	[M - H2O + H]+	C6H9O3+	HVBMAZIYCWLWET	InChI=1S/C6H10O4/c7-1-3-9-5-6-10-4-2-8/h1,3,5-8H,2,4H2	2-[(E)-2-[(E)-2-hydroxyethenoxy]ethenoxy]ethanol	C(COC=COC=CO)O	-0.500	129900115	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(129900115)	16777218	129.055	210	3.507	836961174248418051	836961013635929315	836961013635929314	328	
1	1	0.323	0.323	-34.134	0.989	0.500	118.083	C6H12O5	[M - H2O + H]+	C6H11O4+	ZRQKZUXZTAJPFH	InChI=1S/C6H12O5/c1-3(8)5(10)6(11)4(9)2-7/h1,3-11H,2H2		[CH]C(C(C(C(CO)O)O)O)O	-1.733	58100822	PUBCHEM:(58100822)	2	147.065	210	3.507	836961188035096429	836961013673678055	836961013673678054	329	
1	3	0.031	0.031	-533.835	0.134	0.332	115.023	C17H19ClN2O6	[M + H]+	C17H20ClN2O6+	HQJWXXCVGAUCSJ	InChI=1S/C17H19ClN2O6/c1-8(22)20-14-16(24)15(23)12(7-21)26-17(14)25-11-5-4-10(18)9-3-2-6-19-13(9)11/h2-6,12,14-17,21,23-24H,7H2,1H3,(H,20,22)	N-{2-[(5-chloroquinolin-8-yl)oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl}acetamide	CC(=O)NC1C(C(C(OC1OC2=C3C(=C(C=C2)Cl)C=CC=N3)CO)O)O	0.700	124730554;124730555;124730556;124730557;22696423;52904992	COCONUT:(CNP0385284);SUPERNATURAL:(SN0132585);PUBCHEM:(124730554 124730555 124730556 124730557 22696423 52904992)	3145730	383.101	211	3.509	836961264090419679	836961013786924275	836961013786924274	332	
1	2	0.839	0.898	-5.325	0.296	0.500	145.566	C6H14O6	[M - H2O + H]+	C6H13O5+	FBPFZTCFMRRESA	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2	G-Ol	C(C(C(C(C(CO)O)O)O)O)O	-2.675	154804315;154804359;17757248;101274260;102602060;9855659;9920559;87076217;87367794;87393634;87767135;87882628;16052069;16056636;16058450;16058491;16211940;16212017;16212965;5460044;5487627;135385067;53790668;53790670;129830858;129857159;134694661;134834790;124203186;137333797;135545313;146032917;119081674;145740156;16760165;16760175;56846618;10012587;139820233;60161240;141580930;165412846;165412473;165412474;165412475;165412476;165412557;165412662;165412840;165412841;165412842;165412843;165412844;165412845;165412847;165412848;165412849;165412912;165412954;165413001;165413007;165413008;165413009;90840509;90888514;71749895;131668352;121494055;1549089;11008545;11480827;139025131;139025129;139025874;88909362;123301630;453;5780;6251;11850;123434053;61892;82170;90540;120700;134038;136460;151263;171554;91210263;91365133;11513915;117064296;133688430;57151025;71308275;71308536;71309142;71308893;71309037;71309139;71309249;71309251;71311469	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000107 HMDB0000247 HMDB0000765 HMDB0011632 HMDB0250766);MiMeDB:(MMDBc0049976 MMDBc0032914 MMDBc0000153 MMDBc0000027 MMDBc0055847 MMDBc0000085 MMDBc0000291);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6251 5780 90540 11850 136460 82170 5460044 453);SUPERNATURAL:(SN0081283 SN0081284);HSDB:(69-65-8 50-70-4);MESH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);FooDB:(FDB001982 FDB006453 FDB011676 FDB028331);PUBCHEM:(154804315 154804359 17757248 101274260 102602060 9855659 9920559 87076217 87367794 87393634 87767135 87882628 16052069 16056636 16058450 16058491 16211940 16212017 16212965 5460044 5487627 135385067 53790668 53790670 129830858 129857159 134694661 134834790 124203186 137333797 135545313 146032917 119081674 145740156 16760165 16760175 56846618 10012587 139820233 60161240 141580930 165412846 165412473 165412474 165412475 165412476 165412557 165412662 165412840 165412841 165412842 165412843 165412844 165412845 165412847 165412848 165412849 165412912 165412954 165413001 165413007 165413008 165413009 90840509 90888514 71749895 131668352 121494055 1549089 11008545 11480827 139025131 139025129 139025874 88909362 123301630 453 5780 6251 11850 123434053 61892 82170 90540 120700 134038 136460 151263 171554 91210263 91365133 11513915 117064296 133688430 57151025 71308275 71308536 71309142 71308893 71309037 71309139 71309249 71309251 71311469);GNPS:(CCMSLIB00000223885);COCONUT:(CNP0190948);NORMAN:(NS00008496 NS00068035 NS00076296 NS00083912);METACYC:(Benzimidazoles CPD0-2387 CPD-12810 CPD-12811 CPD-15701 CPD-15702 CPD-15703 CPD-357 CPD-369 GALACTITOL MANNITOL Protein-S3-hydroxy-L-histidine SORBITOL);PLANTCYC:(SORBITOL MANNITOL);CHEBI:(138264 16899 17924 181263 87978 16813 38030 192698 28789 125392 181312 17459 134311 18202);KEGG:(C01489 C01722 C21524 C00794 C01697 C01507 C00392);DSSTox:(DTXSID1023235 DTXSID1046051 DTXSID20746574 DTXSID30858955 DTXSID401336595 DTXSID40214523 DTXSID4042096 DTXSID40583524 DTXSID5023588 DTXSID60197607 DTXSID701336594 DTXSID80241772 DTXSID80745801 DTXSID901337629 DTXSID90364289 DTXSID90745554 DTXSID90745690);LOTUS:(Q27102896 Q245280 Q27466520 Q5989072 Q27215890 Q82148149 Q27467495 Q27117350 Q420367 Q407646);YMDB:(YMDB00087 YMDB00830 YMDB00656 YMDB00724);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(FBPFZTCFMRRESA-UHFFFAOYSA-N)	139577465726	165.076	211	3.510	836961170532264227	836961013749175535	836961013749175534	331	
1	1	0.027	0.027	-108.942	0.996	0.500	81.071	C9H12O2	[M - H2O + H]+	C9H11O+	KPTBODPFUPDQBX	InChI=1S/C9H12O2/c1-2-3-4-6-9(11)7-5-8-10/h2-5,7-9,11H,1,6H2	KPTBODPFUPDQBX	C=C/C=C/C[C@@H](O)/C=C/C=O	1.503		LotusExpanded	8589934592	135.081	211	3.510	836961173501831822	836961013711426795	836961013711426794	330	
1	3	0.042	0.042	-202.468	0.022	0.208	10.459	C13H13N5O4	[M + H3N + H]+	C13H17N6O4+	SVNGKQKCQKQFIE	InChI=1S/C13H13N5O4/c1-8(9-2-4-11(5-3-9)18(21)22)14-16-12(19)6-10-7-13(20)17-15-10/h2-5,7H,6H2,1H3,(H,16,19)(H2,15,17,20)	N-[(E)-1-(4-nitrophenyl)ethylideneamino]-2-(5-oxo-1,2-dihydropyrazol-3-yl)acetamide	CC(=NNC(=O)CC1=CC(=O)NN1)C2=CC=C(C=C2)[N+](=O)[O-]	0.600	6941913;5424789;949243	CHEBI:(120049);PUBCHEM:(6941913 5424789 949243);PUBMED:(null)	98	321.131	211	3.510	836961172696525334	836961013828867319	836961013824673014	333	
1	2	0.193	0.193	-106.108	0.126	0.500	148.825	C15H24O7	[M - H2O + H]+	C15H23O6+	ZAIRUPNWMMVFOK	InChI=1S/C15H24O7/c1-8(2)5-4-6-9(3)14(20)22-15-13(19)12(18)11(17)10(7-16)21-15/h6,10-13,15-19H,1,4-5,7H2,2-3H3	ZAIRUPNWMMVFOK	C=C(C)CC/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	0.602		LotusExpanded	8589934592	299.149	211	3.510	836961194582405375	836961013866616059	836961013866616058	334	
1	1	0.055	0.055	-129.546	1.000	0.333	117.110	C15H22O6	[M + H3N + H]+	C15H26NO6+	CMSVSPZBOGFNKC	InChI=1S/C15H22O6/c1-6-7-16-11-10(9-8-17-14(2,3)19-9)18-13-12(11)20-15(4,5)21-13/h1,9-13H,7-8H2,2-5H3	3-O-Propargyl-1-O,2-O:5-O,6-O-diisopropylidene-alpha-D-allofuranose	CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)OCC#C)C	0.600	154953534;101373389;156148153;147251271;134837222;3051359;12874898;12874900;11022893;11098543;11162320;158448019;158448016	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(154953534 101373389 156148153 147251271 134837222 3051359 12874898 12874900 11022893 11098543 11162320 158448019 158448016);DSSTox:(DTXSID901155310)	137506062338	316.176	211	3.510	836961214656346582	836961013942113539	836961013937919234	336	
1	1	0.031	0.031	-253.779	0.959	0.000	30.316	C30H44O12	[M + Na]+	C30H44NaO12+	LXKMLBHQMITIPR	InChI=1S/C30H44O12/c1-14-23(35)24(36)25(39-3)26(41-14)42-16-9-21(33)29(13-31)19-10-20(32)27(2)17(15-8-22(34)40-12-15)5-7-30(27,38)18(19)4-6-28(29,37)11-16/h8,13-14,16-21,23-26,32-33,35-38H,4-7,9-12H2,1-3H3	LXKMLBHQMITIPR	CO[C@H]1[C@H](O[C@H]2CC(O)[C@]3(C=O)[C@H]4C[C@@H](O)[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H](O)[C@@H]1O	-0.003		LotusExpanded	8589934592	619.273	211	3.510	836961252220538118	836961013564626139	836961013564626138	326	
1	1	0.041	0.041	-229.371	0.678	0.333	83.324	C17H26O6	[M + H3N + H]+	C17H30NO6+	DYWCOICWLQLVCU	InChI=1S/C17H26O6/c1-3-4-5-6-7-8-9-10-11-22-17-16(20)15(19)14(18)13(23-17)12-21-2/h13-20H,3-4,9-12H2,1-2H3	DYWCOICWLQLVCU	CCCC#CC#CCCCOC1OC(COC)C(O)C(O)C1O	1.425		LotusExpanded	8589934592	344.207	211	3.511	836961203742766344	836961013904364799	836961013904364798	335	
1	2	0.044	0.044	-93.908	0.278	0.321	84.453	C12H16O3	[M + H3N + H]+	C12H20NO3+	UBZBXAJOHXTHEF	InChI=1S/C12H16O3/c1-9(14)10(2)15-8-12-5-3-11(7-13)4-6-12/h3-6,13-14H,7-8H2,1-2H3	3-[[4-(Hydroxymethyl)phenyl]methoxy]but-2-en-2-ol	CC(=C(C)OCC1=CC=C(C=C1)CO)O	1.500	134604090	PUBCHEM:(134604090)	2	226.144	211	3.518	836961182465060241	836961014046971151	836961014046971150	339	
1	1	0.008	0.008	-342.152	1.000	1.000	101.518	C15H22Cl2N4O2	[M + Na]+	C15H22Cl2N4NaO2+	JFWUNAVGOGQJEJ	InChI=1S/C15H22Cl2N4O2/c1-2-23-9-4-19-15(22)21-6-3-5-20(7-8-21)14-12(16)10-18-11-13(14)17/h10-11H,2-9H2,1H3,(H,19,22)	4-(3,5-dichloropyridin-4-yl)-N-(2-ethoxyethyl)-1,4-diazepane-1-carboxamide	CCOCCNC(=O)N1CCCN(CC1)C2=C(C=NC=C2Cl)Cl	1.900	118489710	PUBCHEM:(118489710)	2	383.101	216	3.608	836961309997079778	836961014114080023	836961014114080022	341	
1	3	0.094	0.094	-71.408	0.123	0.092	10.074	C9H6NS	[M + H3N + H]+	C9H10N2S+	GSRHRLBCQLAXJA	InChI=1S/C9H6NS/c1-2-4-8(5-3-1)9-10-6-7-11-9/h2-7H		C1=CC(=CC=[C]1)C2=NC=CS2	2.600	57453104	PUBCHEM:(57453104)	2	178.057	217	3.616	836961177075379270	836961014151828763	836961014151828762	342	
