formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C9H12O4	[M - H2O + H]+	C9H11O3+	0.667	0.500	72.077	72.077	0.000	9	0.517	1.037	1.037	-107802.070		167.070	387	6.442	836961229948780817	836961022523660511	836961022519466206	584	
1	C14H22O2	[M - H2O + H]+	C14H21O+	0.988	0.500	25.769	25.769	0.000	3	0.079	0.086	0.092	-87787.987		205.159	387	6.447	836961245937469878	836961022553020643	836961022553020642	585	
1	C40H49N8O13	[M + H3N + H]+	C40H53N9O13+	0.995	0.000	30.366	30.366	0.000	16	0.435	0.432	0.457	-4.455		867.372	388	6.472	836961510426092964	836961023291218227	836961023291218226	605	
1	C15H20O7	[M - H2O + H]+	C15H19O6+	0.944	0.500	88.929	85.340	3.588	12	0.604	3.173	3.173	-61028.231		295.118	388	6.474	836961223279836560	836961022657878255	836961022657878254	588	
1	C6H6ClF	[M + Na]+	C6H6ClFNa+	1.000	0.736	5.343	5.343	0.000	3	0.040	1.251	4.482	-3.850		155.003	388	6.475	836961214773787120	836961022800484607	836961022800484606	592	
1	C25H32O6	[M + H3N + H]+	C25H36NO6+	0.437	0.333	81.054	74.682	6.372	25	0.878	3.087	3.087	0.013		446.254	388	6.475	836961217663662790	836961022729181431	836961022729181430	590	
1	C24H30O6	[M - H2O + H]+	C24H29O5+	0.997	0.488	52.504	48.972	3.532	16	0.910	2.471	2.471	-45343.606		397.201	388	6.475	836961226610114493	836961022695626995	836961022695626994	589	
1	C26H32O6	[M + H3N + H]+	C26H36NO6+	0.576	0.333	54.458	51.000	3.459	17	0.732	2.874	2.874	0.929		458.254	388	6.475	836961325734109337	836961022766930171	836961022766930170	591	
1	C26H34O7	[M + H3N + H]+	C26H38NO7+	0.815	0.328	40.421	36.935	3.486	5	0.321	1.223	1.223	-0.208		476.264	389	6.475	836961237024572626	836961023144417571	836961023144417570	601	
1	C24H30O6	[M + H]+	C24H31O6+	0.967	0.470	46.469	39.362	7.106	6	0.969	2.404	2.404	0.855		415.212	389	6.475	836961210533345342	836961022997616915	836961022997616914	597	
1	C9H12O2	[M - H2O + H]+	C9H11O+	0.999	0.500	72.072	68.726	3.346	13	0.909	6.116	6.116	-133331.819		135.080	389	6.475	836961211296708757	836961023182166311	836961023182166310	602	
1	C47H61N5O8	[M + Na]+	C47H61N5NaO8+	0.411	0.419	51.418	42.671	8.747	18	0.939	2.943	2.943	1.814		846.443	389	6.475	836961221165907081	836961023219915051	836961023219915050	603	
1	C28H36O7	[M + H3N + H]+	C28H40NO7+	0.391	0.081	45.501	41.629	3.871	8	0.706	2.311	2.311	0.042		502.280	389	6.475	836961222621330782	836961023110863135	836961023110863134	600	
1	C15H22O6	[M - H2O + H]+	C15H21O5+	0.939	0.496	127.864	121.851	6.013	27	0.898	6.232	6.232	-64062.920		281.138	389	6.475	836961231110603227	836961022917925131	836961022913730826	595	
1	C48H60O12	[M + Na]+	C48H60NaO12+	1.000	0.979	21.968	12.397	9.571	2	0.928	0.437	0.437	0.413		851.398	389	6.475	836961232918348467	836961023328966967	836961023328966966	606	
1	C21H30N2O8S	[M - H2O + H]+	C21H29N2O7S+	0.772	0.024	7.567	0.100	7.467	0	0.000	-3.214	3.214	-39746.711		453.168	389	6.475	836961235363628001	836961023035365655	836961023035365654	598	
1	C22H26N6O5	[M - H2O + H]+	C22H25N6O4+	0.995	0.089	11.432	3.738	7.695	2	0.061	-0.125	0.427	-41195.943		437.193	389	6.475	836961238765209041	836961022955673871	836961022955673870	596	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.805	0.333	80.027	71.593	8.434	23	0.904	3.682	3.682	-0.053		460.269	389	6.475	836961240161912540	836961023073114395	836961023073114394	599	
1	C22H24N2O6Si3	[M + H3N + H]+	C22H28N3O6Si3+	0.561	0.163	64.577	64.577	0.000	27	0.532	2.474	2.474	1.319		514.129	389	6.475	836961246147185097	836961022875982087	836961022875982086	594	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	1.000	0.330	53.484	53.484	0.000	10	0.272	0.326	0.326	-0.064		460.269	389	6.475	836961223128841591	836961023639345499	836961023639345498	615	
1	C27H31NO6	[M + H3N + H]+	C27H35N2O6+	0.419	0.238	32.471	28.706	3.765	7	0.605	1.190	1.190	0.179		483.249	389	6.475	836961218582215501	836961023362521403	836961023362521402	607	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	1.000	0.333	63.007	54.746	8.260	15	0.704	4.018	4.018	0.731		432.238	389	6.475	836961222336118054	836961023257663791	836961023257663790	604	
1	C25H32O7	[M + H3N + H]+	C25H36NO7+	0.370	0.331	51.835	48.149	3.686	12	0.501	2.072	2.072	-0.517		462.248	389	6.476	836961237569832231	836961022838233347	836961022838233346	593	
1	C22H36N4O5	[M + Na]+	C22H36N4NaO5+	0.847	0.998	37.454	37.454	0.000	13	0.685	0.150	0.826	-0.481		459.258	389	6.478	836961221648252085	836961022620129515	836961022620129514	587	
1	CHN2O3S	[M + Na]+	CHN2NaO3S+	1.000	0.985	11.593	11.593	0.000	5	0.013	-6.468	7.130	-6.763		143.959	389	6.481	836961220134108142	836961022586575079	836961022586575078	586	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	0.993	0.317	23.389	23.389	0.000	13	0.095	0.317	0.326	0.661		432.238	389	6.483	836961246998628908	836961023605791063	836961023601596758	614	
1	C16H26O2	[M + H3N + H]+	C16H30NO2+	1.000	0.333	231.102	227.238	3.864	40	0.597	0.682	1.304	0.054		268.227	389	6.487	836961222218677525	836961023400270143	836961023400270142	608	
1	C10H23ClNO	[M + Na]+	C10H23ClNNaO+	1.000	1.000	55.195	55.195	0.000	17	0.389	3.162	3.162	-2.132		231.136	389	6.491	836961221803441356	836961023429630275	836961023429630274	609	
1	C18H39NO2	[M + H]+	C18H40NO2+	0.884	0.500	44.133	40.217	3.917	10	0.640	5.607	5.607	-0.251		302.305	392	6.528	836961215189023282	836961023538682191	836961023534487886	612	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	1.000	0.333	236.560	232.664	3.896	41	0.715	0.687	1.531	-0.087		294.243	392	6.530	836961219572071330	836961023467379015	836961023467379014	610	
1	C21H30N2O8S	[M - H2O + H]+	C21H29N2O7S+	0.767	0.088	34.716	34.716	0.000	17	0.094	-1.463	1.713	-39746.964		453.168	392	6.531	836961247640357511	836961023811311983	836961023811311982	620	
1	C16H29N7O2	[M - H2O + H]+	C16H28N7O+	0.800	0.189	11.184	7.951	3.233	3	0.054	-0.174	1.028	-53885.541		334.235	392	6.531	836961225788030728	836961023500933451	836961023500933450	611	
1	C14H38N7O	[M - H2O + H]+	C14H37N7+	0.337	0.333	-5.194	-5.194	0.000	0	0.000	-6.068	6.068	-59386.370		303.309	392	6.532	836961224261303820	836961023572236627	836961023568042322	613	
1	C8H18N2	[M + H3N + H]+	C8H22N3+	1.000	0.500	29.117	29.117	0.000	5	0.104	1.266	1.266	0.162		160.181	393	6.546	836961214018812297	836961023706454371	836961023706454370	617	
1	C12H20N3O4	[M - H2O + H]+	C12H19N3O3+	0.837	0.329	43.060	43.060	0.000	15	0.284	0.048	0.189	-71152.499		253.141	393	6.549	836961224554905150	836961023672899935	836961023672899934	616	
1	C18H28O3	[M + H3N + H]+	C18H32NO3+	1.000	0.333	190.570	186.685	3.885	41	0.671	0.651	1.357	-0.517		310.238	394	6.558	836961230380794244	836961023777757547	836961023777757546	619	
1	C16H27N7O2	[M - H2O + H]+	C16H26N7O+	0.999	0.161	6.438	3.234	3.205	1	0.015	2.211	2.211	-54212.508		332.219	394	6.561	836961224089337313	836961023744203111	836961023744203110	618	
1	C19H45FN5O2	[M + Na]+	C19H45FN5NaO2+	0.446	0.464	32.819	32.819	0.000	21	0.398	0.451	0.686	-0.203		417.345	396	6.593	836961229382549719	836961023849060723	836961023844866418	621	
1	C22H26N6O5	[M - H2O + H]+	C22H25N6O4+	0.998	0.306	11.110	7.503	3.607	4	0.086	0.621	1.335	-41195.228		437.193	396	6.593	836961231945269893	836961023882615159	836961023882615158	622	
1	C24H30O6	[M + H]+	C24H31O6+	0.965	0.482	46.101	39.577	6.525	6	0.964	1.152	1.152	-0.109		415.211	396	6.594	836961224353578527	836961023945529723	836961023945529722	623	
1	C18H35NO3	[M + Na]+	C18H35NNaO3+	0.766	0.002	77.890	77.890	0.000	21	0.313	-0.146	0.292	-0.579		336.251	396	6.608	836961252564471131	836961023979084159	836961023979084158	624	
1	C14H22O2	[M - H2O + H]+	C14H21O+	0.982	0.500	95.503	95.503	0.000	16	0.301	0.053	1.162	-87788.253		205.159	397	6.612	836961224735260274	836961024012638595	836961024012638594	625	
1	C16H27N4O2	[M - H2O + H]+	C16H26N4O+	0.361	0.285	47.590	47.590	0.000	14	0.368	0.207	0.236	-62064.559		290.209	398	6.637	836961225905471261	836961024079747467	836961024079747466	627	
1	C14H22O2	[M - H2O + H]+	C14H21O+	0.987	0.500	26.353	26.353	0.000	3	0.091	-0.145	0.149	-87788.226		205.159	398	6.638	836961245056665934	836961024251713951	836961024251713950	632	
1	C16H26O2	[M + H3N + H]+	C16H30NO2+	1.000	0.333	201.687	197.953	3.734	32	0.751	1.491	1.491	-0.021		268.227	398	6.639	836961227331534904	836961024117496207	836961024117496206	628	
1	C10H21BFNO3S	[M + H3N + H]+	C10H25BFN2O3S+	0.991	0.500	92.078	92.078	0.000	27	0.570	1.426	3.734	2.161		282.170	400	6.661	836961228061343890	836961024151050643	836961024151050642	629	
1	C16H35NO4	[M - H2O + H]+	C16H34NO3+	0.527	0.333	69.052	65.254	3.798	10	0.663	6.150	6.150	-62481.911		288.253	400	6.665	836961225137913498	836961024184605079	836961024184605078	630	
1	C15H21ClNO4	[M + Na]+	C15H21ClNNaO4+	0.996	1.000	107.507	107.507	0.000	31	0.705	2.729	2.729	-1.977		337.104	401	6.680	836961236806468777	836961024218159515	836961024218159514	631	
1	C18H28O	[M + H3N + H]+	C18H32NO+	0.975	0.016	42.959	42.959	0.000	8	0.122	0.161	0.161	0.158		278.248	403	6.714	836961226756915170	836961024046193031	836961024046193030	626	
1	C18H28O	[M + H3N + H]+	C18H32NO+	1.000	0.333	196.623	192.724	3.899	39	0.788	0.193	0.876	0.176		278.248	403	6.723	836961227935514750	836961024285268387	836961024285268386	633	
1	C15H33N3O5	[M - H2O + H]+	C15H32N3O4+	0.600	0.068	4.033	1.538	2.494	0	0.000	4.814	4.814	-56589.505		318.240	403	6.724	836961230028472624	836961024323017127	836961024323017126	634	
1	C18H28O3	[M + H3N + H]+	C18H32NO3+	1.000	0.333	173.366	169.475	3.891	37	0.734	0.383	1.462	-0.613		310.237	404	6.729	836961234667373381	836961024356571563	836961024356571562	635	
1	C16H27N7O2	[M - H2O + H]+	C16H26N7O+	0.998	0.122	5.144	1.956	3.187	0	0.000	0.536	0.536	-54212.508		332.219	404	6.730	836961226522034074	836961024394320303	836961024394320302	636	
1	C20H35NO3	[M + H3N + H]+	C20H39N2O3+	0.907	0.333	117.404	117.404	0.000	20	0.389	0.110	0.234	0.142		355.296	404	6.731	836961239121724972	836961024423680435	836961024423680434	637	
1	C18H31NO3	[M - H2O + H]+	C18H30NO2+	0.962	0.333	73.076	73.076	0.000	14	0.234	0.121	0.237	-61634.427		292.226	405	6.758	836961249540377589	836961024671144399	836961024671144398	644	
1	C19H41NO2	[M + H]+	C19H42NO2+	0.988	0.500	47.614	47.614	0.000	13	0.216	0.115	0.252	-0.367		316.321	406	6.766	836961231983018646	836961024566286787	836961024566286786	641	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.956	0.333	76.199	69.453	6.746	14	0.751	0.306	1.220	0.164		460.269	406	6.768	836961223799930291	836961024528538047	836961024528538046	640	
1	C22H26N6O5	[M - H2O + H]+	C22H25N6O4+	0.995	0.220	11.087	7.587	3.500	3	0.096	0.374	1.358	-41195.062		437.194	406	6.768	836961249771064380	836961024599841223	836961024599841222	642	
1	C24H30O6	[M + H]+	C24H31O6+	0.965	0.481	52.803	48.896	3.907	8	0.887	1.702	1.702	-0.061		415.211	406	6.769	836961226576560041	836961024637589963	836961024637589962	643	
1	C22H36ClN3O2	[M + Na]+	C22H36ClN3NaO2+	0.943	1.000	116.121	116.121	0.000	35	0.717	0.355	1.776	-1.494		432.238	406	6.769	836961273825400124	836961024461429175	836961024461429174	638	
1	C21H30N2O8S	[M - H2O + H]+	C21H29N2O7S+	0.858	0.333	121.548	121.548	0.000	34	0.612	-0.325	1.415	-39747.159		453.167	406	6.770	836961281178015456	836961024490789307	836961024490789306	639	
1	C18H28O	[M + H3N + H]+	C18H32NO+	1.000	0.333	159.978	156.377	3.601	29	0.655	1.105	2.211	0.212		278.248	407	6.789	836961231626502749	836961024809556447	836961024805362142	648	
1	C15H35N3O6	[M - H2O + H]+	C15H34N3O5+	0.525	0.063	89.447	89.447	0.000	23	0.471	0.304	0.304	-53558.547		336.251	408	6.795	836961225666395885	836961024704698835	836961024704698834	645	
1	C13H27FO3	[M - H2O + H]+	C13H26FO2+	0.696	0.460	35.738	35.738	0.000	7	0.149	-0.012	0.160	-77240.422		233.190	408	6.795	836961228149424299	836961024738253271	836961024738253270	646	
1	C18H32O3	[M + H3N + H]+	C18H36NO3+	1.000	0.333	224.103	220.283	3.820	27	0.527	3.121	4.173	-0.447		314.269	408	6.804	836961236714194059	836961024771807707	836961024771807706	647	
1	C18H35NO3	[M - H2O + H]+	C18H34NO2+	0.800	0.003	75.095	75.095	0.000	16	0.285	0.137	0.148	-60793.540		296.258	409	6.811	836961225309880009	836961024838916579	836961024838916578	649	
1	C15H35N3O5	[M - H2O + H]+	C15H34N3O4+	0.994	0.333	86.446	86.446	0.000	23	0.477	0.322	0.353	-56233.321		320.256	409	6.814	836961239063004680	836961024872471015	836961024872471014	650	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	179.220	175.306	3.914	34	0.686	1.729	2.065	-0.040		280.263	409	6.818	836961231043494350	836961024910219755	836961024910219754	651	
1	C16H28O2	[M + H3N + H]+	C16H32NO2+	1.000	0.333	222.536	218.672	3.863	35	0.801	0.759	1.710	0.016		270.243	412	6.867	836961248466635569	836961024943774191	836961024943774190	652	
1	C14H22N6	[M + H3N + H]+	C14H26N7+	0.296	0.291	7.444	4.343	3.101	1	0.017	1.295	1.295	0.889		292.225	412	6.868	836961226010328899	836961025010883063	836961025010883062	654	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	1.000	0.333	159.499	155.671	3.828	19	0.516	2.790	2.790	-0.154		296.258	412	6.871	836961229822951681	836961025149295111	836961025149295110	658	
1	C16H31NO2	[M + H]+	C16H32NO2+	0.690	0.333	58.934	58.934	0.000	13	0.247	0.073	0.115	-0.021		270.243	412	6.871	836961226161323884	836961025279318551	836961025279318550	662	
1	C16H31NO2	[M - H2O + H]+	C16H30NO+	0.749	0.324	47.490	47.490	0.000	10	0.181	0.063	0.121	-71404.728		252.232	412	6.872	836961224538127927	836961024977328627	836961024977328626	653	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	1.000	0.333	151.524	147.755	3.770	24	0.561	1.337	2.841	-0.087		294.243	413	6.883	836961236173128770	836961025077991935	836961025077991934	656	
1	C22H33ClN2O2	[M + Na]+	C22H33ClN2NaO2+	1.000	1.000	114.674	114.674	0.000	35	0.693	0.402	0.813	-1.895		415.211	413	6.883	836961250840611969	836961025182849547	836961025182849546	659	
1	C8H14BClN2O4S	[M + H3N + H]+	C8H18BClN3O4S+	0.985	0.319	99.879	99.879	0.000	30	0.522	-2.356	2.997	-2.098		297.082	413	6.884	836961247829101205	836961025111546371	836961025111546370	657	
1	C15H34ClN2O	[M + Na]+	C15H34ClN2NaO+	0.506	0.813	69.849	69.849	0.000	21	0.519	1.354	2.814	-1.762		316.225	413	6.885	836961230775058855	836961025044437499	836961025044437498	655	
1	C19H41NO2	[M + H]+	C19H42NO2+	1.000	0.500	43.491	43.491	0.000	12	0.215	0.137	0.157	-0.351		316.321	415	6.909	836961233304224480	836961025212209679	836961025212209678	660	
1	C18H26O2	[M + H3N + H]+	C18H30NO2+	0.998	0.333	90.874	89.131	1.743	14	0.278	3.420	4.258	-7.445		292.225	415	6.911	836961236110214184	836961025317067291	836961025317067290	663	
1	C18H31NO3	[M + H]+	C18H32NO3+	0.717	0.333	107.841	107.841	0.000	22	0.339	0.110	0.241	-0.565		310.237	416	6.937	836961230959608247	836961025245764115	836961025245764114	661	
1	C21H42NO7P	[M + H]+	C21H43NO7P+	1.000	1.000	86.010	79.515	6.495	27	0.873	3.321	3.321	0.186	LPE(16:1)	452.277	417	6.950	836961230326268272	836961025354816031	836961025354816030	664	
1	C9H8O3	[M - H2O + H]+	C9H7O2+	0.989	0.500	21.963	21.963	0.000	3	0.015	1.458	1.458	-122484.185		147.044	417	6.954	836961227016962036	836961025388370467	836961025388370466	665	
1	C13H18O4	[M - H2O + H]+	C13H17O3+	0.675	0.500	68.117	64.637	3.480	7	0.756	0.619	0.819	-81452.520		221.117	417	6.954	836961247048960576	836961025421924903	836961025421924902	666	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	1.000	0.333	220.997	217.384	3.613	27	0.590	0.867	2.294	-0.154		296.258	419	6.976	836961230099775812	836961025493228079	836961025493228078	668	
1	C20H39NO2	[M + H3N + H]+	C20H43N2O2+	1.000	0.333	58.447	54.680	3.767	12	0.667	3.792	3.792	-0.219		343.332	419	6.986	836961236781302943	836961025535171123	836961025535171122	669	
1	C18H30O	[M + H]+	C18H31O+	1.000	0.500	167.623	163.766	3.856	38	0.841	2.256	2.256	0.182		263.237	419	6.987	836961226668834768	836961025568725559	836961025568725558	670	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	266.008	260.080	5.927	55	0.915	0.686	0.917	0.067		280.264	419	6.987	836961248009456335	836961025606474299	836961025606474298	671	
1	C12H22O2	[M - H2O + H]+	C12H21O+	0.990	0.500	182.106	178.526	3.580	24	0.603	4.881	4.881	-99418.667		181.159	419	6.987	836961243907426531	836961025644223039	836961025644223038	672	
1	C15H35N3O5	[M - H2O + H]+	C15H34N3O4+	0.600	0.047	5.927	1.540	4.387	0	0.000	4.799	4.799	-56233.305		320.256	419	6.987	836961247984290494	836961025677777475	836961025677777474	673	
1	C12H28BNO3	[M + H]+	C12H29BNO3+	0.998	0.500	36.475	36.475	0.000	15	0.287	0.215	0.283	-3.231		245.226	419	6.988	836961233174201044	836961025711331911	836961025711331910	674	
1	C18H31N3O4	[M - H2O + H]+	C18H30N3O3+	0.513	0.094	2.617	2.617	0.000	1	0.049	3.634	3.634	-53561.414		336.230	419	6.989	836961231135769103	836961025744886347	836961025744886346	675	
1	C16H29N7O2	[M - H2O + H]+	C16H28N7O+	0.800	0.125	5.139	1.978	3.161	0	0.000	0.275	0.275	-53885.667		334.235	420	7.001	836961252468002115	836961025459673643	836961025459673642	667	
1	C12H22ClN3O2	[M + H3N + H]+	C12H26ClN4O2+	0.319	0.332	81.503	81.503	0.000	22	0.423	0.053	0.640	2.626		293.175	421	7.019	836961239268525654	836961025778440783	836961025778440782	676	
1	C16H29N7O2	[M - H2O + H]+	C16H28N7O+	0.800	0.140	5.602	2.378	3.224	1	0.018	-1.441	1.806	-53885.635		334.235	421	7.023	836961235070026644	836961025816189523	836961025816189522	677	
1	C12H28B2N2O4S	[M + H3N + H]+	C12H32B2N3O4S+	0.999	0.500	88.443	88.443	0.000	23	0.465	-3.400	3.400	-4.736		334.235	423	7.048	836961242363922490	836961026021710443	836961026017516138	683	
1	C13H18O2	[M - H2O + H]+	C13H17O+	0.960	0.500	69.085	65.502	3.583	10	0.478	-0.220	0.309	-95229.988		189.127	423	7.053	836961228258476217	836961025849743959	836961025849743958	678	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	1.000	0.333	184.205	180.295	3.911	35	0.635	0.580	1.999	-0.019		294.243	424	7.065	836961255215271560	836961025883298395	836961025883298394	679	
1	C15H31N3O5	[M - H2O + H]+	C15H30N3O4+	0.970	0.333	94.730	94.730	0.000	24	0.506	0.236	0.311	-56950.095		316.225	424	7.072	836961239356606068	836961025916852831	836961025916852830	680	
1	C18H35NO	[M + H3N + H]+	C18H39N2O+	0.757	0.333	63.811	63.811	0.000	11	0.239	0.125	0.173	-0.252		299.306	424	7.073	836961233551688423	836961025950407267	836961025950407266	681	
1	C12H22O	[M + H3N + H]+	C12H26NO+	0.884	0.333	68.909	65.373	3.536	11	0.355	6.726	6.726	0.645		200.201	426	7.100	836961231148352032	836961025988156007	836961025988156006	682	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	273.057	266.892	6.165	57	0.930	0.562	1.026	0.139		280.264	428	7.132	836961229307052236	836961026126568055	836961026126568054	686	
1	C15H35N3O5	[M - H2O + H]+	C15H34N3O4+	0.600	0.050	3.707	1.540	2.167	0	0.000	4.799	4.799	-56233.272		320.256	428	7.132	836961231135769085	836961026160122491	836961026160122490	687	
1	C20H39NO2	[M + H3N + H]+	C20H43N2O2+	0.772	0.333	78.432	78.432	0.000	13	0.363	0.290	0.311	-0.189		343.332	428	7.140	836961235648840709	836961026088819315	836961026088819314	685	
1	C18H30O	[M + H]+	C18H31O+	1.000	0.500	168.503	164.632	3.871	40	0.821	2.439	2.439	0.182		263.237	429	7.147	836961233031594692	836961026055264879	836961026055264878	684	
1	C20H39NO	[M + H3N + H]+	C20H43N2O+	1.000	0.333	39.804	36.004	3.801	12	0.160	4.224	4.224	-0.429		327.337	429	7.156	836961231114797554	836961026197871231	836961026197871230	688	
1	C11H23ClNO	[M + Na]+	C11H23ClNNaO+	1.000	1.000	64.799	64.799	0.000	16	0.447	3.233	3.233	-1.965		243.136	429	7.157	836961236642890876	836961026231425667	836961026231425666	689	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	1.000	0.333	202.552	198.809	3.743	42	0.751	1.645	2.402	-0.121		296.258	431	7.184	836961240287741718	836961026264980103	836961026264980102	690	
1	C15H33N3O5	[M - H2O + H]+	C15H32N3O4+	0.600	0.045	3.697	1.517	2.180	0	0.000	5.006	5.006	-56589.339		318.240	431	7.189	836961235372016626	836961026302728843	836961026298534538	691	
1	C21H39NO3	[M + H3N + H]+	C21H43N2O3+	0.953	0.333	77.015	73.183	3.832	12	0.702	4.625	4.625	0.082		371.327	431	7.189	836961239037838834	836961026336283279	836961026336283278	692	
1	C15H34ClN2O	[M + Na]+	C15H34ClN2NaO+	0.989	0.942	76.969	76.969	0.000	25	0.481	0.266	2.436	-1.525		316.225	432	7.193	836961234080170755	836961026369837715	836961026369837714	693	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	1.000	0.333	131.464	127.672	3.792	16	0.487	2.477	2.480	-0.019		294.243	432	7.195	836961234805785431	836961026407586455	836961026407586454	694	
1	C20H39NO2	[M + H3N + H]+	C20H43N2O2+	1.000	0.333	74.067	70.370	3.697	11	0.361	2.164	3.035	-0.219		343.332	433	7.221	836961235128746922	836961026445335195	836961026441140890	695	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	271.389	265.439	5.950	55	0.914	0.658	0.895	0.139		280.264	433	7.222	836961242049349596	836961026478889631	836961026478889630	696	
1	C18H30O	[M + H]+	C18H31O+	1.000	0.500	170.408	166.888	3.521	41	0.870	2.062	2.129	0.220		263.237	433	7.224	836961238534522273	836961026516638371	836961026516638370	697	
1	C12H26N3O	[M + K]+	C12H26KN3O+	1.000	1.000	65.442	65.442	0.000	21	0.405	-0.810	1.591	4.639		267.172	434	7.240	836961236487701609	836961026550192807	836961026550192806	698	
1	C15H35N3O5	[M - H2O + H]+	C15H34N3O4+	0.600	0.055	3.846	1.540	2.306	0	0.000	4.799	4.799	-56233.272		320.256	435	7.245	836961234906448754	836961026587941547	836961026587941546	699	
1	C12H26N3O	[M + K]+	C12H26KN3O+	1.000	1.000	65.442	65.442	0.000	21	0.406	-0.810	1.591	4.695		267.172	436	7.261	836961231844606576	836961026919291603	836961026915097298	709	
1	C20H43NO2	[M + H]+	C20H44NO2+	0.906	0.500	61.624	57.710	3.915	12	0.692	5.137	5.137	-0.412		330.337	436	7.271	836961235724338188	836961026621495983	836961026621495982	700	
1	C7H16N2O3S	[M - H2O + H]+	C7H15N2O2S+	0.333	0.322	10.180	10.180	0.000	5	0.041	0.890	0.890	-94250.402		191.086	438	7.295	836961328800145702	836961026785073859	836961026785073858	705	
1	C22H47NO3	[M + H]+	C22H48NO3+	0.671	0.499	83.137	83.137	0.000	20	0.372	0.093	0.165	0.051		374.363	438	7.296	836961248462441258	836961026818628295	836961026818628294	706	
1	C10H24BFO3Si	[M + H3N + H]+	C10H28BFNO3Si+	1.000	1.000	101.223	101.223	0.000	25	0.479	3.969	3.969	3.024		267.195	438	7.304	836961237175567611	836961026852182731	836961026852182730	707	
1	C18H39NO	[M + H]+	C18H40NO+	0.974	0.500	50.960	50.960	0.000	11	0.208	0.227	0.229	-0.092		286.310	438	7.308	836961239272719981	836961026881542863	836961026881542862	708	
1	C18H35NO3	[M - H2O + H]+	C18H34NO2+	0.818	0.205	78.481	78.481	0.000	15	0.326	0.185	0.185	-60793.486		296.258	439	7.313	836961237137818862	836961026688604855	836961026688604854	702	
1	C15H33N3O5	[M - H2O + H]+	C15H32N3O4+	0.920	0.333	65.096	65.096	0.000	22	0.391	0.146	0.236	-56589.256		318.240	439	7.314	836961247338367579	836961026755713727	836961026751519422	704	
1	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	0.761	0.333	87.642	87.642	0.000	17	0.444	0.123	0.123	-0.117		341.316	440	7.329	836961329643200883	836961026722159291	836961026722159290	703	
1	C18H30O2	[M + H]+	C18H31O2+	1.000	0.500	156.715	152.928	3.787	28	0.672	0.621	2.797	0.227		279.232	440	7.338	836961234445075250	836961026952846039	836961026952846038	710	
1	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	1.000	0.333	93.296	89.442	3.854	12	0.455	1.201	1.765	-0.132		341.316	440	7.339	836961240262575880	836961027066092259	836961027061897954	713	
1	C15H33N3O5	[M - H2O + H]+	C15H32N3O4+	0.600	0.046	5.902	1.506	4.396	0	0.000	5.100	5.100	-56589.339		318.240	440	7.339	836961240510039854	836961027028343519	836961027028343518	712	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	1.000	0.333	217.983	211.879	6.103	53	0.823	0.523	0.995	-0.019		296.258	440	7.339	836961259233415146	836961026990594779	836961026990594778	711	
1	C15H33ClFN2O	[M + Na]+	C15H33ClFN2NaO+	0.883	0.966	52.314	52.314	0.000	22	0.324	0.471	2.620	-4.893		334.214	441	7.342	836961239675373211	836961027095452391	836961027095452390	714	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	228.599	224.693	3.907	48	0.868	1.016	1.315	0.139		280.264	442	7.367	836961263050232194	836961027133201131	836961027129006826	715	
1	C12H24BNO4Si	[M - H2O + H]+	C12H23BNO3Si+	0.546	0.333	72.724	72.724	0.000	25	0.519	0.292	0.613	-67417.242		267.157	445	7.415	836961238647768501	836961027196115699	836961027196115698	717	
1	C13H26O5	[M - H2O + H]+	C13H25O4+	0.621	0.500	40.465	40.465	0.000	8	0.141	0.043	0.146	-73460.229		245.175	445	7.416	836961241281791902	836961027162561263	836961027162561262	716	
