feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_group:GNPSGROUP:11	gnps_mn_ATTRIBUTE_group:GNPSGROUP:4	gnps_mn_ATTRIBUTE_group:GNPSGROUP:8	gnps_mn_ATTRIBUTE_group:GNPSGROUP:WT	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:A	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:B	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:C	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:D	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthB1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA2	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:WT	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
1091		0.0																																CCMSLIB00005435824	spectra_filtered.mgf	GNPS-LIBRARY.mgf	0.890527	435372.0	0.0	1.41534	18.0	0.00109863	776.233	1.0	temp/spectra_filtered.mgf1091	1.0	Contaminant vial septum ThermoFisher C5000-44B	LC-ESI	Orbitrap	Commercial	Dorrestein	 	M+NH4	776.234	0.0	0.0	 	 	 	 	 	3.0	Positive	GNPS-LIBRARY	776.234	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005435824																																																																											776.2329284878352	11.324043	0	301809.905	347407.925	411850.7125	306052.4625	0	302435.69999999995	324322.3	325672.2075	414690.7975	0	301809.905	347407.925	411850.7125	306052.4625	5	1091.0	Contaminant vial septum ThermoFisher C5000-44B
1092																																																																																																																																																									781.188194414627	11.324043	0	335448.8125	370908.49	400668.0	339304.445	0	320279.6825	347189.765	347272.125	431588.1750000001	0	335448.8125	370908.49	400668.0	339304.445	-1		
1093	sirius	1.0	canopus	canopus	canopus	2.0	C41H43N5O10	[M + K]+	C41H43KN5O10+	Alkaloids	0.46	Ornithine alkaloids	0.121	Polyamines	0.489	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.558	Amino acids and derivatives	0.554	Alpha amino acids and derivatives	0.503	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Benzamides; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Benzenediols; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Vinylogous acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	804.264	680.0	11.325	8.369613128911497e+17	8.369610403872033e+17	8.369610403872033e+17																																																																																															1.0	2.0	0.022	0.022	-650.795	0.076	0.104	2.077	C41H43N5O10	[M + K]+	C41H43KN5O10+	UWGRCWZANCBRHN	InChI=1S/C41H43N5O10/c1-20-33(48)37(52)38(53-16-15-46-41(44)45)40(54-20)56-30-19-28-32(35(50)27(30)18-23-9-6-10-24(17-23)39(42)43)34(49)26-13-14-29(55-21(2)47)25(31(26)36(28)51)12-11-22-7-4-3-5-8-22/h3-14,17,19-20,33,37-40,48,50,52H,15-16,18,42-43H2,1-2H3,(H4,44,45,46)	6-{[3-(diaminomethyl)phenyl]methyl}-7-[(3-{2-[(diaminomethylidene)amino]ethoxy}-4,5-dihydroxy-6-methyloxan-2-yl)oxy]-5-hydroxy-9,10-dioxo-1-(2-phenylethenyl)-9,10-dihydroanthracen-2-yl acetate	CC1C(C(C(C(O1)OC2=C(C(=C3C(=C2)C(=O)C4=C(C3=O)C=CC(=C4C=CC5=CC=CC=C5)OC(=O)C)O)CC6=CC(=CC=C6)C(N)N)OCCN=C(N)N)O)O	2.4	163088811;163088812;163088813;163088814	COCONUT:(CNP0405104);SUPERNATURAL:(SN0381806);PUBCHEM:(163088811 163088812 163088813 163088814)	3145730.0	804.264	680.0	11.325	8.369613128911497e+17	8.369610403872033e+17	8.369610403872033e+17		804.2640008068489	11.3250265	0	351304.5675	385767.455	427975.475	341928.97	0	351604.965	367091.395	354815.9575	433464.15	0	351304.5675	385767.455	427975.475	341928.97	-1		
1094	sirius	1.0	canopus	canopus	canopus	1.0	C34H62O	[M + H3N + H]+	C34H66NO+	Terpenoids	0.786	Steroids	0.138	Farnesane sesquiterpenoids	0.213	Lipids and lipid-like molecules	0.921	Prenol lipids	0.671					Prenol lipids	0.671	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	504.514	680.0	11.333	8.369613111085704e+17	8.36961040424952e+17	8.36961040424952e+17																																																																																															1.0	1.0	0.037	0.037	-231.146	0.986	0.333	81.706	C34H62O	[M + H3N + H]+	C34H66NO+	MYFWKHCLOLRMPF	InChI=1S/C34H62O/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-34(33-35)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h17-19,21,32-33H,3-16,20,22-31H2,1-2H3	2-(pentadec-6-en-1-yl)nonadeca-2,10-dienal	CCCCCCCCC=CCCCCCCC=C(CCCCCC=CCCCCCCCC)C=O	14.5	85989839;139586776	COCONUT:(CNP0356377);SUPERNATURAL:(SN0238593);PUBCHEM:(85989839 139586776);LOTUS:(Q105174872 Q104172167)	271581186.0	504.514	680.0	11.333	8.369613111085704e+17	8.36961040424952e+17	8.36961040424952e+17		504.514093757087	11.333272	0	376575.3575	494151.62	586232.64	1212905.9175	0	1044976.23	398345.0525	689315.74	537228.5125	0	376575.3575	494151.62	586232.64	1212905.9175	86		
1095	sirius	1.0	canopus	canopus	canopus	2.0	C36H72N2O	[M + H]+	C36H73N2O+	Fatty acids	0.996	Fatty amides	0.991	N-acyl amines	0.881	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.965	Amino acids and derivatives	0.965	Amino acids and derivatives	0.965	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	549.572	681.0	11.347	8.369612855023433e+17	8.369610404585065e+17	8.369610404585065e+17																																																																																															1.0	2.0	0.499	0.499	-194.47	0.043	0.333	17.192	C36H72N2O	[M + H]+	C36H73N2O+	JGOPVOUGLMRDPG	InChI=1S/C36H72N2O/c1-5-7-9-11-13-15-19-23-29-35(30-24-20-16-14-12-10-8-6-2)31-25-21-17-18-22-26-32-36(39)37-33-27-28-34-38(3)4/h31H,5-30,32-34H2,1-4H3,(H,37,39)	10-decyl-N-[4-(dimethylamino)butyl]icos-9-enamide	CCCCCCCCCCC(=CCCCCCCCC(=O)NCCCCN(C)C)CCCCCCCCCC	14.2	54674934	PUBCHEM:(54674934)	2.0	549.572	681.0	11.347	8.369612855023433e+17	8.369610404585065e+17	8.369610404585065e+17		549.5721431143139	11.3467045	0	0.0	0.0	28315.0125	143237.56	0	100644.165	0.0	42593.395	28315.0125	0	0.0	0.0	28315.0125	143237.56	-1		
1096																																																																																																																																																									125.09035199149382	11.379783	0	223346.61	329480.6325	164478.605	506159.225	0	245717.6025	219917.3575	499657.2175	258172.895	0	223346.61	329480.6325	164478.605	506159.225	-1		
1097	sirius	1.0	canopus	canopus	canopus	1.0	C8H13N3O	[M - H2O + H]+	C8H12N3+	Alkaloids	0.908	Histidine alkaloids	0.145	Imidazole alkaloids	0.142	Organoheterocyclic compounds	0.996	Diazines	0.566					Diazines	0.566	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Diazines; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	150.103	684.0	11.406	8.369612922971162e+17	8.36961040521421e+17	8.36961040521421e+17																																																																																															1.0	1.0	0.209	0.209	-64.452	1.0	0.333	29.824	C8H13N3O	[M - H2O + H]+	C8H12N3+	ROIWPNBNNVJVRE	InChI=1S/C8H13N3O/c1-5-7(3-4-12)6(2)11-8(9)10-5/h12H,3-4H2,1-2H3,(H2,9,10,11)	2-(2-Amino-4,6-dimethylpyrimidin-5-yl)ethanol	CC1=C(C(=NC(=N1)N)C)CCO	0.2	105433444	PUBCHEM:(105433444)	2.0	150.103	684.0	11.406	8.369612922971162e+17	8.36961040521421e+17	8.36961040521421e+17		150.1026370883215	11.375427	0	273822.695	586524.275	385121.07	569028.7224999999	0	461772.8925	338972.45	578356.425	435394.995	0	273822.695	586524.275	385121.07	569028.7224999999	-1		
1098	sirius	1.0	canopus	canopus	canopus	1.0	C8H13N3O	[M - H2O + H]+	C8H12N3+	Alkaloids	0.888	Histidine alkaloids	0.175	Imidazole alkaloids	0.171	Organoheterocyclic compounds	0.996	Diazines	0.568	Pyrimidines and pyrimidine derivatives	0.506			Pyrimidines and pyrimidine derivatives	0.506	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Diazines; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	150.103	687.0	11.449	8.36961319333601e+17	8.369610405549755e+17	8.369610405507812e+17																																																																																															1.0	1.0	0.289	0.289	-57.549	1.0	0.333	28.305	C8H13N3O	[M - H2O + H]+	C8H12N3+	JDMVTHRCDAWVQI	InChI=1S/C8H13N3O/c1-6-5-8(9-3-4-12)11-7(2)10-6/h5,12H,3-4H2,1-2H3,(H,9,10,11)	2-[(2,6-Dimethylpyrimidin-4-yl)amino]ethanol	CC1=CC(=NC(=N1)C)NCCO	1.064	60732146	PUBCHEM:(60732146)	2.0	150.103	687.0	11.449	8.36961319333601e+17	8.369610405549755e+17	8.369610405507812e+17		150.1026346976681	11.43713	0	237136.57	568870.15	476421.1775	488544.3625000001	0	402087.065	520037.185	359924.735	488923.275	0	237136.57	568870.15	476421.1775	488544.3625000001	-1		
1099	sirius	1.0	canopus	canopus	canopus	1.0	C35H52O4	[M - H2O + H]+	C35H51O3+	Terpenoids	0.997	Triterpenoids	0.988	Lanostane, Tirucallane and Euphane triterpenoids	0.413	Lipids and lipid-like molecules	0.993	Prenol lipids	0.912	Triterpenoids	0.784			Triterpenoids	0.784	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Steroid acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	519.384	687.0	11.451	8.369612911562653e+17	8.369610405885299e+17	8.369610405885299e+17																																																																																															1.0	1.0	0.064	0.064	-166.268	0.965	0.5	28.252	C35H52O4	[M - H2O + H]+	C35H51O3+	KGSZHKRKHXOAMG	InChI=1S/C35H52O4/c1-22(2)13-12-19-33(11)27(16-14-23(3)4)21-34(20-18-25(7)8)30(37)28(17-15-24(5)6)31(38)35(33,32(34)39)29(36)26(9)10/h13-15,18,26-27,37H,12,16-17,19-21H2,1-11H3	Hyperforin	CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C	9.6	58803337;9915152;9937023;50921551;5288591;135013790;22969133;23757298;162966501;162966502;6426795;156619777;89482940;44559682;45112300;45356261;59909315;59909316;3662;441298;46835064;12073164;90139120;49874145;71109243	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0030463);TeroMol:(TKC024800 TKC069768 TKC078120);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(441298 3662);SUPERNATURAL:(SN0156794 SN0185210);HSDB:(11079-53-1);MESH:(441298);FooDB:(FDB002332);PUBCHEM:(58803337 9915152 9937023 50921551 5288591 135013790 22969133 23757298 162966501 162966502 6426795 156619777 89482940 44559682 45112300 45356261 59909315 59909316 3662 441298 46835064 12073164 90139120 49874145 71109243);COCONUT:(CNP0237866 CNP0290944);NORMAN:(NS00011745);METACYC:(CPD-9635);PLANTCYC:(CPD-9635);CHEBI:(5834);KEGG:(C07608);DSSTox:(DTXSID90891409);LOTUS:(Q412742 Q110078814 Q105140964 Q105121483 Q105140965);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(IWBJJCOKGLUQIZ-UHFFFAOYSA-N)	138377825150.0	519.384	687.0	11.451	8.369612911562653e+17	8.369610405885299e+17	8.369610405885299e+17		519.3836640104633	11.451336	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
1100	isdb & sirius	1.0	canopus	canopus	canopus	2.0	C30H42O2	[M + H]+	C30H43O2+	Terpenoids	0.989	Meroterpenoids	0.868	Prenyl quinone meroterpenoids	0.582	Lipids and lipid-like molecules	0.965	Prenol lipids	0.964	Quinone and hydroquinone lipids	0.843	Vitamin K compounds	0.537	Menaquinones	0.517	Organic compounds; Lipids and lipid-like molecules; Phenols; Prenol lipids; Organooxygen compounds; Quinone and hydroquinone lipids; Vitamin K compounds; Benzenoids; Menaquinones; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	435.326	690.0	11.507	8.369612922300072e+17	8.369610406220844e+17	8.369610406220844e+17																																															-1.0							1.0	0.6685331	ISDB									DWRFHEZKEQTOCM							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.6741323471069336	1.0	1.0	2.0	0.06	0.086	-116.212	0.226	0.5	44.102	C30H42O2	[M + H]+	C30H43O2+	NMFPDKABGIEWJX	InChI=1S/C30H42O2/c1-24(2)14-10-17-27(5)20-11-18-25(3)15-8-9-16-26(4)19-12-21-28(6)22-13-23-29(7)30(31)32/h8-9,11-16,18-23,30-32H,10,17H2,1-7H3	4,4'-Diaponeurosporen-1,1-diol	CC(=CCCC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)C(O)O)C)C)C	10.0	131841490	METACYC:(CPD-20649);PUBCHEM:(131841490)	2050.0	435.326	690.0	11.507	8.369612922300072e+17	8.369610406220844e+17	8.369610406220844e+17		435.32590921867967	11.507243	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
1101	sirius	1.0	canopus	canopus	canopus	1.0	C8H13N3O	[M - H2O + H]+	C8H12N3+	Alkaloids	0.89	Histidine alkaloids	0.213	Imidazole alkaloids	0.208	Organoheterocyclic compounds	0.995	Azoles	0.742					Azoles	0.742	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Amines; Alkanolamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	150.103	692.0	11.527	8.369613018349638e+17	8.369610406514445e+17	8.369610406514445e+17																																																																																															1.0	1.0	0.345	0.345	-60.28	1.0	0.333	24.356	C8H13N3O	[M - H2O + H]+	C8H12N3+	JDMVTHRCDAWVQI	InChI=1S/C8H13N3O/c1-6-5-8(9-3-4-12)11-7(2)10-6/h5,12H,3-4H2,1-2H3,(H,9,10,11)	2-[(2,6-Dimethylpyrimidin-4-yl)amino]ethanol	CC1=CC(=NC(=N1)C)NCCO	1.064	60732146	PUBCHEM:(60732146)	2.0	150.103	692.0	11.527	8.369613018349638e+17	8.369610406514445e+17	8.369610406514445e+17		150.10263103305496	11.543242	0	514566.11750000005	624719.8	241929.9225	328317.91500000004	0	338818.515	561799.8	326823.4625	482091.9775	0	514566.11750000005	624719.8	241929.9225	328317.91500000004	-1		
1102																																																																																																																																																									125.09035248283638	11.539269	0	318840.125	509462.05	277651.89	311498.25	0	290124.12	428708.5725	308854.8525	389764.77	0	318840.125	509462.05	277651.89	311498.25	-1		
1103	sirius	1.0	canopus	canopus	canopus	1.0	C8H13N3O	[M - H2O + H]+	C8H12N3+	Alkaloids	0.914	Histidine alkaloids	0.174	Imidazole alkaloids	0.17	Organoheterocyclic compounds	0.997	Diazines	0.549					Diazines	0.549	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Diazines; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	150.103	698.0	11.628	8.369612871716763e+17	8.369610407185533e+17	8.369610407185533e+17																																																																																															1.0	1.0	0.089	0.089	-94.764	1.0	0.333	29.874	C8H13N3O	[M - H2O + H]+	C8H12N3+	KEYFHYRXUHGMLW	InChI=1S/C8H13N3O/c1-3-12-5-7-4-10-6(2)11-8(7)9/h4H,3,5H2,1-2H3,(H2,9,10,11)	5-(Ethoxymethyl)-2-methylpyrimidin-4-amine	CCOCC1=CN=C(N=C1N)C	0.3	66149	NORMAN:(NS00037543);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(66149);DSSTox:(DTXSID20223274)	137506324482.0	150.103	698.0	11.628	8.369612871716763e+17	8.369610407185533e+17	8.369610407185533e+17		150.10263044083123	11.585743	0	386980.79	581666.975	657392.1125	462541.8175	0	553156.4675	601718.095	543547.515	390159.6175	0	386980.79	581666.975	657392.1125	462541.8175	-1		
1104	sirius	1.0	canopus	canopus	canopus	1.0	C31H62O6Si	[M + H3N + H]+	C31H66NO6Si+	Shikimates and Phenylpropanoids	0.226	Fatty esters	0.285	Wax monoesters	0.086	Benzenoids	0.789	Benzene and substituted derivatives	0.851	Benzoic acids and derivatives	0.561			Benzoic acids and derivatives	0.561	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	576.466	695.0	11.59	8.36961320973574e+17	8.369610407563021e+17	8.369610407563021e+17																																																																																															1.0	1.0	-inf	-inf	-308.877	0.367	0.333	61.785	C31H62O6Si	[M + H3N + H]+	C31H66NO6Si+	ZFQQXIWHXYEOLI	InChI=1S/C31H62O6Si/c1-8-9-10-11-12-13-14-15-16-17-18-27(34-24-33-5)28-21-22-30(37-28)29-20-19-26(36-29)25(32)23-35-38(6,7)31(2,3)4/h25-30,32H,8-24H2,1-7H3	(1S)-2-[tert-butyl(dimethyl)silyl]oxy-1-[(2R,5R)-5-[(2R,5R)-5-[(1S)-1-(methoxymethoxy)tridecyl]oxolan-2-yl]oxolan-2-yl]ethanol	CCCCCCCCCCCCC(C1CCC(O1)C2CCC(O2)C(CO[Si](C)(C)C(C)(C)C)O)OCOC	8.672	10674379	PUBCHEM:(10674379)	2.0	576.466	695.0	11.59	8.36961320973574e+17	8.369610407563021e+17	8.369610407563021e+17		576.4659237776171	11.5902815	0	4207487.25	4233330.375	4202969.5	4150914.8	0	4236160.05	4323904.05	4148870.25	4085767.575	0	4207487.25	4233330.375	4202969.5	4150914.8	1		
1105	sirius	1.0	canopus	canopus	canopus	2.0	C35H52O5	[M + H]+	C35H53O5+	Terpenoids	0.801	Steroids	0.262	Ergostane steroids	0.101	Lipids and lipid-like molecules	0.894							Lipids and lipid-like molecules	0.894	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	553.39	695.0	11.59	8.369613171525628e+17	8.369610407940508e+17	8.369610407940508e+17																																																																																															1.0	2.0	0.008	0.008	-308.297	0.08	0.496	12.474	C35H52O5	[M + H]+	C35H53O5+	JKYPXOVNFSCNTR	InChI=1S/C35H52O5/c1-22(2)13-12-19-33(11)26(16-14-23(3)4)21-34(20-18-25(7)8)28(36)27(17-15-24(5)6)29(37)35(33,31(34)39)30(38)32(9,10)40/h13-15,18,26,36,40H,12,16-17,19-21H2,1-11H3	JKYPXOVNFSCNTR	CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)(C)O)C(=O)C(CC=C(C)C)=C2O	7.978		LotusExpanded	8589934592.0	553.39	695.0	11.59	8.369613171525628e+17	8.369610407940508e+17	8.369610407940508e+17		553.3902130166698	11.59034	0	6567864.875	6545315.625	6492132.0	6376957.5	0	6508467.75	6704301.125	6242642.25	6526858.875	0	6567864.875	6545315.625	6492132.0	6376957.5	-1		
