feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
239	DXHNHQIKLTZOQX	isdb	C=C(CC1CCCCC1)[N+](=O)[O-]																																													-1.0							1.0	0.23848058	ISDB	http://www.wikidata.org/entity/Q104991008	DXHNHQIKLTZOQX-UHFFFAOYSA-N	InChI=1S/C9H15NO2/c1-8(10(11)12)7-9-5-3-2-4-6-9/h9H,1-7H2	C=C(CC1CCCCC1)[N+](=O)[O-]	C9H15NO2		169.11027872	Cyclohexane, (2-nitro-2-propenyl)-				http://www.wikidata.org/entity/Q4157858	Chrysanthemum indicum	7184.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Chrysanthemum']	['Chrysanthemum indicum']											0.0	0.0	0.9539223313331604	1.0																									
239	RMTOYCPZSODLJJ	sirius	C(CC=CC=O)CC=CC=O																																																																																												1.0	1.0	0.039	0.039	-67.681	1.0	0.333	173.56	C9H12O2	[M + H3N + H]+	C9H16NO2+	InChI=1S/C9H12O2/c10-8-6-4-2-1-3-5-7-9-11/h4-9H,1-3H2	Nona-2,7-dienedial	C(CC=CC=O)CC=CC=O	1.2	10351869;57275295	LotusExpanded;PUBCHEM:(10351869 57275295)	8589934594.0	170.118	125.0	2.082	8.369611536208292e+17	8.369610105027839e+17	8.369610105027839e+17	
240	QXWMMSJFLHFXSG	sirius	COC#CCC(C(=O)O)=C(C)C																																																																																												1.0	1.0	0.044	0.044	-112.397	1.0	0.333	49.848	C9H12O3	[M + H3N + H]+	C9H16NO3+	InChI=1S/C9H12O3/c1-7(2)8(9(10)11)5-4-6-12-3/h5H2,1-3H3,(H,10,11)	QXWMMSJFLHFXSG	COC#CCC(C(=O)O)=C(C)C	1.759		LotusExpanded	8589934592.0	186.112	125.0	2.086	8.369611567371973e+17	8.369610105405326e+17	8.369610105405326e+17	
243	BDJRBEYXGGNYIS	gnps	O=C(O)CCCCCCCC(=O)O	CCMSLIB00010107223	spectra_filtered.mgf	BERKELEY-LAB.mgf	0.700768	648027.0	0.0	10406.5	6.0	1.96799	187.144	1.0	temp/spectra_filtered.mgf243	1.0	azelaic acid CollisionEnergy:102040	LC-ESI	Orbitrap	Commercial	Trent Northen	JGI	M+H	189.112	0.0	1.0			O=C(O)CCCCCCCC(=O)O	"""InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)"""		3.0	Positive	BERKELEY-LAB	189.112	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C9H16O4	BDJRBEYXGGNYIS-UHFFFAOYSA-N	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Fatty Acids and Conjugates	Dicarboxylic acids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00010107223																																																																								
243	ITNWSEKOBRDGLY	sirius	C1CC2(CCC1(CC2)C(=O)O)N																																																																																												1.0	1.0	0.116	0.116	-110.256	1.0	0.333	162.117	C9H15NO2	[M + H3N + H]+	C9H19N2O2+	InChI=1S/C9H15NO2/c10-9-4-1-8(2-5-9,3-6-9)7(11)12/h1-6,10H2,(H,11,12)	4-Aminobicyclo[2.2.2]octane-1-carboxylate	C1CC2(CCC1(CC2)C(=O)O)N	-2.1	101218370;3080693;152778216	MESH:(3080693);PUBCHEM:(101218370 3080693 152778216);DSSTox:(DTXSID80159601 DTXSID90743479);PUBMED:(null)	137438953542.0	187.144	130.0	2.17	8.369611500430877e+17	8.369610106453902e+17	8.369610106411959e+17	
244	BDPQEKOXSJWJHX	sirius	CC(=CCO)C=CC=C(C)C=O																																																																																												1.0	1.0	0.016	0.016	-63.914	0.729	0.333	61.679	C10H14O2	[M + H3N + H]+	C10H18NO2+	InChI=1S/C10H14O2/c1-9(6-7-11)4-3-5-10(2)8-12/h3-6,8,11H,7H2,1-2H3	(2E,4E,6E)-8-hydroxy-2,6-dimethylocta-2,4,6-trienal	CC(=CCO)C=CC=C(C)C=O	1.6	21763679;53676632	LotusExpanded;PUBCHEM:(21763679 53676632);DSSTox:(DTXSID00705881)	146028888066.0	184.133	130.0	2.163	8.369611793570808e+17	8.369610106789446e+17	8.369610106789446e+17	
244	ZSFBNUBMKXAEFD	isdb	C=C[C@@](C)(O)CC/C=C(\C)C(N)=O																																													-1.0							1.0	0.31789553	ISDB	http://www.wikidata.org/entity/Q105382476	ZSFBNUBMKXAEFD-QEHWCHDUSA-N	InChI=1S/C10H17NO2/c1-4-10(3,13)7-5-6-8(2)9(11)12/h4,6,13H,1,5,7H2,2-3H3,(H2,11,12)/b8-6+/t10-/m1/s1	C=C[C@@](C)(O)CC/C=C(\C)C(N)=O	C10H17NO2		183.125928784	(2E,6S)-6-hydroxy-2,6-dimethylocta-2,7-dienamide	Terpenoids	Monoterpenoids	Acyclic monoterpenoids	http://www.wikidata.org/entity/Q50870560	Senegalia rugata		['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.2715821266174316	1.0																									
245	AKRFQXNNUYLRBO	sirius	CC(C)C(=NO)CCC(C)CC(=O)O																																																																																												1.0	1.0	0.074	0.074	-182.474	1.0	1.0	51.381	C10H19NO3	[M + Na]+	C10H19NNaO3+	InChI=1S/C10H19NO3/c1-7(2)9(11-14)5-4-8(3)6-10(12)13/h7-8,14H,4-6H2,1-3H3,(H,12,13)		CC(C)C(=NO)CCC(C)CC(=O)O	1.8	7159171;7159172;7159176;7159177;7324794;7324795;7324796;7324797;6181027;2750481	COCONUT:(CNP0437607);SUPERNATURAL:(SN0008147);PUBCHEM:(7159171 7159172 7159176 7159177 7324794 7324795 7324796 7324797 6181027 2750481)	3145730.0	224.126	130.0	2.171	8.369611667867505e+17	8.369610107124991e+17	8.369610107124991e+17	
247	ZNYRFEPBTVGZDN	sirius	COCCOCCOCCOCCO																																																																																												1.0	1.0	0.195	0.195	-98.0	0.999	1.0	14.237	C9H20O5	[M + H]+	C9H21O5+	InChI=1S/C9H20O5/c1-11-4-5-13-8-9-14-7-6-12-3-2-10/h10H,2-9H2,1H3	2,5,8,11-tetraoxatridecan-13-ol	COCCOCCOCCOCCO	-1.0	90263	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0321873);NORMAN:(NS00005940);HMDB:(HMDB0062236);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(90263);CHEBI:(189796);SUPERNATURAL:(SN0475586);PUBCHEM:(90263);DSSTox:(DTXSID3027829);PUBMED:(null)	137530441834.0	209.138	134.0	2.229	8.36961174730763e+17	8.369610107796079e+17	8.369610107796079e+17	
249	UKXKPKBTMYNOFS	sirius	CCOCCOCCOCCOCCOCCOCCO																																																																																												1.0	1.0	0.306	0.37	-17.717	1.0	1.0	50.59	C14H30O7	[M + H3N + H]+	C14H34NO7+	InChI=1S/C14H30O7/c1-2-16-5-6-18-9-10-20-13-14-21-12-11-19-8-7-17-4-3-15/h15H,2-14H2,1H3	2-(2-(2-(2-(2-(2-Ethoxyethoxy)ethoxy)ethoxy)ethoxy)ethoxy)ethanol	CCOCCOCCOCCOCCOCCOCCO	-0.382	526557	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00076838);PUBCHEM:(526557);DSSTox:(DTXSID201025431)	137455992834.0	328.233	135.0	2.251	8.369611782120357e+17	8.369610108551054e+17	8.369610108509111e+17	
251	NLMDJJTUQPXZFG	sirius	C1COCCOCCNCCOCCOCCN1																																																																																												1.0	3.0	0.002	0.002	-194.48	0.265	0.333	99.924	C12H26N2O4	[M + H]+	C12H27N2O4+	InChI=1S/C12H26N2O4/c1-5-15-9-10-17-7-3-14-4-8-18-12-11-16-6-2-13-1/h13-14H,1-12H2	1,4,10,13-Tetraoxa-7,16-diazacyclooctadecane	C1COCCOCCNCCOCCOCCN1	-1.4	5250929;72805	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00027524);HMDB:(HMDB0244223);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(72805);MESH:(72805);PUBCHEM:(5250929 72805);DSSTox:(DTXSID20178699);PUBMED:(null)	137527296078.0	263.197	137.0	2.285	8.369611620387978e+17	8.369610109222143e+17	8.369610109222143e+17	
252	XZBMUUVOWOYDFI	sirius	CC(C)CNC(=O)/C=C/CCC(=O)O																																																																																												1.0	1.0	0.027	0.029	-244.209	0.647	0.679	20.904	C10H17NO3	[M + Na]+	C10H17NNaO3+	InChI=1S/C10H17NO3/c1-8(2)7-11-9(12)5-3-4-6-10(13)14/h3,5,8H,4,6-7H2,1-2H3,(H,11,12)(H,13,14)	XZBMUUVOWOYDFI	CC(C)CNC(=O)/C=C/CCC(=O)O	1.231		LotusExpanded	8589934592.0	222.11	138.0	2.292	8.369611850068087e+17	8.36961010959963e+17	8.36961010959963e+17	
253	TUVNLXBCCBHMJT	sirius	CC(=CC(CC1=CCOC1=O)O)C																																																																																												1.0	1.0	0.026	0.046	-90.612	0.992	0.333	56.603	C10H14O3	[M + H3N + H]+	C10H18NO3+	InChI=1S/C10H14O3/c1-7(2)5-9(11)6-8-3-4-13-10(8)12/h3,5,9,11H,4,6H2,1-2H3	Sibiscolactone C	CC(=CC(CC1=CCOC1=O)O)C	1.3	122367773	TeroMol:(TKC022325);PUBCHEM:(122367773)	8388610.0	200.128	137.0	2.282	8.369611623030391e+17	8.369610109935174e+17	8.369610109935174e+17	
254	IMYYCZADDHYKLF	sirius	C1CC(CCC1C(C(=O)O)N)O																																																																																												1.0	1.0	0.09	0.09	-130.583	1.0	1.0	49.04	C8H15NO3	[M + Na]+	C8H15NNaO3+	InChI=1S/C8H15NO3/c9-7(8(11)12)5-1-3-6(10)4-2-5/h5-7,10H,1-4,9H2,(H,11,12)		C1CC(CCC1C(C(=O)O)N)O	-2.5	4250253;6919005;6919006;134858935;13256423	COCONUT:(CNP0450017);SUPERNATURAL:(SN0149898);PUBCHEM:(4250253 6919005 6919006 134858935 13256423)	3145730.0	196.095	138.0	2.3	8.36961185342353e+17	8.369610110312662e+17	8.369610110312662e+17	
255	DTJLXXLXQPOQBZ	gnps	CCn1cc(C(=O)O)c(C)n1	CCMSLIB00012885037	spectra_filtered.mgf	MSNLIB-POSITIVE.mgf	0.838847	1838800.0	0.0	6583.93	6.0	1.02104	156.102	1.0	temp/spectra_filtered.mgf255	1.0	1-Ethyl-3-methyl-1H-pyrazole-4-carboxylic acid	ESI	Orbitrap	Commercial	Tomas Pluskal	Corinna Brungs	[M+H]+	155.081	154.074	1.0			CCn1cc(C(=O)O)c(C)n1	InChI=1S/C7H10N2O2/c1-3-9-4-6(7(10)11)5(2)8-9/h4H,3H2,1-2H3,(H,10,11)	DTJLXXLXQPOQBZ-UHFFFAOYSA-N	1.0	Positive	MSNLIB-POSITIVE	155.081	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C7H10N2O2	DTJLXXLXQPOQBZ-UHFFFAOYSA-N	Organoheterocyclic compounds	Azoles	Pyrazoles			Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00012885037																																																																								
255	DTXSTOACDSXOGH	sirius	CC(C)=CC(=O)/C=C/C=O																																																																																												1.0	1.0	0.038	0.038	-31.869	1.0	0.333	179.538	C8H10O2	[M + H3N + H]+	C8H14NO2+	InChI=1S/C8H10O2/c1-7(2)6-8(10)4-3-5-9/h3-6H,1-2H3	DTXSTOACDSXOGH	CC(C)=CC(=O)/C=C/C=O	1.51		LotusExpanded	8589934592.0	156.102	138.0	2.296	8.36961153864099e+17	8.369610110732092e+17	8.369610110732092e+17	
255	RFLOWTCRLWEZFB	isdb																																														60.0	Amino acids and Peptides	0.6	Small peptides	0.6	Dipeptides	0.2	1.0	0.6172839	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.4691355228424072	1.0																									
256	APVDAAKGFCHOBE	sirius	CC#CCC(CC(=O)O)OC																																																																																												1.0	1.0	0.023	0.023	-111.623	0.982	0.333	100.449	C8H12O3	[M + H3N + H]+	C8H16NO3+	InChI=1S/C8H12O3/c1-3-4-5-7(11-2)6-8(9)10/h7H,5-6H2,1-2H3,(H,9,10)	3-methoxyhept-5-ynoic acid	CC#CCC(CC(=O)O)OC	0.7	89041266	COCONUT:(CNP0344902);SUPERNATURAL:(SN0012149);PUBCHEM:(89041266)	3145730.0	174.113	138.0	2.299	8.369611641611159e+17	8.369610111109581e+17	8.369610111109581e+17	
256	JDTWZSUNGHMMJM	isdb	CCC(C)C(NC(C)=O)C(=O)O																																													60.0	Amino acids and Peptides	0.6	Small peptides	0.6	Dipeptides	0.2	3.0	0.21679668	ISDB	http://www.wikidata.org/entity/Q27157432	JDTWZSUNGHMMJM-UHFFFAOYSA-N	InChI=1S/C8H15NO3/c1-4-5(2)7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)	CCC(C)C(NC(C)=O)C(=O)O	C8H15NO3		173.10519334	N-Acetylisoleucine	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q221179	Streptococcus pneumoniae	699152.0	['Bacteria']	['Unknown']	['Firmicutes']	['Bacilli']	['Lactobacillales']	['Streptococcaceae']	['Unknown']	['Streptococcus']	['Streptococcus pneumoniae']		['Bacteria']									1.0	3.0	3.367186725139618	1.0																									
256	TYFQFVWCELRYAO	gnps	C(CCCC(=O)O)CCC(=O)O	CCMSLIB00006678942	spectra_filtered.mgf	MONA.mgf	0.722354	405440.0	0.0	5616.51	6.0	0.983429	174.113	1.0	temp/spectra_filtered.mgf256	1.0	SUBERIC ACID	ESI	Orbitrap	isolated	MoNA	MoNA:MoNA037676	M+H	175.096	0.0	1.0			C(CCCC(=O)O)CCC(=O)O	"""InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)"""		3.0	positive	MONA	175.096	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C8H14O4	TYFQFVWCELRYAO-UHFFFAOYSA-N	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Fatty Acids and Conjugates	Dicarboxylic acids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00006678942																																																																								
257	OHBQPCCCRFSCAX	isdb	COc1ccc(OC)cc1																																													-1.0							18.0	0.4048072	ISDB	http://www.wikidata.org/entity/Q4545697	OHBQPCCCRFSCAX-UHFFFAOYSA-N	InChI=1S/C8H10O2/c1-9-7-3-5-8(10-2)6-4-7/h3-6H,1-2H3	COc1ccc(OC)cc1	C8H10O2		138.06807956	1,4-Dimethoxybenzene				http://www.wikidata.org/entity/Q25841315	Chondromyces crocatus	424530.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Deltaproteobacteria']	['Myxococcales']	['Polyangiaceae']	['Unknown']	['Chondromyces']	['Chondromyces crocatus']		['Bacteria']		['Proteobacteria']							2.0	0.0	3.619228839874267	1.0																									
257	RWBNQKHXPXYNFX	sirius	CC=C(C=C(C)C=O)C=O																																																																																												1.0	2.0	0.023	0.023	-40.875	0.282	0.5	125.613	C8H10O2	[M + H]+	C8H11O2+	InChI=1S/C8H10O2/c1-3-8(6-10)4-7(2)5-9/h3-6H,1-2H3	(E,4E)-4-ethylidene-2-methylpent-2-enedial	CC=C(C=C(C)C=O)C=O	0.8	117847964	PUBCHEM:(117847964)	2.0	139.075	138.0	2.299	8.369611677053032e+17	8.369610111445125e+17	8.369610111445125e+17	
258	MRYJUKUNOSSOGR	sirius	C[C@H](O)C/C=C/C=C/[C@H](O)CC=O																																																																																												1.0	1.0	0.009	0.009	-98.438	1.0	0.333	56.257	C10H16O3	[M + H3N + H]+	C10H20NO3+	InChI=1S/C10H16O3/c1-9(12)5-3-2-4-6-10(13)7-8-11/h2-4,6,8-10,12-13H,5,7H2,1H3	MRYJUKUNOSSOGR	C[C@H](O)C/C=C/C=C/[C@H](O)CC=O	1.046		LotusExpanded	8589934592.0	202.144	140.0	2.341	8.369611588720982e+17	8.36961011178067e+17	8.36961011178067e+17	
259	CVZKYDYRJQYYDJ	isdb	Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H]3COP(=O)(O)O3)c2cc1C																																													-1.0							1.0	0.68875384	ISDB	http://www.wikidata.org/entity/Q27109019	CVZKYDYRJQYYDJ-SCRDCRAPSA-N	InChI=1S/C17H19N4O8P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(24)20-17(25)19-15)5-11(22)14(23)12-6-28-30(26,27)29-12/h3-4,11-12,14,22-23H,5-6H2,1-2H3,(H,26,27)(H,20,24,25)/t11-,12+,14-/m0/s1	Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H]3COP(=O)(O)O3)c2cc1C	C17H19N4O8P		438.094050198	Riboflavin cyclic-4',5'-phosphate	Alkaloids			http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']											0.0	0.0	2.7550153732299805	1.0																									
259	FVTCRASFADXXNN	sirius	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O																																																																																												1.0	1.0	0.786	0.941	-6.86	0.673	0.316	62.193	C17H21N4O9P	[M - H2O + H]+	C17H20N4O8P+	InChI=1S/C17H21N4O9P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(25)20-17(26)19-15)5-11(22)14(24)12(23)6-30-31(27,28)29/h3-4,11-12,14,22-24H,5-6H2,1-2H3,(H,20,25,26)(H2,27,28,29)	Fmn(3-)	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O	-1.146	101233280;15559251;15804337;23278764;51435500;51435503;23585816;7048777;7048778;7048779;7048780;7048781;7048782;162641938;5702760;91971622;643976;710;8965;3986128;44229199;24812731	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0001520 HMDB0303285);MiMeDB:(MMDBc0000570);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(643976 23666409 24812731 44229199 710);SUPERNATURAL:(SN0096803);MESH:(8965 643976 24812731 44229199 51435503);FooDB:(FDB010176 FDB030862);PUBCHEM:(101233280 15559251 15804337 23278764 51435500 51435503 23585816 7048777 7048778 7048779 7048780 7048781 7048782 162641938 5702760 91971622 643976 710 8965 3986128 44229199 24812731);COCONUT:(CNP0105492);NORMAN:(NS00014334 NS00069356);PLANTCYC:(|Oxidized-flavodoxins|);CHEBI:(58210 32098 17621);KEGG:(C00061);DSSTox:(DTXSID8023559 DTXSID80274282 DTXSID80889330 DTXSID90956007);LOTUS:(Q82935846 Q376061);YMDB:(YMDB00085);PUBCHEMANNOTATIONDRUG;PUBCHEMANNOTATIONFOOD;PUBMED;KNAPSACK:(FVTCRASFADXXNN-UHFFFAOYSA-N)	139577459070.0	439.101	141.0	2.353	8.36961192166486e+17	8.3696101122001e+17	8.369610112158157e+17	
260	CCGLXVIFZIFTBD	sirius	COCCC#CCCOC																																																																																												1.0	1.0	0.021	0.021	-46.437	1.0	0.333	86.854	C8H14O2	[M + H3N + H]+	C8H18NO2+	InChI=1S/C8H14O2/c1-9-7-5-3-4-6-8-10-2/h5-8H2,1-2H3	1,6-Dimethoxyhex-3-yne	COCCC#CCCOC	0.9	91462526	PUBCHEM:(91462526);PUBMED:(null)	66.0	160.133	142.0	2.362	8.36961162370148e+17	8.369610112577587e+17	8.369610112535644e+17	
260	UQXNEWQGGVUVQA	isdb	NCCCCCCCC(=O)O																																													7.0	Alkaloids	0.0344827586206896	Ornithine alkaloids	0.0344827586206896	Polyamines	0.0344827586206896	1.0	0.21085101	ISDB	http://www.wikidata.org/entity/Q27456865	UQXNEWQGGVUVQA-UHFFFAOYSA-N	InChI=1S/C8H17NO2/c9-7-5-3-1-2-4-6-8(10)11/h1-7,9H2,(H,10,11)	NCCCCCCCC(=O)O	C8H17NO2		159.125928784	8-Azaniumyloctanoate	Fatty acids	Fatty Acids and Conjugates	Amino fatty acids	http://www.wikidata.org/entity/Q7912606	Valsa sordida	382306.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Valsaceae']	['Unknown']	['Valsa']	['Valsa sordida']											0.0	0.0	0.8434040546417236	1.0																									
261	DYIVHRAWXTXYSC	sirius	[CH2+]C1CCC(CC1)C(=O)O																																																																																												1.0	1.0	0.166	0.166	-78.298	1.0	0.333	79.542	C8H12O2	[M + H3N + H]+	C8H16NO2+	InChI=1S/C8H12O2/c1-6-2-4-7(5-3-6)8(9)10/h6-7H,1-5H2/p+1		[CH2+]C1CCC(CC1)C(=O)O	2.1	123422644	PUBCHEM:(123422644)	2.0	158.118	142.0	2.37	8.369611670887404e+17	8.369610112913132e+17	8.369610112913132e+17	
261	GYDJEQRTZSCIOI	isdb																																														-1.0							1.0	0.76079977	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	3.043199062347412	1.0																									
263	AADJJWDBCQRALD	sirius	C1CCC(CC1)(CC(=O)O)O																																																																																												1.0	2.0	0.072	0.072	-65.812	0.03	0.5	93.01	C8H14O3	[M - H2O + H]+	C8H13O2+	InChI=1S/C8H14O3/c9-7(10)6-8(11)4-2-1-3-5-8/h11H,1-6H2,(H,9,10)	2-(1-Hydroxycyclohexyl)acetate	C1CCC(CC1)(CC(=O)O)O	1.2	36690428;248153	NORMAN:(NS00102952 NS00103625 NS00103956 NS00104120);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(37276);LotusExpanded;PUBCHEM:(36690428 248153);DSSTox:(DTXSID70289825);PUBMED:(null)	146096259170.0	141.091	142.0	2.375	8.369611649035077e+17	8.369610113626163e+17	8.369610113626163e+17	
264	CAEIVQPYEKBVFI	sirius	C=C(C)CCOC(=O)CC(C)(C)N																																																																																												1.0	1.0	0.07	0.123	-168.948	1.0	0.333	67.439	C10H19NO2	[M + H3N + H]+	C10H23N2O2+	InChI=1S/C10H19NO2/c1-8(2)5-6-13-9(12)7-10(3,4)11/h1,5-7,11H2,2-4H3	CAEIVQPYEKBVFI	C=C(C)CCOC(=O)CC(C)(C)N	1.257		LotusExpanded	8589934592.0	203.175	142.0	2.372	8.369611606840375e+17	8.36961011400365e+17	8.369610113961708e+17	
265	SMCISXKWEFUTSH	sirius	CC(C)C(C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)O)N																																																																																												1.0	3.0	0.016	0.016	-235.208	0.312	0.333	106.927	C16H30N4O5	[M + H]+	C16H31N4O5+	InChI=1S/C16H30N4O5/c1-7(2)11(17)14(22)18-9(5)13(21)20-12(8(3)4)15(23)19-10(6)16(24)25/h7-12H,17H2,1-6H3,(H,18,22)(H,19,23)(H,20,21)(H,24,25)	2-[[2-[2-[(2-Amino-3-methylbutanoyl)amino]propanoylamino]-3-methylbutanoyl]amino]propanoic acid	CC(C)C(C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)O)N	-0.352	20047239	LotusExpanded;PUBCHEM:(20047239)	8589934594.0	359.229	146.0	2.441	8.369611848977568e+17	8.369610114297252e+17	8.369610114297252e+17	
266	XPJRQAIZZQMSCM	isdb																																														25.0							1.0	0.3992068	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.5968271493911743	1.0																									
266	YLBXESNQJSBTDA	sirius	CC1=C(C=NN1C2CCN(CC2)C(=O)OC(C)(C)C)C(=O)O																																																																																												1.0	1.0	0.01	0.01	-317.805	1.0	0.333	132.003	C15H23N3O4	[M + H3N + H]+	C15H27N4O4+	InChI=1S/C15H23N3O4/c1-10-12(13(19)20)9-16-18(10)11-5-7-17(8-6-11)14(21)22-15(2,3)4/h9,11H,5-8H2,1-4H3,(H,19,20)	1-{1-[(tert-butoxy)carbonyl]piperidin-4-yl}-5-methyl-1H-pyrazole-4-carboxylic acid	CC1=C(C=NN1C2CCN(CC2)C(=O)OC(C)(C)C)C(=O)O	1.5	146081933	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(146081933)	67108866.0	327.201	147.0	2.452	8.369611766559488e+17	8.369610114632796e+17	8.369610114632796e+17	
