feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
225	1.0	0.44416323	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	FHFVOPNRJSTEAZ	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.7766529321670532	1	11	Fatty acids	0.49230769230769234	Fatty amides	0.3076923076923077	N-acyl amines	0.26153846153846155
229	1.0	0.5761669	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	QGQUORCPVPRLCK	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.3046677112579346	1	-1	nan	nan	nan	nan	nan	nan
230	1.0	0.5537725	ISDB	http://www.wikidata.org/entity/Q27265131	SMUVABOERCFKRW-UHFFFAOYSA-N	InChI=1S/C9H10O/c1-7-3-4-8(2)9(5-7)6-10/h3-6H,1-2H3	Cc1ccc(C)c(C=O)c1	C9H10O	nan	134.07316494	2,5-Dimethylbenzaldehyde	SMUVABOERCFKRW	Terpenoids	nan	nan	http://www.wikidata.org/entity/Q101815	Camellia sinensis	1058509.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Theaceae']	['Unknown']	['Camellia']	['Camellia sinensis']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.215090036392212	1	9	Alkaloids	0.21818181818181817	Small peptides	0.21818181818181817	Aminoacids	0.2
231	1.0	0.22717746	ISDB	http://www.wikidata.org/entity/Q27132426	SHZGCJCMOBCMKK-PQMKYFCFSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6+/m1/s1	C[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O	C6H12O5	nan	164.068473484	alpha-D-rhamnopyranose	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	http://www.wikidata.org/entity/Q5122842	Citrobacter freundii	424033.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Enterobacteriales']	['Enterobacteriaceae']	['Unknown']	['Citrobacter']	['Citrobacter freundii']	nan	['Bacteria']	nan	['Proteobacteria']	nan	nan	nan	nan	nan	nan	2	3	4.408709824085236	1	107	Carbohydrates	1.0	Saccharides	1.0	Disaccharides	1.0
241	1.0	0.2842795	ISDB	http://www.wikidata.org/entity/Q115952393	JSMLDRQMULJGNG-UHFFFAOYSA-N	InChI=1S/C15H23N3O/c1-17(2)10-5-8-15(19)18-11-4-7-14(18)13-6-3-9-16-12-13/h3,6,9,12,14H,4-5,7-8,10-11H2,1-2H3	CN(C)CCCC(=O)N1CCCC1c1cccnc1	C15H23N3O	nan	261.184112356	4-(Dimethylamino)-1-(2-pyridin-3-ylpyrrolidin-1-yl)butan-1-one	JSMLDRQMULJGNG	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	1	1.6371179819107056	1	16	Alkaloids	0.23809523809523808	Small peptides	0.14285714285714285	Aminoacids	0.14285714285714285
243	1.0	0.40234444	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	STHWQCYHQJBDDB	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.6093777418136597	1	69	nan	nan	nan	nan	nan	nan
250	2.0	0.28887987	ISDB	http://www.wikidata.org/entity/Q77519097	JRLAQUJSYKXZFV-UHFFFAOYSA-N	InChI=1S/C8H11NO4/c1-5(9-6(2)10)7(11)3-4-8(12)13/h1,3-4H2,2H3,(H,9,10)(H,12,13)	C=C(NC(C)=O)C(=O)CCC(=O)O	C8H11NO4	nan	185.068807832	Alaremycin	JRLAQUJSYKXZFV	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q1144013	Streptomyces	772892.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Unknown']	nan	['Bacteria']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.655519485473633	1	51	Fatty acids	0.125	Fatty Acids and Conjugates	0.125	Oxo fatty acids	0.125
252	1.0	0.23804416	ISDB	http://www.wikidata.org/entity/Q27147696	LMGGPKYAWHDOLR-UHFFFAOYSA-N	InChI=1S/C7H7NO2/c8-6-3-5(4-9)1-2-7(6)10/h1-4,10H,8H2	Nc1cc(C=O)ccc1O	C7H7NO2	nan	137.047678464	3-Amino-4-hydroxybenzaldehyde	LMGGPKYAWHDOLR	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q7623385	Streptomyces griseus	623861.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces griseus']	nan	['Bacteria']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.4521766304969788	1	2	Alkaloids	0.18666666666666668	Small peptides	0.14666666666666667	Aminoacids	0.13333333333333333
260	4.0	0.2152924	ISDB	http://www.wikidata.org/entity/Q2276562	UZKQTCBAMSWPJD-UHFFFAOYSA-N	InChI=1S/C10H13N5O/c1-7(4-16)2-3-11-9-8-10(13-5-12-8)15-6-14-9/h2,5-6,16H,3-4H2,1H3,(H2,11,12,13,14,15)	CC(=CCNc1nc[nH]c2ncnc1-2)CO	C10H13N5O	nan	219.112010036	2-methyl-4-(7H-purin-6-ylamino)but-2-en-1-ol	UZKQTCBAMSWPJD	Alkaloids	Pseudoalkaloids	Purine alkaloids	http://www.wikidata.org/entity/Q131472	Agrobacterium tumefaciens	313954.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']	['Unknown']	['Rhizobium']	['Agrobacterium tumefaciens']	nan	['Bacteria']	nan	['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']	nan	nan	nan	5	0	5.8611695766448975	1	-1	nan	nan	nan	nan	nan	nan
264	1.0	0.61542076	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	VWGZHNDNCJLJRW	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.4616830348968506	1	6	nan	nan	nan	nan	nan	nan
266	1.0	0.6989011	ISDB	http://www.wikidata.org/entity/Q171973	RWQNBRDOKXIBIV-UHFFFAOYSA-N	InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)	Cc1cnc(O)nc1O	C5H6N2O2	nan	126.042927432	Thymine	RWQNBRDOKXIBIV	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	http://www.wikidata.org/entity/Q2264864	Salmonella enterica	338023.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Enterobacteriales']	['Enterobacteriaceae']	['Unknown']	['Salmonella']	['Salmonella enterica']	nan	['Bacteria']	nan	['Proteobacteria']	nan	nan	nan	nan	nan	nan	2	0	4.795604467391968	1	-1	nan	nan	nan	nan	nan	nan
27	1.0	0.3288815	ISDB	http://www.wikidata.org/entity/Q105347782	YFSJBBMDQKSVOR-BUSNQDHMSA-N	InChI=1S/C36H44O10/c1-18-7-8-21-31(42)26(45-6)14-28(41)36(21,29-13-24(40)30-23(39)11-19(37)12-25(30)46-29)22(18)17-35(44)33(4)16-20(38)15-32(2,3)27(33)9-10-34(35,5)43/h7,11-14,20-22,27,37-39,43-44H,8-10,15-17H2,1-6H3/t20-,21-,22+,27-,33-,34+,35-,36-/m0/s1	COC1=CC(=O)[C@@]2(c3cc(=O)c4c(O)cc(O)cc4o3)[C@H](C[C@]3(O)[C@@]4(C)C[C@@H](O)CC(C)(C)[C@@H]4CC[C@@]3(C)O)C(C)=CC[C@H]2C1=O	C36H44O10	nan	636.293447608	(4aR,8R,8aS)-8-[[(1S,2R,4aS,7S,8aS)-1,2,7-trihydroxy-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydronaphthalen-1-yl]methyl]-8a-(5,7-dihydroxy-4-oxochromen-2-yl)-3-methoxy-7-methyl-5,8-dihydro-4aH-naphthalene-1,4-dione	YFSJBBMDQKSVOR	Terpenoids	nan	nan	http://www.wikidata.org/entity/Q104920749	Stachys cinerea	7629252.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Stachydeae']	['Stachys']	['Stachys cinerea']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	1	1.815526008605957	1	8	Terpenoids	0.2	Apocarotenoids	0.1	Megastigmanes	0.1
271	1.0	0.45126465	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	AUCCEQQGKOGTRF	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.8050585985183716	1	-1	nan	nan	nan	nan	nan	nan
273	4.0	0.2076333	ISDB	http://www.wikidata.org/entity/Q105307200	WKCGCGRGKHBRNB-FRNQZOCISA-N	InChI=1S/C28H44O/c1-17(2)14-19-15-23(19)18(3)24-8-9-25-22-7-6-20-16-21(29)10-12-27(20,4)26(22)11-13-28(24,25)5/h6-7,17-19,21,23-26,29H,8-16H2,1-5H3/t18-,19-,21+,23+,24-,25+,26+,27+,28-/m1/s1	CC(C)C[C@@H]1C[C@H]1[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C28H44O	nan	396.339216028	(3S,9S,10R,13R,14R,17R)-10,13-dimethyl-17-[(1R)-1-[(1R,2R)-2-(2-methylpropyl)cyclopropyl]ethyl]-2,3,4,9,11,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-ol	WKCGCGRGKHBRNB	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q2218430	Axinella cannabina	153546.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Axinellida']	['Axinellidae']	['Unknown']	['Axinella']	['Axinella cannabina']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.33053320646286	1	122	Terpenoids	1.0	Steroids	1.0	Cholestane steroids	1.0
275	4.0	0.34814608	ISDB	http://www.wikidata.org/entity/Q77518350	KYKBHRVKONYRBO-AATRIKPKSA-N	InChI=1S/C9H17NO2/c1-4-5-6(2)8(11)7(3)9(10)12/h5,7-8,11H,4H2,1-3H3,(H2,10,12)/b6-5+	CC/C=C(\C)C(O)C(C)C(N)=O	C9H17NO2	nan	171.125928784	(E)-3-hydroxy-2,4-dimethylhept-4-enamide	KYKBHRVKONYRBO	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q21319416	Streptomyces cavourensis	601543.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces cavourensis']	nan	['Bacteria']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.8925843238830566	1	109	Alkaloids	1.0	Peptide alkaloids	1.0	Simple amide alkaloids	1.0
277	1.0	0.24108928	ISDB	http://www.wikidata.org/entity/Q105153806	LLZNEPOHLDVAHJ-AWFOGAONSA-N	InChI=1S/C26H42O/c1-17(2)6-7-18(3)22-10-11-23-21-9-8-19-16-20(27)12-14-25(19,4)24(21)13-15-26(22,23)5/h6-7,17-19,21-24H,8-16H2,1-5H3/b7-6+/t18-,19-,21-,22+,23-,24-,25-,26+/m0/s1	CC(C)/C=C/[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	C26H42O	nan	370.323565964	(5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-17-[(E,2S)-5-methylhex-3-en-2-yl]-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one	LLZNEPOHLDVAHJ	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q2411153	Artemisina apollinis	2841517.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Poecilosclerida']	['Microcionidae']	['Unknown']	['Artemisina']	['Artemisina apollinis']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.4643571376800537	1	122	Terpenoids	1.0	Steroids	1.0	Cholestane steroids	1.0
278	1.0	0.5836875	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	LFSPSQDHDFCUKQ	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.334749937057495	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
281	1.0	0.6743369	ISDB	http://www.wikidata.org/entity/Q76399602	YDTWOEYVDRKKCR-KNERPIHHSA-N	InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h12,14,18,20,39H,3-11,13,15-17,19,21-38,42H2,1-2H3,(H,45,46)/b14-12-,20-18-/t39-/m1/s1	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C41H78NO8P	nan	743.546505086	2-azaniumylethyl (2R)-2-{[(9Z,12Z)-octadeca-9,12-dienoyl]oxy}-3-(octadecanoyloxy)propyl phosphate	YDTWOEYVDRKKCR	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	4.197347640991211	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
288	1.0	0.5773414	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	GRGFYFSRRZTPEP	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.3093655109405518	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
291	1.0	0.6260402	ISDB	http://www.wikidata.org/entity/Q27158102	LYJWNHGFGVVCAO-IEHWZJNJSA-N	InChI=1S/C39H76NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h13,15,37H,3-12,14,16-36,40H2,1-2H3,(H,43,44)/b15-13-/t37-/m1/s1	CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C39H76NO8P	nan	717.530855022	Phosphatidylethanolamine (1-palmitoyl, 2-cis-vaccenoyl)	LYJWNHGFGVVCAO	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	4.0041608810424805	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
293	1.0	0.6612925	ISDB	http://www.wikidata.org/entity/Q76399602	YDTWOEYVDRKKCR-KNERPIHHSA-N	InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h12,14,18,20,39H,3-11,13,15-17,19,21-38,42H2,1-2H3,(H,45,46)/b14-12-,20-18-/t39-/m1/s1	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C41H78NO8P	nan	743.546505086	2-azaniumylethyl (2R)-2-{[(9Z,12Z)-octadeca-9,12-dienoyl]oxy}-3-(octadecanoyloxy)propyl phosphate	YDTWOEYVDRKKCR	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	4.145169973373413	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
294	1.0	0.67232394	ISDB	http://www.wikidata.org/entity/Q27140321	HBZNVZIRJWODIB-NHCUFCNUSA-N	InChI=1S/C39H74NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h11,13,17-18,37H,3-10,12,14-16,19-36,40H2,1-2H3,(H,43,44)/b13-11-,18-17-/t37-/m1/s1	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C39H74NO8P	nan	715.515204958	1-16:0-2-18:2-Phosphatidylethanolamine	HBZNVZIRJWODIB	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q30046	Vitis vinifera	756728.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Vitales']	['Vitaceae']	['Viteae']	['Vitis']	['Vitis vinifera']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	4.189295768737793	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
300	1.0	0.5414541	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	MUOPIYZZODLLBT	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.165816307067871	1	11	Fatty acids	0.49230769230769234	Fatty amides	0.3076923076923077	N-acyl amines	0.26153846153846155
302	1.0	0.44944724	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	ADCNXGARWPJRBV	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.7977889776229858	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
306	1.0	0.5731356	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	NNOOPKUVFSASIE	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.2925424575805664	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
310	1.0	0.67871106	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	PGPMCWZMPPZJML	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.714844226837158	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
311	1.0	0.6643545	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	QHNWICFFSBJICC	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.6574180126190186	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
312	4.0	0.31282827	ISDB	http://www.wikidata.org/entity/Q77518350	KYKBHRVKONYRBO-AATRIKPKSA-N	InChI=1S/C9H17NO2/c1-4-5-6(2)8(11)7(3)9(10)12/h5,7-8,11H,4H2,1-3H3,(H2,10,12)/b6-5+	CC/C=C(\C)C(O)C(C)C(N)=O	C9H17NO2	nan	171.125928784	(E)-3-hydroxy-2,4-dimethylhept-4-enamide	KYKBHRVKONYRBO	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q21319416	Streptomyces cavourensis	601543.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces cavourensis']	nan	['Bacteria']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.751313090324402	1	109	Alkaloids	1.0	Peptide alkaloids	1.0	Simple amide alkaloids	1.0
313	1.0	0.6690326	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	YMEQXDCYZVOOFR	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.6761302947998047	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
315	1.0	0.51296604	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	OWBPKUZFLHCXCR	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.0518641471862793	1	-1	nan	nan	nan	nan	nan	nan
316	10.0	0.31112975	ISDB	http://www.wikidata.org/entity/Q27121253	YPGCWEMNNLXISK-UHFFFAOYSA-N	InChI=1S/C9H10O2/c1-7(9(10)11)8-5-3-2-4-6-8/h2-7H,1H3,(H,10,11)	CC(C(=O)O)c1ccccc1	C9H10O2	nan	150.06807956	2-Phenylpropionic acid	YPGCWEMNNLXISK	Shikimates and Phenylpropanoids	nan	nan	http://www.wikidata.org/entity/Q25419	Escherichia coli	474506.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Enterobacteriales']	['Enterobacteriaceae']	['Unknown']	['Unknown']	['Escherichia coli']	nan	['Bacteria']	nan	['Proteobacteria']	nan	nan	nan	nan	nan	nan	2	0	3.244518995285034	1	9	Alkaloids	0.21818181818181817	Small peptides	0.21818181818181817	Aminoacids	0.2
318	1.0	0.45819995	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	ONLSYXWRWGUPKV	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.8327997922897339	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
320	3.0	0.3508552	ISDB	http://www.wikidata.org/entity/Q4634167	DIVQKHQLANKJQO-UHFFFAOYSA-N	InChI=1S/C9H13NO2/c1-12-9-6-7(4-5-10)2-3-8(9)11/h2-3,6,11H,4-5,10H2,1H3	COc1cc(CCN)ccc1O	C9H13NO2	nan	167.094628656	4-(2-Aminoethyl)-2-methoxyphenol	DIVQKHQLANKJQO	Alkaloids	Tyrosine alkaloids	Phenylethylamines	http://www.wikidata.org/entity/Q2738168	Pseudomonas putida	619502.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas putida']	nan	['Bacteria']	nan	['Proteobacteria']	nan	nan	nan	nan	nan	nan	2	1	3.9034208059310913	1	9	Alkaloids	0.21818181818181817	Small peptides	0.21818181818181817	Aminoacids	0.2
321	1.0	0.6710487	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	ADLQHCPAMORLQC	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.684194803237915	1	3	Fatty acids	0.14285714285714285	Glycerophospholipids	0.14285714285714285	Glycerophosphoethanolamines	0.09523809523809523
