feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
350	UIXXHROAQSBBOV	gnps	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC	CCMSLIB00003134610	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.924445	887747.0	0.0	98.6535	7.0	0.0697021	706.465	1.0	temp/spectra_filtered.mgf350	1.0	Spectral Match to 1-Palmitoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14	ESI	qTof	Isolated	Data from Gabriel Haddad	Data deposited by mjmeehan	M+H	706.535	705.531	1.0	69441094		CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC	InChI=1S/C38H76NO8P/c1-6-8-10-12-14-16-18-19-21-22-24-26-28-30-37(40)44-34-36(35-46-48(42,43)45-33-32-39(3,4)5)47-38(41)31-29-27-25-23-20-17-15-13-11-9-7-2/h36H,6-35H2,1-5H3/t36-/m1/s1		3.0	Positive	GNPS-NIST14-MATCHES	706.535	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze			UIXXHROAQSBBOV-PSXMRANNSA-N	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines				mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003134610																																																																								
351	WTJKGGKOPKCXLL	gnps	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC	CCMSLIB00003139604	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.719983	1291570.0	0.0	50.9572	7.0	0.0387573	760.547	1.0	temp/spectra_filtered.mgf351	1.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	ESI	qTof	Isolated	Data from James McKerrow	Data deposited by lamccall	M+H	760.586	759.578	1.0	26853316		CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1		3.0	Positive	GNPS-NIST14-MATCHES	760.586	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze			WTJKGGKOPKCXLL-VYOBOKEXSA-N	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines				mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003139604																																																																								
352	KLVCTLAKHHHPEH	sirius	CC(C)C(C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)N(C)C(CC1=CC=CC=C1)C(=O)OC)N(C)C(=O)CCCCCC#C																																																																																												1.0	2.0	0.044	0.044	-412.749	0.38	0.042	74.327	C41H65N5O7	[M + H3N + H]+	C41H69N6O7+	InChI=1S/C41H65N5O7/c1-15-16-17-18-22-25-33(47)44(11)34(27(2)3)39(50)46(13)36(29(6)7)40(51)45(12)35(28(4)5)38(49)42(9)30(8)37(48)43(10)32(41(52)53-14)26-31-23-20-19-21-24-31/h1,19-21,23-24,27-30,32,34-36H,16-18,22,25-26H2,2-14H3	N-Methyl-N-(1-oxo-7-octynyl)-L-Val-N-methyl-L-Val-N-methyl-L-Val-N-methyl-L-Ala-N-methyl-L-Phe-OMe	CC(C)C(C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)N(C)C(CC1=CC=CC=C1)C(=O)OC)N(C)C(=O)CCCCCC#C	6.2	46237701	PUBCHEM:(46237701);PUBMED:(null)	66.0	757.521	120.0	1.995	8.390798232507956e+17	8.39079618690385e+17	8.39079618690385e+17	
353	MJZFGTDDWUHVID	sirius	CCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCC(C(CC=CCC=CCC=CCCCCC)O)O)O																																																																																												1.0	1.0	0.105	0.105	-563.737	0.984	0.333	75.268	C37H67NO5	[M + H3N + H]+	C37H71N2O5+	InChI=1S/C37H67NO5/c1-3-5-7-9-11-13-15-17-19-21-23-25-28-34(40)33(32-39)38-37(43)31-27-30-36(42)35(41)29-26-24-22-20-18-16-14-12-10-8-6-4-2/h12,14,18,20,24-26,28,33-36,39-42H,3-11,13,15-17,19,21-23,27,29-32H2,1-2H3,(H,38,43)		CCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCC(C(CC=CCC=CCC=CCCCCC)O)O)O	9.7	156997507	HMDB:(HMDB0289910);PUBCHEM:(156997507)	10.0	623.536	120.0	2.008	8.390797791015485e+17	8.390796187323281e+17	8.390796187323281e+17	
353	WWQIDHMOMSNGCJ	isdb																																														54.0	Terpenoids	0.25	Triterpenoids	0.2	Oleanane triterpenoids	0.15	1.0	0.26556602	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.062264084815979	1.0																									
354	ZYICSGMYRNCLFZ	sirius	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=O																																																																																												1.0	2.0	0.526	0.526	-245.86	0.456	0.331	128.777	C32H60NO9P	[M + H]+	C32H61NO9P+	InChI=1S/C32H60NO9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17-20-23-31(35)39-28-30(29-41-43(37,38)40-27-25-33)42-32(36)24-21-18-15-16-19-22-26-34/h9-10,26,30H,2-8,11-25,27-29,33H2,1H3,(H,37,38)	Oon-PE	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=O	4.8	134812368	LIPIDMAPS:(LMGP20020038);LotusExpanded;PUBCHEM:(134812368)	10737418242.0	634.408	122.0	2.031	8.390797966295465e+17	8.390796187784654e+17	8.390796187742711e+17	
355	DMBAYPPRBKYIAV	sirius	CCC=CCC=CCC=CCC=CCCC(=O)OCC(COC(C(=O)O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC																																																																																												1.0	2.0	0.55	0.55	-284.357	0.115	0.147	34.626	C42H65NO8	[M + Na]+	C42H65NNaO8+	InChI=1S/C42H65NO8/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(44)49-36-38(37-50-42(41(46)47)48-35-34-43(3,4)5)51-40(45)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,26-29,38,42H,6-7,12-13,18-19,24-25,30-37H2,1-5H3/p+1	2-[2,3-bis[[(4Z,7Z,10Z,13Z)-hexadeca-4,7,10,13-tetraenoyl]oxy]propoxy]-2-[2-(trimethylazaniumyl)ethoxy]acetate	CCC=CCC=CCC=CCC=CCCC(=O)OCC(COC(C(=O)O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC	8.6	164235575;164235576	PUBCHEM:(164235575 164235576)	2.0	734.461	122.0	2.034	8.390799819297142e+17	8.390796188162141e+17	8.390796188162141e+17	
356	AFSHUZFNMVJNKX	sirius	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC																																																																																												1.0	1.0	0.585	0.657	-217.25	0.997	0.5	133.27	C39H72O5	[M - H2O + H]+	C39H71O4+	InChI=1S/C39H72O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38(41)43-36-37(35-40)44-39(42)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,37,40H,3-16,21-36H2,1-2H3	1,2-Dioleoyl-Sn-Glycerol	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC	14.3	9543716;6505653;5316909;5497164;124406630;124464641;6325102;6439932;97041703;91500460;12896830;71728443;1324;146937;91410884;117064412;117064621;71309415;71309824	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0007218 HMDB0244087);MiMeDB:(MMDBc0033066);BloodExposome:(1324 9543716 146937 5497164);LIPIDMAPS:(LMGL02010049);SUPERNATURAL:(SN0004446);MESH:(5497164 6505653 9543716);FooDB:(FDB003000 FDB094043);PUBCHEM:(9543716 6505653 5316909 5497164 124406630 124464641 6325102 6439932 97041703 91500460 12896830 71728443 1324 146937 91410884 117064412 117064621 71309415 71309824);GNPS:(CCMSLIB00000479568);COCONUT:(CNP0199267);METACYC:(CPD-15977);CHEBI:(52333 52323 75824);DSSTox:(DTXSID001312870 DTXSID00892088 DTXSID20274302);LOTUS:(Q27123383);YMDB:(YMDB01097 YMDB00627);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141523228782.0	603.535	122.0	2.036	8.39079989236192e+17	8.390796188581572e+17	8.390796188581572e+17	
356	ZOQPRIBCWWPWEH	isdb																																														11.0	Fatty acids	0.4923076923076923	Fatty amides	0.3076923076923077	N-acyl amines	0.2615384615384615	1.0	0.49541003	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.981640100479126	1.0																									
357	DSNRWDQKZIEDDB	sirius	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC=CCCCCCCCC																																																																																												1.0	1.0	0.707	0.802	-292.763	1.0	1.0	78.721	C42H79O10P	[M + H]+	C42H80O10P+	InChI=1S/C42H79O10P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-41(45)49-37-40(38-51-53(47,48)50-36-39(44)35-43)52-42(46)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39-40,43-44H,3-16,21-38H2,1-2H3,(H,47,48)	1,2-Di-(9E-Octadecenoyl)-Sn-Glycero-3-Phospho-(1'-Sn-Glycerol)	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC=CCCCCCCCC	12.5	124511382;124586128;9547109;9547110;9547127;76956060;101926902;52927248;162821859;6262677;6454457;59423090;140681036;99651829;71728338;123556169;13921353;119120;46891831;11846228	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0010634 HMDB0244089);MiMeDB:(MMDBc0032062);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(13921353 52927248 11846228 119120 23702460 6262677);LIPIDMAPS:(LMGP04010033 LMGP04010985);SUPERNATURAL:(SN0074294);MESH:(119120 6262677 6454457 11846228 13921353 52927248);FooDB:(FDB027784);PUBCHEM:(124511382 124586128 9547109 9547110 9547127 76956060 101926902 52927248 162821859 6262677 6454457 59423090 140681036 99651829 71728338 123556169 13921353 119120 46891831 11846228);GNPS:(CCMSLIB00003096506 CCMSLIB00003106390);COCONUT:(CNP0082435);CHEBI:(84525 75163 75385 60426);DSSTox:(DTXSID201273171 DTXSID20984919 DTXSID70677102);LOTUS:(Q27145264);YMDB:(YMDB01214);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141590335598.0	775.549	122.0	2.037	8.390799137429117e+17	8.390796189042945e+17	8.390796189042945e+17	
357	SOLXJHKVRWSNJX	isdb	CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)CO)OC(=O)CCCCCCCCC/C=C\CCCCCC																																													3.0	Fatty acids	0.1428571428571428	Glycerophospholipids	0.1428571428571428	Glycerophosphoethanolamines	0.0952380952380952	2.0	0.78945756	ISDB	http://www.wikidata.org/entity/Q27161459	SOLXJHKVRWSNJX-HKFASTTNSA-N	InChI=1S/C42H79O10P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-41(45)49-37-40(38-51-53(47,48)50-36-39(44)35-43)52-42(46)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h13-16,39-40,43-44H,3-12,17-38H2,1-2H3,(H,47,48)/b15-13-,16-14-/t39-,40+/m0/s1	CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)CO)OC(=O)CCCCCCCCC/C=C\CCCCCC	C42H79O10P		774.541085358	1,2-Divaccenoyl-rac-glycero-3-phosphoglycerol	Fatty acids	Glycerophospholipids	Glycerophosphoglycerols	http://www.wikidata.org/entity/Q19610691	Bos taurus	490099.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Artiodactyla']	['Bovidae']	['Unknown']	['Bos']	['Bos taurus']											0.0	2.0	4.157830238342285	1.0																									
358	BVQCPQPUIRRUOG	sirius	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(=O)O																																																																																												1.0	1.0	0.659	0.659	-382.914	0.388	0.333	74.797	C35H66NO10P	[M + H]+	C35H67NO10P+	InChI=1S/C35H66NO10P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-20-23-26-34(39)43-30-32(31-45-47(41,42)44-29-28-36(2,3)4)46-35(40)27-24-21-18-19-22-25-33(37)38/h12-13,32H,5-11,14-31H2,1-4H3,(H-,37,38,41,42)/p+1	1-(9Z-octadecenoyl)-2-azeloyl-sn-glycero-3-phosphocholine	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(=O)O	8.1	134812305;134812306	LIPIDMAPS:(LMGP20010030);PUBCHEM:(134812305 134812306)	2147483650.0	692.45	122.0	2.038	8.390797667367393e+17	8.390796189504319e+17	8.390796189504319e+17	
359	DSNRWDQKZIEDDB	sirius	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC=CCCCCCCCC																																																																																												1.0	1.0	0.719	0.765	-295.206	1.0	1.0	79.279	C42H79O10P	[M + H3N + H]+	C42H83NO10P+	InChI=1S/C42H79O10P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-41(45)49-37-40(38-51-53(47,48)50-36-39(44)35-43)52-42(46)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39-40,43-44H,3-16,21-38H2,1-2H3,(H,47,48)	1,2-Di-(9E-Octadecenoyl)-Sn-Glycero-3-Phospho-(1'-Sn-Glycerol)	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC=CCCCCCCCC	12.5	124511382;124586128;9547109;9547110;9547127;76956060;101926902;52927248;162821859;6262677;6454457;59423090;140681036;99651829;71728338;123556169;13921353;119120;46891831;11846228	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0010634 HMDB0244089);MiMeDB:(MMDBc0032062);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(13921353 52927248 11846228 119120 23702460 6262677);LIPIDMAPS:(LMGP04010033 LMGP04010985);SUPERNATURAL:(SN0074294);MESH:(119120 6262677 6454457 11846228 13921353 52927248);FooDB:(FDB027784);PUBCHEM:(124511382 124586128 9547109 9547110 9547127 76956060 101926902 52927248 162821859 6262677 6454457 59423090 140681036 99651829 71728338 123556169 13921353 119120 46891831 11846228);GNPS:(CCMSLIB00003096506 CCMSLIB00003106390);COCONUT:(CNP0082435);CHEBI:(84525 75163 75385 60426);DSSTox:(DTXSID201273171 DTXSID20984919 DTXSID70677102);LOTUS:(Q27145264);YMDB:(YMDB01214);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141590335598.0	792.575	122.0	2.038	8.390797753392576e+17	8.390796189881806e+17	8.390796189881806e+17	
360	MYRZBNIJAADTGN	sirius	CC(C)CCCCCCCCCCCC(CC(=O)NCC(=O)OC)OC(=O)CCC=CCCCCCCCC(C)C																																																																																												1.0	1.0	0.124	0.124	-361.077	0.997	0.333	82.535	C35H65NO5	[M + H3N + H]+	C35H69N2O5+	InChI=1S/C35H65NO5/c1-30(2)24-20-16-12-8-6-10-14-18-22-26-32(28-33(37)36-29-35(39)40-5)41-34(38)27-23-19-15-11-7-9-13-17-21-25-31(3)4/h15,19,30-32H,6-14,16-18,20-29H2,1-5H3,(H,36,37)	R-(+)-N-[15-Methyl-3-(13-Methyl-4Z-Tetradecenoyloxy)-Hexadecanoyl]Glycine Methyl Ester	CC(C)CCCCCCCCCCCC(CC(=O)NCC(=O)OC)OC(=O)CCC=CCCCCCCCC(C)C	12.0	162815319;138454230	COCONUT:(CNP0072578);LIPIDMAPS:(LMFA08020237);SUPERNATURAL:(SN0238929);PUBCHEM:(162815319 138454230);LOTUS:(Q105175139)	2419064834.0	597.521	123.0	2.045	8.39079830657937e+17	8.390796190301236e+17	8.390796190259293e+17	
361	FPELAZNLLYJSNY	sirius	CCCCCCC=CCCC=CCCC=CCCCC(C(C(CO)NC(=O)C(CCC=CCCCCCC)O)O)O																																																																																												1.0	1.0	0.208	0.208	-190.949	0.854	0.244	70.491	C35H63NO5	[M + H3N + H]+	C35H67N2O5+	InChI=1S/C35H63NO5/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-23-24-26-28-32(38)34(40)31(30-37)36-35(41)33(39)29-27-25-22-12-10-8-6-4-2/h13-14,17-18,21-23,25,31-34,37-40H,3-12,15-16,19-20,24,26-30H2,1-2H3,(H,36,41)		CCCCCCC=CCCC=CCCC=CCCCC(C(C(CO)NC(=O)C(CCC=CCCCCCC)O)O)O	8.5	164250152	PUBCHEM:(164250152)	2.0	595.505	123.0	2.047	8.390799182182342e+17	8.390796190636781e+17	8.390796190636781e+17	
361	HHNAVSFJNQDIPT	isdb																																														54.0	Terpenoids	0.25	Triterpenoids	0.2	Oleanane triterpenoids	0.15	1.0	0.22088632	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	0.8835452795028687	1.0																									
362	HGZBYTYKEVODQE	isdb	CCCCCCCC[C@@H]1C[C@@H]2CC[C@H]3[C@@H](C(=O)OC(C)CCCCCCC[C@@H]4C[C@@H]5CC[C@@H]6C[C@H](C)N=C(N4)N65)[C@@H](C)N=C(N1)N23																																													54.0	Terpenoids	0.25	Triterpenoids	0.2	Oleanane triterpenoids	0.15	1.0	0.5626924	ISDB	http://www.wikidata.org/entity/Q105028093	HGZBYTYKEVODQE-LZBHNGPDSA-N	InChI=1S/C38H66N6O2/c1-5-6-7-8-11-14-18-30-25-33-21-22-34-35(28(4)40-38(42-30)44(33)34)36(45)46-27(3)16-13-10-9-12-15-17-29-24-32-20-19-31-23-26(2)39-37(41-29)43(31)32/h26-35H,5-25H2,1-4H3,(H,39,41)(H,40,42)/t26-,27?,28+,29+,30+,31+,32-,33-,34-,35-/m0/s1	CCCCCCCC[C@@H]1C[C@@H]2CC[C@H]3[C@@H](C(=O)OC(C)CCCCCCC[C@@H]4C[C@@H]5CC[C@@H]6C[C@H](C)N=C(N4)N65)[C@@H](C)N=C(N1)N23	C38H66N6O2		638.5247253519999	Nor-Batzelladine L	Alkaloids	Guanidine alkaloids	Tricyclic guanidine alkaloids	http://www.wikidata.org/entity/Q3464424	Clathria calla	2837078.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Poecilosclerida']	['Microcionidae']	['Unknown']	['Clathria']	['Clathria calla']											0.0	0.0	2.25076961517334	1.0																									
362	VBHQMDXWGTXWBW	sirius	CCCCCCC(C)CCCCCCCCC(=O)OCC(CO)OCCCCCCCCC1CCC2C(C1)C3C2C4C3CC4																																																																																												1.0	2.0	0.043	0.043	-266.636	0.029	0.694	66.909	C40H72O4	[M + Na]+	C40H72NaO4+	InChI=1S/C40H72O4/c1-3-4-5-14-19-31(2)20-15-10-6-7-12-17-22-38(42)44-30-33(29-41)43-27-18-13-9-8-11-16-21-32-23-24-36-37(28-32)40-35-26-25-34(35)39(36)40/h31-37,39-41H,3-30H2,1-2H3	1-(10-Methyl-hexadecanoyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol	CCCCCCC(C)CCCCCCCCC(=O)OCC(CO)OCCCCCCCCC1CCC2C(C1)C3C2C4C3CC4	14.0	24778511	LIPIDMAPS:(LMGL02070005);PUBCHEM:(24778511)	2147483650.0	639.531	124.0	2.066	8.39079784453481e+17	8.390796191014268e+17	8.390796191014268e+17	
363	CNWDFRHWESXPEY	sirius	CCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCC																																																																																												1.0	1.0	0.459	0.552	-209.39	0.998	0.5	112.615	C37H68O5	[M - H2O + H]+	C37H67O4+	InChI=1S/C37H68O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h15-18,35,38H,3-14,19-34H2,1-2H3	[2-[(Z)-heptadec-9-enoyl]oxy-3-hydroxypropyl] (Z)-heptadec-9-enoate	CCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCC	13.3	9543689;134724554;138136985	LIPIDMAPS:(LMGL02010021);PUBCHEM:(9543689 134724554 138136985)	2147483650.0	575.504	124.0	2.067	8.390797823647174e+17	8.390796191391756e+17	8.390796191391756e+17	
363	VSRQGFZOPBDXOA	isdb	CCCCCCCCCCCCCC[C@H]1O[C@@H]1CC[C@H]1O[C@@H]1CCCCCCCCCCCCC1=C[C@H](C)OC1=O																																													11.0	Fatty acids	0.4923076923076923	Fatty amides	0.3076923076923077	N-acyl amines	0.2615384615384615	1.0	0.5260418	ISDB	http://www.wikidata.org/entity/Q105292467	VSRQGFZOPBDXOA-AYJUPLJXSA-N	InChI=1S/C37H66O4/c1-3-4-5-6-7-8-9-10-14-17-20-23-26-33-35(40-33)28-29-36-34(41-36)27-24-21-18-15-12-11-13-16-19-22-25-32-30-31(2)39-37(32)38/h30-31,33-36H,3-29H2,1-2H3/t31-,33+,34+,35+,36+/m0/s1	CCCCCCCCCCCCCC[C@H]1O[C@@H]1CC[C@H]1O[C@@H]1CCCCCCCCCCCCC1=C[C@H](C)OC1=O	C37H66O4		574.496110592	(2S)-2-methyl-4-[12-[(2R,3R)-3-[2-[(2R,3R)-3-tetradecyloxiran-2-yl]ethyl]oxiran-2-yl]dodecyl]-2H-furan-5-one	Polyketides	Linear polyketides	Acetogenins	http://www.wikidata.org/entity/Q15401377	Annona rensoniana	321538.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Annoneae']	['Annona']	['Annona rensoniana']											0.0	0.0	2.104167222976685	1.0																									
364	PJDXRJVSEJJUNX	sirius	CCCCCCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COP(=O)(O)OCC(CO)O																																																																																												1.0	1.0	0.135	0.175	-379.238	0.757	0.158	43.499	C40H77O10P	[M + H3N + H]+	C40H81NO10P+	InChI=1S/C40H77O10P/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-26-28-30-32-40(44)50-38(36-49-51(45,46)48-34-37(42)33-41)35-47-39(43)31-29-27-25-10-8-6-4-2/h18-19,37-38,41-42H,3-17,20-36H2,1-2H3,(H,45,46)		CCCCCCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COP(=O)(O)OCC(CO)O	11.572		MiMeDB:(MMDBc0046498)	1073741824.0	766.562	124.0	2.069	8.390799548135379e+17	8.390796191769243e+17	8.390796191769243e+17	
365	SHOHARHTHMTOQW	sirius	CCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCC																																																																																												1.0	1.0	0.077	0.077	-278.678	0.998	0.5	93.623	C37H70O5	[M - H2O + H]+	C37H69O4+	InChI=1S/C37H70O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-21-14-12-10-8-6-4-2/h10,12,35,38H,3-9,11,13-34H2,1-2H3	Diglyceride	CCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCC	14.2	53478186;134766645;162822475;76040664;138260726	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0084609);HMDB:(HMDB0007357);CHEBI:(89027);SUPERNATURAL:(SN0345743);FooDB:(FDB024550);PUBCHEM:(53478186 134766645 162822475 76040664 138260726);PUBCHEMANNOTATIONDRUG:(null)	590348330.0	577.52	124.0	2.067	8.390797833210189e+17	8.390796192188673e+17	8.390796192188673e+17	
