CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
203	294	-14.013	0.000	0.8926	0.8553	1
203	301	-32.026	0.000	0.7564	0.6178	1
203	314	13.979	0.000	0.7233	0.6274	1
203	339	-28.031	0.000	0.7621	0.6871	1
206	209	-17.027	0.000	0.7981	0.6996	1
206	526	-52.068	0.000	0.7085	0.5206	1
209	234	-48.995	0.000	0.7104	0.7171	1
209	284	-14.016	0.000	0.7787	0.6914	1
213	240	0.000	0.000	0.9904	0.9811	1
213	270	1.979	0.000	0.7529	0.6338	1
213	358	3.034	0.000	0.7366	0.6903	1
213	518	2.974	0.000	0.8201	0.7152	1
213	1002	22.147	0.000	0.7390	0.6071	1
214	297	-0.104	0.000	0.7383	0.6434	1
214	365	-0.000	0.000	0.9996	1.0000	1
214	421	-0.000	0.000	0.9775	0.9499	1
214	447	-0.000	0.000	0.9964	1.0000	1
214	481	-0.000	0.000	0.9990	1.0000	1
214	592	0.000	0.000	0.9785	0.9517	1
221	296	-2.016	0.000	0.7955	0.6618	1
223	260	27.995	0.000	0.7331	0.5838	1
224	231	0.058	0.000	0.9362	0.8611	1
231	617	-14.121	0.000	0.8741	0.7554	1
233	234	-17.027	0.000	0.8936	0.6545	1
235	266	-71.026	0.000	0.9168	0.7115	1
235	290	-220.131	0.000	0.8540	0.5537	1
235	310	-352.210	0.000	0.7860	0.4611	1
235	863	-121.151	0.000	0.7673	0.5910	1
236	249	-44.026	0.000	0.8671	0.5963	1
237	285	-2.016	0.000	0.7239	0.6576	1
239	314	-14.016	0.000	0.7993	0.7111	1
239	377	-28.031	0.000	0.7858	0.7201	1
240	270	1.979	0.000	0.7280	0.6618	1
240	358	3.034	0.000	0.7843	0.7178	1
240	518	2.974	0.000	0.8733	0.7564	1
240	802	2.938	0.000	0.7394	0.6283	1
240	931	-14.860	0.000	0.7067	0.6291	1
240	1002	22.147	0.000	0.7586	0.5986	1
243	283	-0.984	0.000	0.8036	0.6765	1
245	271	0.000	0.000	0.9103	0.8056	1
245	318	-0.000	0.000	0.8793	0.7680	1
247	266	-118.063	0.000	0.7114	0.5749	1
253	258	-2.015	0.000	0.7307	0.6834	1
253	268	0.000	0.000	0.8898	0.8330	1
253	273	-15.995	0.000	0.7496	0.7109	1
253	274	-2.015	0.000	0.7773	0.7542	1
253	283	12.000	0.000	0.7747	0.6812	1
253	314	15.995	0.000	0.7041	0.6542	1
253	377	1.979	0.000	0.7337	0.6728	1
255	256	-18.011	0.000	0.8336	0.8270	1
255	284	-14.016	0.000	0.8824	0.8065	1
255	418	-70.078	0.000	0.7130	0.5847	1
256	283	-14.016	0.000	0.7843	0.7288	1
258	268	2.015	0.000	0.7385	0.6834	1
258	274	-0.000	0.000	0.9270	0.9025	1
258	277	-9.985	0.000	0.7053	0.6853	1
258	377	3.995	0.000	0.7872	0.6875	1
258	408	-10.021	0.000	0.7424	0.7035	1
258	432	-24.036	0.000	0.7089	0.6679	1
260	617	-0.047	0.000	0.8527	0.6216	1
261	277	-54.011	0.000	0.7326	0.6500	1
261	285	-75.068	0.000	0.7984	0.5271	1
261	296	-14.016	0.000	0.7831	0.6988	1
266	290	-149.106	0.000	0.8443	0.5716	1
266	299	-193.132	0.000	0.8229	0.5729	1
266	304	-237.158	0.000	0.8355	0.6466	1
266	310	-281.185	0.000	0.7992	0.4981	1
266	340	-474.315	0.000	0.7003	0.4367	1
266	353	-518.341	0.000	0.7202	0.4389	1
266	863	-50.125	0.000	0.7231	0.5998	1
268	273	-15.995	0.000	0.7908	0.7224	1
268	274	-2.015	0.000	0.7623	0.7060	1
268	283	12.000	0.000	0.7920	0.7770	1
268	301	-30.010	0.000	0.7181	0.6436	1
268	314	15.995	0.000	0.7015	0.6364	1
268	377	1.979	0.000	0.7508	0.6790	1
268	408	-12.036	0.000	0.7357	0.6938	1
268	626	-78.120	0.000	0.7284	0.7472	1
270	274	-18.010	0.000	0.7436	0.7237	1
270	296	12.000	0.000	0.7080	0.6504	1
270	314	0.000	0.000	0.7793	0.7467	1
271	318	-0.000	0.000	0.8787	0.7653	1
272	295	0.948	0.000	0.8032	0.5554	1
273	274	13.979	0.000	0.7343	0.6429	1
273	277	3.995	0.000	0.7076	0.6399	1
273	282	1.979	0.000	0.7067	0.6631	1
273	283	27.995	0.000	0.7967	0.6908	1
