cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:11	ATTRIBUTE_group:GNPSGROUP:4	ATTRIBUTE_group:GNPSGROUP:8	ATTRIBUTE_group:GNPSGROUP:WT	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:A	ATTRIBUTE_replicate:GNPSGROUP:B	ATTRIBUTE_replicate:GNPSGROUP:C	ATTRIBUTE_replicate:GNPSGROUP:D	ATTRIBUTE_mutant:GNPSGROUP:nan	ATTRIBUTE_mutant:GNPSGROUP:xthA1	ATTRIBUTE_mutant:GNPSGROUP:xthB1	ATTRIBUTE_mutant:GNPSGROUP:xthA2	ATTRIBUTE_mutant:GNPSGROUP:WT	component	#Scan#	Compound_Name
525	722.5275826558533	2.9572785	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
526	146.1175333791476	2.9256108	0	0.0	358445.0	476000.45	0.0	0	481652.515	217160.85	67706.36	67925.725	0	0.0	358445.0	476000.45	0.0	77		
527	533.2853757506523	2.9564292	0	207098.725	0.0	490593.665	268701.25	0	213100.64	304333.485	192109.6575	256849.8575	0	207098.725	0.0	490593.665	268701.25	-1		
528	167.09282990681598	2.9916062	0	938854.265	977046.2	1035775.16	762501.85	0	819195.1225	1000402.5875	914365.675	980214.09	0	938854.265	977046.2	1035775.16	762501.85	-1		
529	313.273539057134	3.0005496	0	154610.11	0.0	389243.99	161308.635	0	151713.915	301772.04500000004	99348.32	152328.455	0	154610.11	0.0	389243.99	161308.635	11		
530	505.1792756610688	3.0061564	0	0.0	2179413.275	0.0	0.0	0	701548.05	288697.725	618123.125	571044.375	0	0.0	2179413.275	0.0	0.0	90	530.0	33517 - 40.0 eV
531	527.161287826337	3.0061564	0	0.0	1800742.7000000002	0.0	0.0	0	538350.8	282372.625	476505.525	503513.75	0	0.0	1800742.7000000002	0.0	0.0	90		
532	138.0489913718626	3.0074534	0	436514.4425	1762517.0	352878.7625	70732.275	0	705034.2374999999	608873.555	573329.3300000001	735405.3575	0	436514.4425	1762517.0	352878.7625	70732.275	1		
533	137.04580030705554	3.0077279	0	7691738.5	31813198.5	7146701.2	2818866.65	0	13164697.025	11196481.875	12105584.825	13003741.125	0	7691738.5	31813198.5	7146701.2	2818866.65	-1		
534	253.09312215172804	3.0108266	0	135811.6875	1308507.85	65034.1525	0.0	0	385863.9	306761.0775	417411.6125	399317.1	0	135811.6875	1308507.85	65034.1525	0.0	-1		
535	138.04274460508174	3.0128262	0	0.0	443534.225	0.0	0.0	0	121951.525	92718.095	121079.28	107785.325	0	0.0	443534.225	0.0	0.0	1		
536	291.04894222275453	3.0116744	0	363112.6	1398129.375	291536.04500000004	0.0	0	550432.135	498392.495	467158.69	536794.7	0	363112.6	1398129.375	291536.04500000004	0.0	-1		
537	275.07504327413983	3.0099168	0	1146668.66	3571678.675	980095.4875	356850.2075	0	1479120.085	1462353.0075	1452082.95	1661736.9875	0	1146668.66	3571678.675	980095.4875	356850.2075	-1		
538	157.09724123914765	3.0175738	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
539	465.2613366955312	3.031273	0	0.0	611314.3975	0.0	0.0	0	168884.5625	121931.21	179974.3	140524.325	0	0.0	611314.3975	0.0	0.0	-1		
540	483.27196136695727	3.031273	0	0.0	1099603.125	0.0	0.0	0	302482.1	212367.8	333056.975	251696.25	0	0.0	1099603.125	0.0	0.0	-1		
541	311.25791109960585	3.0341265	0	0.0	2783613.0	0.0	0.0	0	785248.125	576826.125	792421.3	629117.45	0	0.0	2783613.0	0.0	0.0	11	541.0	Spectral Match to Monopalmitolein (9c) from NIST14
542	164.0566804810801	3.037851	0	6154610.125	1599452.2	5078713.675	5206267.25	0	4132883.825	5005473.85	4097092.075	4803593.5	0	6154610.125	1599452.2	5078713.675	5206267.25	87		
543	186.03865888129368	3.0399745	0	953509.1375	0.0	796154.44	872236.48	0	583212.0025	729395.575	623499.375	685793.105	0	953509.1375	0.0	796154.44	872236.48	-1		
544	481.1681309950725	3.0419319	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
545	505.2538176122048	3.0400867	0	0.0	608198.1475	0.0	0.0	0	152818.8	139521.0625	175832.05	140026.235	0	0.0	608198.1475	0.0	0.0	-1		
546	283.2824458714231	3.0289614	0	0.0	0.0	64874.2625	156986.975	0	64874.2625	87806.3	69180.675	0.0	0	0.0	0.0	64874.2625	156986.975	-1		
547	257.11312153436563	3.0871449	0	0.0	0.0	235044.7575	0.0	0	0.0	144462.0625	0.0	90582.695	0	0.0	0.0	235044.7575	0.0	15		
548	166.07240896496455	3.0882156	0	475003.91	814192.0525	502327.6975	422805.4175	0	492156.5225	560201.5275	579013.2225	582957.8049999999	0	475003.91	814192.0525	502327.6975	422805.4175	-1		
549	231.17029124627783	3.128145	0	0.0	358667.755	0.0	0.0	0	103006.335	83326.575	99222.18	73112.665	0	0.0	358667.755	0.0	0.0	2	549.0	Spectral Match to Val-Leu from NIST14
550	495.2702652611038	3.1720757	0	0.0	322949.24	0.0	0.0	0	75487.64	77926.325	61300.915	108234.36	0	0.0	322949.24	0.0	0.0	-1		
551	310.22231712030634	3.1639414	0	4057670.075	5472595.0	3917363.675	3710739.25	0	4423862.25	3449417.275	4066254.225	5218834.25	0	4057670.075	5472595.0	3917363.675	3710739.25	16		
552	227.1866208450793	3.1843731	0	280007.175	0.0	168223.94	142685.78999999998	0	179047.57	0.0	154320.43	257548.905	0	280007.175	0.0	168223.94	142685.78999999998	44		
553	238.19136106059824	3.1887834	0	0.0	187024.26	0.0	0.0	0	120440.665	66583.595	0.0	0.0	0	0.0	187024.26	0.0	0.0	-1		
554	236.0777972143515	3.1864445	0	315490.065	493587.37	211713.1675	313637.5925	0	369270.6975	328452.81	304273.2725	332431.415	0	315490.065	493587.37	211713.1675	313637.5925	-1		
555	387.3218520412043	3.1992412	0	0.0	780697.94	0.0	0.0	0	174697.485	174804.925	250345.015	180850.515	0	0.0	780697.94	0.0	0.0	54		
556	477.2596694976394	3.2065578	0	0.0	912362.025	0.0	0.0	0	254406.275	185848.3	221004.75	251102.7	0	0.0	912362.025	0.0	0.0	49		
557	269.23359403324514	3.2179482	0	0.0	396950.6825	0.0	0.0	0	126182.7	76263.1175	102729.28	91775.585	0	0.0	396950.6825	0.0	0.0	-1		
558	196.0829573831334	3.2464046	0	148425.74	63153.53	310823.5375	0.0	0	67558.0075	144799.365	139573.31	170472.125	0	148425.74	63153.53	310823.5375	0.0	15		
559	200.1029997754377	3.2909153	0	0.0	503880.7075	0.0	0.0	0	124328.97	145924.275	118003.15	115624.3125	0	0.0	503880.7075	0.0	0.0	-1		
560	495.2702871588985	3.30273	0	0.0	384043.285	0.0	0.0	0	98748.125	88735.36	82450.35	114109.45	0	0.0	384043.285	0.0	0.0	-1		
561	189.0869851385748	3.3166454	0	234587.02	57171.715	258398.3425	336019.525	0	268495.7425	300728.60000000003	152889.015	164063.245	0	234587.02	57171.715	258398.3425	336019.525	2	561.0	Aceglutamide
562	477.2596527255748	3.3187175	0	0.0	801038.95	0.0	0.0	0	229859.35	172790.9	176235.025	222153.675	0	0.0	801038.95	0.0	0.0	49		
563	214.1549722436607	3.3187635	0	199111.905	0.0	132567.02500000002	145229.52250000002	0	260158.4625	0.0	66809.475	149940.515	0	199111.905	0.0	132567.02500000002	145229.52250000002	-1		
564	359.2903392868895	3.3417828	0	0.0	1211381.2	0.0	0.0	0	297982.0	262302.525	352399.975	298696.7	0	0.0	1211381.2	0.0	0.0	54		
565	333.1290750085872	3.3351212	0	0.0	478088.575	0.0	0.0	0	137811.6	115401.7	105652.79	119222.485	0	0.0	478088.575	0.0	0.0	51		
566	275.23295018246205	3.3440952	0	0.0	291478.5525	0.0	0.0	0	93372.3125	0.0	101721.265	96384.975	0	0.0	291478.5525	0.0	0.0	-1		
567	300.19179600402333	3.3666236	0	0.0	392915.5225	58909.5625	0.0	0	103043.665	140134.0925	118627.2575	90020.07	0	0.0	392915.5225	58909.5625	0.0	38		
568	213.17103839849213	3.368667	0	149962.7575	0.0	0.0	68239.335	0	88569.945	0.0	0.0	129632.1475	0	149962.7575	0.0	0.0	68239.335	15		
569	120.10207765024364	3.371884	0	707552.3125	0.0	534320.4175	578770.575	0	550111.8999999999	401310.4925	435434.1	433786.8125	0	707552.3125	0.0	534320.4175	578770.575	-1		
570	314.0915881289095	3.387841	0	1899501.1	148922.3375	1947849.6	2192987.0	0	1615859.1125	1201527.025	1700604.4500000002	1671269.4500000002	0	1899501.1	148922.3375	1947849.6	2192987.0	15	570.0	5'-Deoxy-5'-(methylsulfinyl)adenosine
571	155.11788388184746	3.389265	0	0.0	263927.83	0.0	0.0	0	101954.68	0.0	91374.275	70598.875	0	0.0	263927.83	0.0	0.0	2		
572	134.11762357152531	3.3963385	0	10140866.25	12764944.75	12200014.0	8052888.875	0	9733298.75	9083527.25	11237325.625	13104562.25	0	10140866.25	12764944.75	12200014.0	8052888.875	16		
573	301.17906627082715	3.4169066	0	365495.07	435854.8125	408017.81	276570.6375	0	376929.81	226928.2125	358571.31	523508.9975	0	365495.07	435854.8125	408017.81	276570.6375	-1		
574	130.09760445468774	3.4243164	0	0.0	402187.475	0.0	206280.695	0	116166.2	146536.9475	177951.52250000002	167813.5	0	0.0	402187.475	0.0	206280.695	-1		
575	520.3554109928897	3.4460702	0	355893.025	348690.1475	310691.69	394773.9275	0	361145.6025	348454.8125	355099.1625	345349.2125	0	355893.025	348690.1475	310691.69	394773.9275	-1		
576	213.126800748184	3.4491372	0	1106771.0775	917340.3575	848240.8	1121773.21	0	1024285.3825	960625.7225	964974.4	1044239.94	0	1106771.0775	917340.3575	848240.8	1121773.21	15		
577	256.13080928342845	3.4549742	0	318573.805	472922.135	414644.8275	206863.145	0	358523.7425	236164.49	346851.8825	471463.7975	0	318573.805	472922.135	414644.8275	206863.145	16		
578	302.20721930118304	3.4589164	0	0.0	343318.3425	0.0	0.0	0	98876.6325	79635.04	86520.64	78286.03	0	0.0	343318.3425	0.0	0.0	38		
579	154.06111359023484	3.5412178	0	460917.695	690465.3425	450613.9125	409997.3775	0	497314.4675	504096.43000000005	511027.395	499556.035	0	460917.695	690465.3425	450613.9125	409997.3775	-1		
580	415.2115136969304	3.5783782	0	1089509.15	1227388.75	973819.27	1064633.25	0	1224403.375	867964.0125	1141364.625	1121618.4075	0	1089509.15	1227388.75	973819.27	1064633.25	13	580.0	NCGC00180384-03_C22H32O6_(1S,2R,4aR,8aR)-1-Acetoxy-7-isopropylidene-1,4a-dimethyl-6-oxodecahydro-2-naphthalenyl 2,3-dimethyl-2-oxiranecarboxylate
581	432.2381495207097	3.5844212	0	532418.755	599099.495	423807.06	536302.275	0	595434.5325	419931.95	577715.5575	498545.545	0	532418.755	599099.495	423807.06	536302.275	-1		
582	268.10402009846285	3.5371232	0	128002.8325	0.0	218838.6	0.0	0	0.0	212878.02	60964.0125	72999.4	0	128002.8325	0.0	218838.6	0.0	15	582.0	Adenosine
583	473.264750196619	3.5895298	0	268058.56	398657.3925	237740.7725	291579.1775	0	394121.1325	153930.04750000002	351306.6775	296678.045	0	268058.56	398657.3925	237740.7725	291579.1775	-1		
584	126.06631874359206	3.6072466	0	281364.07	416935.1025	211257.7925	123835.91	0	247279.2625	294260.3025	186874.4925	304978.8175	0	281364.07	416935.1025	211257.7925	123835.91	-1		
585	415.2115126658138	3.6595592	0	1064836.9	1207342.6	935691.865	1028310.3375	0	1205639.575	854601.0375	1102697.94	1073243.15	0	1064836.9	1207342.6	935691.865	1028310.3375	13	585.0	"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040"""
586	432.2381575317096	3.67381	0	531237.615	614846.8975	411224.8725	518053.985	0	609387.34	419438.1775	567327.9575	479209.895	0	531237.615	614846.8975	411224.8725	518053.985	-1		
587	127.12310245119475	3.71694	0	403179.135	0.0	424882.35	363399.475	0	278359.155	298114.125	287079.4775	327908.2025	0	403179.135	0.0	424882.35	363399.475	-1		
588	187.1191004909452	3.7356248	0	0.0	393099.9125	0.0	0.0	0	106893.415	89220.085	104588.1	92398.3125	0	0.0	393099.9125	0.0	0.0	-1		
589	137.04579968071852	3.7384636	0	888136.59	560426.105	901086.36	640722.8049999999	0	598515.115	823757.925	747847.835	820250.985	0	888136.59	560426.105	901086.36	640722.8049999999	-1		
590	144.0767869211056	3.7411675	0	673312.5525	0.0	235043.51	0.0	0	282023.1	119010.1325	255849.525	251473.305	0	673312.5525	0.0	235043.51	0.0	-1		
591	154.06111252603517	3.751268	0	440550.1525	689658.49	420941.6475	432091.78	0	489828.175	474624.1025	511638.315	507151.4775	0	440550.1525	689658.49	420941.6475	432091.78	91		
592	284.2331491874145	3.7553892	0	0.0	331590.43	0.0	0.0	0	122058.415	57147.71	70193.28	82191.025	0	0.0	331590.43	0.0	0.0	15		
593	235.118913075352	3.7659774	0	496507.825	428648.85	377622.87	521959.1925	0	318845.095	511025.2125	522789.155	472079.275	0	496507.825	428648.85	377622.87	521959.1925	61	593.0	Spectral Match to His-Pro from NIST14
594	127.12310217501526	3.724218	0	415758.9025	0.0	427989.345	368773.4725	0	286464.2525	291564.01	294748.49	339744.9675	0	415758.9025	0.0	427989.345	368773.4725	-1		
595	156.08804711853887	3.7883408	0	172228.78249999997	0.0	343873.9525	0.0	0	67586.3125	153377.53249999997	95499.79	199639.1	0	172228.78249999997	0.0	343873.9525	0.0	-1		
596	182.0672604770786	3.8118637	0	775650.95	277411.02	801812.5775	375416.945	0	373168.0925	806084.6625	523970.4875000001	527068.25	0	775650.95	277411.02	801812.5775	375416.945	-1		
597	183.11280686304363	3.8098207	0	0.0	603167.42	0.0	0.0	0	159823.15	120773.22	190279.45	132291.6	0	0.0	603167.42	0.0	0.0	-1		
598	240.09545262146847	3.816534	0	341171.3375	0.0	569128.125	0.0	0	79040.21	444332.8000000001	178641.72	208284.7325	0	341171.3375	0.0	569128.125	0.0	-1		
599	201.0870133634111	3.8176785	0	240866.705	0.0	425126.4	0.0	0	73985.515	333124.75	141103.215	117779.625	0	240866.705	0.0	425126.4	0.0	2		
600	218.11358826125124	3.8189144	0	285487.35	0.0	508717.865	0.0	0	94388.05	387126.85	170095.20500000002	142595.11	0	285487.35	0.0	508717.865	0.0	2	600.0	Arginine_Propanal (known isomers: 1; isobaric peaks in run: 1)
601	256.06937161746635	3.8206859	0	0.0	0.0	94075.735	0.0	0	0.0	94075.735	0.0	0.0	0	0.0	0.0	94075.735	0.0	16		
602	286.1758669145403	3.818903	0	0.0	465711.7425	0.0	0.0	0	126478.3675	89060.29	153264.625	96908.46	0	0.0	465711.7425	0.0	0.0	38		
603	270.0832947582926	3.8323598	0	0.0	159135.125	0.0	0.0	0	159135.125	0.0	0.0	0.0	0	0.0	159135.125	0.0	0.0	-1		
604	155.05395523963827	3.824358	0	0.0	0.0	182145.225	132210.25	0	248909.32	0.0	65446.155	0.0	0	0.0	0.0	182145.225	132210.25	-1		
605	466.2565520452167	3.8688297	0	0.0	282146.135	0.0	0.0	0	89784.665	0.0	103128.32	89233.15	0	0.0	282146.135	0.0	0.0	-1		
606	266.0884077092643	3.8726256	0	685520.01	1224755.275	772005.075	616983.9575	0	787653.7125	765383.1799999999	884269.8875	861957.5375	0	685520.01	1224755.275	772005.075	616983.9575	15		
607	120.10207999539584	3.874811	0	523754.1325	570320.025	568650.515	127276.585	0	393200.965	423761.6325	436347.725	536690.935	0	523754.1325	570320.025	568650.515	127276.585	-1		
608	285.102460415993	3.8812385	0	461030.635	782527.615	530262.785	417321.2275	0	531304.53	494004.495	574626.045	591207.1925	0	461030.635	782527.615	530262.785	417321.2275	15		
609	284.09889026860355	3.8818529	0	4260489.375	7291070.625	4671748.75	3817726.25	0	4809680.175	4583137.7	5359925.0	5288292.125	0	4260489.375	7291070.625	4671748.75	3817726.25	15	609.0	2'-O-Methyladenosine
610	451.1606777491133	3.8913834	0	672073.68	991911.45	672367.4375	581330.6275	0	731985.85	670002.855	684766.265	830928.225	0	672073.68	991911.45	672367.4375	581330.6275	15		
611	142.09751849011465	3.89879	0	161390.265	0.0	0.0	0.0	0	161390.265	0.0	0.0	0.0	0	161390.265	0.0	0.0	0.0	67		
612	155.11788429811298	3.9036477	0	0.0	494831.4175	0.0	0.0	0	131203.9375	103144.805	141847.925	118634.75	0	0.0	494831.4175	0.0	0.0	2		
613	415.211512997552	3.8474863	0	604512.2625	1093016.875	877304.8025	972637.64	0	1149726.5125	775919.3400000001	997551.585	624274.1425	0	604512.2625	1093016.875	877304.8025	972637.64	-1		
614	178.07231047185567	3.9396446	0	0.0	305671.465	0.0	0.0	0	85731.585	61734.47	75812.075	82393.335	0	0.0	305671.465	0.0	0.0	-1		
615	395.15945725422273	3.971945	0	0.0	535649.66	0.0	0.0	0	99070.585	155408.925	125250.775	155919.375	0	0.0	535649.66	0.0	0.0	15		
616	154.06111756947223	3.9722235	0	427906.15	672813.105	400532.7175	425298.6	0	483787.13	472954.4	474679.1575	495129.885	0	427906.15	672813.105	400532.7175	425298.6	91		
617	455.1885633913236	3.9883049	0	0.0	6203766.125	0.0	0.0	0	759630.625	1637646.0	2198483.25	1608006.25	0	0.0	6203766.125	0.0	0.0	15	617.0	DEOXYCYTIDINE
618	250.079756679184	3.9896586	0	0.0	674376.4175	0.0	0.0	0	123225.82	167470.3125	204122.55	179557.735	0	0.0	674376.4175	0.0	0.0	-1		
619	266.05373444799324	3.9931178	0	0.0	359316.36	0.0	0.0	0	72685.89	85584.65	106297.265	94748.555	0	0.0	359316.36	0.0	0.0	-1		
620	228.09773139024173	3.9948955	0	403832.5825	7127716.0	283044.155	0.0	0	1472599.5	1948570.32	2447277.65	1946145.2675	0	403832.5825	7127716.0	283044.155	0.0	15	620.0	DEOXYCYTIDINE
621	339.1411245523875	3.9961154	0	1141953.5	20832259.0	912196.55	328993.515	0	4242104.975	5765745.085	7428644.445	5778908.06	0	1141953.5	20832259.0	912196.55	328993.515	15		
622	361.1230260440487	3.9977698	0	0.0	344941.69	0.0	0.0	0	80659.3125	68721.345	113557.345	82003.6875	0	0.0	344941.69	0.0	0.0	15		
623	224.0966860568824	4.0062056	0	890205.585	1161433.725	789662.8525	804726.54	0	890626.105	928279.825	927379.435	899743.3375	0	890205.585	1161433.725	789662.8525	804726.54	-1		
624	223.0938419921131	4.0059633	0	9239956.0	12578013.25	8496239.75	8648888.125	0	9416530.875	9948531.0	9771103.25	9826932.0	0	9239956.0	12578013.25	8496239.75	8648888.125	15		
625	134.03255007376976	4.005845	0	475004.67	516268.3225	428967.0875	437991.295	0	455567.87	473686.6975	472974.105	456002.7025	0	475004.67	516268.3225	428967.0875	437991.295	-1		
626	279.1121896607327	4.016695	0	630898.4225	488738.6575	573961.635	638164.525	0	593251.6125	590702.9525	550123.59	597685.085	0	630898.4225	488738.6575	573961.635	638164.525	15	626.0	Cidofovir
627	276.1078419132112	4.0271797	0	56225.7975	122558.1975	222813.75	401314.9175	0	281516.3475	71994.475	228999.8875	220401.9525	0	56225.7975	122558.1975	222813.75	401314.9175	51		
628	128.11832596582718	4.048975	0	0.0	438803.0625	0.0	0.0	0	126609.555	94934.7425	111001.6325	106257.1325	0	0.0	438803.0625	0.0	0.0	2		
629	127.07280851723	4.0620046	0	75705.335	247069.9375	74657.36	0.0	0	247069.9375	150362.695	0.0	0.0	0	75705.335	247069.9375	74657.36	0.0	-1		
630	295.1798209393701	4.059957	0	0.0	243494.945	0.0	0.0	0	77686.21	73249.14	0.0	92559.595	0	0.0	243494.945	0.0	0.0	15		
631	145.1335156094989	4.072086	0	0.0	997120.85	604665.845	0.0	0	205235.6	567421.2749999999	335017.395	494112.4250000001	0	0.0	997120.85	604665.845	0.0	46		
632	132.1131966918123	4.098173	0	729468.26	0.0	863729.375	319089.11	0	296836.2875	529231.6925	568427.915	517790.85	0	729468.26	0.0	863729.375	319089.11	-1		
633	258.2176257608209	4.1041346	0	0.0	545663.3225	0.0	0.0	0	259664.975	98370.6325	77615.925	110011.79	0	0.0	545663.3225	0.0	0.0	-1		
634	255.091003412626	4.1217628	0	1647354.075	0.0	1760102.115	1588680.2	0	1590139.85	832554.315	1322832.3	1250609.925	0	1647354.075	0.0	1760102.115	1588680.2	80		
635	235.11891614274748	4.1421976	0	122107.5075	2574124.875	83149.43	120525.025	0	611114.3	649059.5525	946027.435	693705.55	0	122107.5075	2574124.875	83149.43	120525.025	61	635.0	Cyclo(-His-Pro)
636	162.11246661770232	4.1458073	0	338905.865	0.0	688785.925	0.0	0	135685.705	532084.79	191580.875	168340.41999999998	0	338905.865	0.0	688785.925	0.0	67	636.0	L-Carnitine
637	218.04579857399668	4.150866	0	267422.73	259803.3225	1459944.925	0.0	0	829565.36	337641.11	363421.025	456543.4825	0	267422.73	259803.3225	1459944.925	0.0	-1		
638	234.019693483715	4.1543493	0	67345.1175	129656.22	1443822.735	0.0	0	944291.915	208962.9775	229642.405	257926.775	0	67345.1175	129656.22	1443822.735	0.0	-1		
639	467.1498300772952	4.160876	0	69893.735	343699.3075	187461.955	346211.775	0	260227.545	193769.39	185835.135	307434.7025	0	69893.735	343699.3075	187461.955	346211.775	-1		
640	240.1011904423932	4.1538014	0	71002.04	221241.0575	1190927.8875	0.0	0	752957.5	214434.6025	218075.6325	297703.25	0	71002.04	221241.0575	1190927.8875	0.0	-1		
641	196.06386547611467	4.1532454	0	1695667.16	2094025.4	10731690.8	475463.12250000006	0	7432394.195	2028252.55	2356646.2125	3179553.525	0	1695667.16	2094025.4	10731690.8	475463.12250000006	-1	641.0	4432-31-9
642	303.1060138804893	4.152284	0	153077.43	880938.28	173783.47999999998	140249.34	0	301288.0075	374128.405	291984.28500000003	380647.8325	0	153077.43	880938.28	173783.47999999998	140249.34	-1		
643	325.08788692302693	4.1544366	0	1052282.6875	2224576.5	887810.55	924101.0	0	1167356.85	1315610.05	1289731.875	1316071.9625	0	1052282.6875	2224576.5	887810.55	924101.0	16		
644	627.1872670660641	4.1547666	0	1370272.6875	7004751.625	1091038.6875	1046886.34	0	2625141.0775	2357214.075	2814343.9	2716250.2875	0	1370272.6875	7004751.625	1091038.6875	1046886.34	92		
645	174.03863382571043	4.155303	0	3326696.45	4381703.0	2802801.775	3134112.525	0	3126232.775	3618356.825	3425015.875	3475708.275	0	3326696.45	4381703.0	2802801.775	3134112.525	-1		
646	152.056715325082	4.1554604	0	24006640.0	46620879.0	22627062.5	22254718.5	0	28748207.5	28273820.0	28831820.5	29655452.0	0	24006640.0	46620879.0	22627062.5	22254718.5	-1		
647	135.03019520763152	4.1559987	0	534665.97	1167624.925	520173.29	484080.74	0	687839.295	627971.865	693496.5775	697237.1875	0	534665.97	1167624.925	520173.29	484080.74	-1		
648	190.0126142470901	4.156348	0	1752143.275	2327962.425	1594832.415	1639510.9	0	1645173.39	1964871.375	1801093.5	1903310.75	0	1752143.275	2327962.425	1594832.415	1639510.9	15		
649	153.05395928809983	4.1559873	0	435298.445	822503.255	411206.595	382472.845	0	510723.2725	492890.3975	521756.275	526111.1950000001	0	435298.445	822503.255	411206.595	382472.845	116		
650	153.05973155618645	4.1563025	0	1313923.55	2579168.225	1277835.775	1212302.65	0	1600101.125	1554372.325	1599217.225	1629539.525	0	1313923.55	2579168.225	1277835.775	1212302.65	116		
651	347.1132212182847	4.154645	0	0.0	0.0	573147.8825000001	0.0	0	445279.625	0.0	0.0	127868.2575	0	0.0	0.0	573147.8825000001	0.0	15	651.0	Guanosine cyclic monophosphate
652	369.0951817441058	4.154645	0	0.0	0.0	355664.935	0.0	0	239465.575	0.0	0.0	116199.36	0	0.0	0.0	355664.935	0.0	15		
653	391.1204130980234	4.160228	0	0.0	0.0	412627.7	0.0	0	412627.7	0.0	0.0	0.0	0	0.0	0.0	412627.7	0.0	-1	653.0	Spectral Match to Dioctyl phthalate from NIST14
654	413.102339174189	4.160228	0	0.0	0.0	403879.0	0.0	0	403879.0	0.0	0.0	0.0	0	0.0	0.0	403879.0	0.0	-1		
655	511.15724004242605	4.160228	0	0.0	0.0	304413.95	0.0	0	304413.95	0.0	0.0	0.0	0	0.0	0.0	304413.95	0.0	15		
656	327.15827907984163	4.1586804	0	0.0	461541.45	748184.22	0.0	0	415791.525	223048.49	270266.64	300619.015	0	0.0	461541.45	748184.22	0.0	74		
657	276.1078185642337	4.162583	0	923649.415	1417456.875	1432060.4375	1592812.05	0	1544890.89	1011214.8625	1291593.675	1518279.35	0	923649.415	1417456.875	1432060.4375	1592812.05	51		
658	294.11826231582813	4.163637	0	432117.2025	633778.6575	656063.8825000001	753015.75	0	698169.0700000001	489566.3425	582905.645	704334.435	0	432117.2025	633778.6575	656063.8825000001	753015.75	51	658.0	N-ACETYLMURAMIC ACID
659	286.1760785595513	4.161736	0	283544.7025	0.0	313609.1125	0.0	0	97537.18	211509.065	105590.93	182516.64	0	283544.7025	0.0	313609.1125	0.0	37		
660	743.2347138158431	4.1649394	0	0.0	1956995.95	0.0	0.0	0	549596.75	300862.625	525143.2	581393.375	0	0.0	1956995.95	0.0	0.0	92		
661	316.1001951174956	4.166292	0	757308.61	779455.175	1029658.9225	1328620.625	0	1040197.34	782305.8975	964026.595	1108513.5	0	757308.61	779455.175	1029658.9225	1328620.625	-1	661.0	N-Acetylmuramic Acid
662	160.18086587980756	4.1626554	0	0.0	0.0	66859.575	136724.025	0	0.0	66776.095	0.0	136807.505	0	0.0	0.0	66859.575	136724.025	2		
663	441.13540141405616	4.1706276	0	0.0	1036107.125	0.0	0.0	0	278306.725	181697.55	281865.225	294237.625	0	0.0	1036107.125	0.0	0.0	-1		
664	332.0740342403477	4.165717	0	156189.655	361206.79	414762.605	487652.8475	0	342940.225	302149.835	395024.695	379697.1425	0	156189.655	361206.79	414762.605	487652.8475	-1		
665	268.1040297081417	4.169696	0	81985.14	1841361.725	84764.735	0.0	0	488692.025	392421.285	493742.4	633255.89	0	81985.14	1841361.725	84764.735	0.0	15	665.0	2'-deoxyguanosine CollisionEnergy:102040
666	299.1634377465156	4.168457	0	65930.175	848103.5375	192252.6725	0.0	0	208798.925	342562.9875	197836.9375	357087.535	0	65930.175	848103.5375	192252.6725	0.0	74		
667	290.08585972708494	4.1766934	0	0.0	1403259.425	0.0	0.0	0	348512.8	270020.25	361394.75	423331.625	0	0.0	1403259.425	0.0	0.0	-1		
668	306.05980041272755	4.1752706	0	0.0	1380162.35	0.0	0.0	0	342128.875	252523.325	358643.025	426867.125	0	0.0	1380162.35	0.0	0.0	-1		
669	120.0810472806755	4.1852217	0	575705.15	2419616.3	518738.155	500894.63	0	969000.58	875855.995	1208766.635	961331.025	0	575705.15	2419616.3	518738.155	500894.63	112	669.0	BETAINE
670	166.08636237345814	4.185872	0	1230842.975	5150344.675	1096630.6	1076608.185	0	2065979.25	1907047.51	2579246.75	2002152.925	0	1230842.975	5150344.675	1096630.6	1076608.185	9	670.0	Spectral Match to DL-Phenylalanine from NIST14
671	167.08971473371415	4.1899056	0	0.0	509894.78	0.0	0.0	0	129975.595	104867.155	165024.35	110027.68	0	0.0	509894.78	0.0	0.0	9	671.0	Massbank:CE000284 Phenylalanine
672	255.11212312554176	4.195429	0	289739.74	2531803.575	219121.975	0.0	0	683125.375	647084.75	615674.29	1094780.875	0	289739.74	2531803.575	219121.975	0.0	15		
