CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
158	240	10	0.9576	-15.958
158	257	10	0.9677	2.052
158	340	10	0.9682	178.244
161	257	10	0.963	-11.962
240	257	10	0.9631	18.010
161	240	10	0.9609	-29.972
181	185	10	0.9396	-14.989
84	86	11	0.7935	17.026
86	205	11	0.7674	-17.026
45	51	11	0.7655	26.016
45	56	11	0.7689	45.057
45	60	11	0.7847	44.026
45	61	11	0.8492	43.022
45	63	11	0.7713	46.041
45	68	11	0.8083	72.057
45	84	11	0.8245	30.047
45	125	11	0.7751	42.083
45	202	11	0.8205	44.026
45	205	11	0.8375	30.047
40	142	11	0.8132	56.135
100	142	11	0.7802	56.063
125	142	11	0.8377	28.032
67	101	11	0.762	-15.995
90	101	11	0.8527	-2.016
101	137	11	0.8329	-15.995
510	529	11	0.7949	-2.016
78	85	11	0.8115	-0.128
42	363	11	0.7723	-310.251
300	363	11	0.8307	-26.016
356	363	11	0.9479	28.031
363	365	11	0.9346	-2.016
363	370	11	0.8262	26.016
363	379	11	0.951	28.031
363	411	11	0.8559	54.083
363	510	11	0.8162	264.246
363	524	11	0.8238	236.215
363	541	11	0.8848	264.246
42	58	11	0.7885	2.016
56	58	11	0.7714	15.995
58	60	11	0.7817	-17.027
58	62	11	0.8047	18.011
58	63	11	0.7543	-15.011
58	202	11	0.7962	-17.026
65	195	11	0.7548	-39.995
66	195	11	0.7823	2.016
71	195	11	0.7474	4.031
96	195	11	0.761	0.000
97	195	11	0.7665	-2.016
99	195	11	0.7484	15.995
40	205	11	0.7927	16.068
54	205	11	0.789	2.016
55	205	11	0.7549	3.019
66	205	11	0.829	15.995
71	205	11	0.8324	18.011
84	205	11	0.8442	0.000
85	205	11	0.7558	1.004
200	205	11	0.7707	2.016
67	70	11	0.7582	-11.964
70	71	11	0.7521	13.979
70	90	11	0.8115	-2.016
70	98	11	0.8403	0.000
70	99	11	0.842	2.016
41	80	11	0.8461	1.139
42	80	11	0.8332	-16.890
49	80	11	0.9009	-27.894
51	80	11	0.8102	16.131
52	80	11	0.7826	-26.891
57	80	11	0.7546	16.123
60	80	11	0.7725	-1.878
80	100	11	0.7831	-28.095
80	125	11	0.8851	-0.064
80	194	11	0.8651	27.894
46	54	11	0.8164	-27.995
46	65	11	0.929	0.036
46	94	11	0.8168	2.052
46	200	11	0.8174	-27.995
46	338	11	0.773	-27.995
60	94	11	0.7744	14.052
65	94	11	0.7606	2.016
68	94	11	0.814	-13.979
83	94	11	0.7878	10.021
84	94	11	0.8324	28.031
85	94	11	0.7674	29.035
54	300	11	0.7447	-253.229
56	300	11	0.803	-270.255
300	338	11	0.7471	253.230
300	365	11	0.8511	-28.032
300	370	11	0.9922	-0.000
300	379	11	0.8619	2.015
40	49	11	0.7598	56.062
40	51	11	0.757	12.037
40	66	11	0.767	0.073
40	100	11	0.9018	0.073
40	125	11	0.8565	28.104
42	356	11	0.8086	-338.282
60	356	11	0.7954	-323.271
202	356	11	0.7712	-323.271
356	365	11	0.7798	26.016
356	379	11	0.913	56.063
356	411	11	0.8571	82.115
356	510	11	0.815	292.277
356	524	11	0.8421	264.246
356	541	11	0.8885	292.277
51	202	11	0.789	18.010
57	202	11	0.7761	18.002
60	202	11	0.9163	0.000
61	202	11	0.8522	1.004
63	202	11	0.8009	-2.015
68	202	11	0.8583	-28.031
74	202	11	0.825	0.875
